Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2022-10-13 10:00:00, 46.687400, -23.997000, 0, 2022, 10, 13, 10, 0, 18.26, 1017.9, 2.2, 3, 14.6, 0, 44, 160, 10, 002D46A80D1F22D150F00AFF000A6DAD5F377D0B
2022-10-13 09:00:00, 46.686200, -24.002200, 0, 2022, 10, 13, 9, 0, 18.27, 1016.6, 0.7, 3, 14.6, 0, 48, 26, 8, 002D46A40D0522F060F008FF000A6DA75F36A8DC
2022-10-13 08:00:00, 46.683800, -24.006800, 0, 2022, 10, 13, 8, 0, 18.26, 1016.4, 0.0, 4, 14.6, 0, 44, 52, 7, 002D46A00D0122CFF13007FF000A6D9B5F35F1AB
2022-10-13 07:00:00, 46.681800, -24.011600, 0, 2022, 10, 13, 7, 0, 18.27, 1015.7, -1.6, 3, 14.6, 0, 48, 52, 10, 002D469C0CF322EEF0F00AFF000A6D915F3531AC
2022-10-13 06:00:00, 46.681400, -24.014200, 0, 2022, 10, 13, 6, 0, 18.26, 1015.9, -3.1, 5, 14.6, 0, 48, 30, 10, 002D46980CF722CE01700AFF000A6D8F5F34C8FC
2022-10-13 05:00:00, 46.683200, -24.022000, 0, 2022, 10, 13, 5, 0, 18.26, 1016.4, -3.1, 4, 14.6, 0, 44, 106, 10, 002D46940D0122CE01300AFF000A6D985F33935B
2022-10-13 04:00:00, 46.683800, -24.032000, 0, 2022, 10, 13, 4, 0, 18.28, 1017.2, -2.8, 4, 14.6, 0, 48, 22, 10, 002D46900D11230E31300AFF000A6D9B5F3200BC
2022-10-13 03:00:00, 46.684000, -24.042000, 0, 2022, 10, 13, 3, 0, 18.31, 1018.9, -1.6, 4, 14.6, 0, 48, 92, 12, 002D468C0D33236EF1300CFF000A6D9C5F3072EC
2022-10-13 02:00:00, 46.684600, -24.054400, 0, 2022, 10, 13, 2, 0, 18.31, 1019.5, -1.2, 5, 14.6, 0, 44, 76, 7, 002D46880D3F236F317007FF000A6D9F5F2E826B
2022-10-13 01:00:00, 46.686000, -24.067400, 0, 2022, 10, 13, 1, 0, 18.33, 1020.0, -0.9, 3, 14.6, 0, 48, 86, 20, 002D46840D4923AF60F014FF000A6DA65F2C7ABC
2022-10-13 00:00:00, 46.686600, -24.083000, 0, 2022, 10, 13, 0, 0, 18.34, 1020.5, 0.0, 4, 14.6, 0, 44, 46, 11, 002D46800D5323CFF1300BFF000A6DA95F2A097B
2022-10-12 23:00:00, 46.685400, -24.097800, 0, 2022, 10, 12, 23, 0, 18.33, 1020.7, 0.6, 5, 14.6, 0, 48, 76, 10, 002D465C0D5723B051700AFF000A6DA35F27BA6C
2022-10-12 22:00:00, 46.681400, -24.109600, 0, 2022, 10, 12, 22, 0, 18.34, 1020.9, 1.3, 3, 14.6, 0, 40, 110, 18, 002D46580D5B23D0C0F012FF000A6D8F5F25E37A
2022-10-12 21:00:00, 46.676400, -24.117800, 0, 2022, 10, 12, 21, 0, 18.35, 1020.6, 1.6, 4, 14.6, 0, 44, 104, 11, 002D46540D5523F0F1300BFF000A6D765F249B4B
2022-10-12 20:00:00, 46.672400, -24.123600, 0, 2022, 10, 12, 20, 0, 18.36, 1020.1, 1.4, 4, 14.6, 0, 44, 76, 9, 002D46500D4B2410D13009FF000A6D625F23B26B
2022-10-12 19:00:00, 46.670000, -24.129600, 0, 2022, 10, 12, 19, 0, 18.37, 1019.6, 1.2, 4, 14.6, 0, 44, 52, 8, 002D464C0D412430B13008FF000A6D565F22C1AB
2022-10-12 18:00:00, 46.668400, -24.136400, 0, 2022, 10, 12, 18, 0, 18.38, 1019.0, 1.1, 5, 14.6, 0, 48, 116, 9, 002D46480D352450A17009FF000A6D4E5F21B3AC
2022-10-12 17:00:00, 46.667000, -24.143200, 0, 2022, 10, 12, 17, 0, 18.39, 1018.7, 0.6, 4, 14.6, 0, 48, 80, 9, 002D46440D2F2470513009FF000A6D475F20A28C
2022-10-12 16:00:00, 46.668200, -24.146600, 0, 2022, 10, 12, 16, 0, 18.40, 1018.4, 0.3, 3, 14.6, 0, 44, 82, 7, 002D46400D29249020F007FF000A6D4D5F201A9B
2022-10-12 15:00:00, 46.671400, -24.148200, 0, 2022, 10, 12, 15, 0, 18.40, 1017.9, 0.9, 5, 14.6, 0, 48, 176, 11, 002D463C0D1F249081700BFF000A6D5D5F1FDD8C
