Data Date (UTC), Latitude, Longitude, Voltage, Sea Surface Temperature, Report Body
2021-10-25 16:00:16, 46.834350, -61.786710, 13.024, 12.39, latitude=46.83435;longitude=-61.78671;fixValid=True;timeToFix=48;fixTime=1635177616;orientation=1;voltage=13.024;temperature=12.39063
2021-10-25 14:59:33, 46.842620, -61.801770, 13.024, 12.32, latitude=46.84262;longitude=-61.80177;fixValid=True;timeToFix=17;fixTime=1635173973;orientation=0;voltage=13.024;temperature=12.32032
2021-10-25 13:59:21, 46.850830, -61.818970, 13.024, 12.21, latitude=46.85083;longitude=-61.81897;fixValid=True;timeToFix=18;fixTime=1635170361;orientation=0;voltage=13.024;temperature=12.21093
2021-10-25 12:59:08, 46.859500, -61.837200, 13.024, 12.15, latitude=46.8595;longitude=-61.8372;fixValid=True;timeToFix=44;fixTime=1635166748;orientation=0;voltage=13.024;temperature=12.14843
2021-10-25 11:58:27, 46.868430, -61.854830, 13.024, 12.08, latitude=46.86843;longitude=-61.85483;fixValid=True;timeToFix=15;fixTime=1635163107;orientation=1;voltage=13.024;temperature=12.07813
2021-10-25 10:58:16, 46.876940, -61.871550, 13.024, 12.06, latitude=46.87694;longitude=-61.87155;fixValid=True;timeToFix=60;fixTime=1635159496;orientation=0;voltage=13.024;temperature=12.0625
2021-10-25 09:57:20, 46.884780, -61.886440, 13.024, 11.97, latitude=46.88478;longitude=-61.88644;fixValid=True;timeToFix=14;fixTime=1635155840;orientation=0;voltage=13.024;temperature=11.96875
2021-10-25 08:57:10, 46.892220, -61.898840, 13.024, 11.91, latitude=46.89222;longitude=-61.89884;fixValid=True;timeToFix=52;fixTime=1635152230;orientation=1;voltage=13.024;temperature=11.91407
2021-10-25 07:56:21, 46.899650, -61.909240, 13.024, 11.93, latitude=46.89965;longitude=-61.90924;fixValid=True;timeToFix=13;fixTime=1635148581;orientation=1;voltage=13.024;temperature=11.92969
2021-10-25 06:56:12, 46.910990, -61.916080, 13.083, 11.84, latitude=46.91099;longitude=-61.91608;fixValid=True;timeToFix=65;fixTime=1635144972;orientation=0;voltage=13.083;temperature=11.83594
2021-10-25 05:55:11, 46.925550, -61.925270, 13.024, 11.84, latitude=46.92555;longitude=-61.92527;fixValid=True;timeToFix=13;fixTime=1635141311;orientation=1;voltage=13.024;temperature=11.84375
2021-10-25 04:55:02, 46.942580, -61.940060, 13.083, 11.92, latitude=46.94258;longitude=-61.94006;fixValid=True;timeToFix=69;fixTime=1635137702;orientation=0;voltage=13.083;temperature=11.92188
2021-10-25 03:53:57, 46.962750, -61.961240, 13.024, 12, latitude=46.96275;longitude=-61.96124;fixValid=True;timeToFix=15;fixTime=1635134037;orientation=0;voltage=13.024;temperature=12
2021-10-25 02:53:46, 46.985420, -61.986960, 13.024, 12.09, latitude=46.98542;longitude=-61.98696;fixValid=True;timeToFix=31;fixTime=1635130426;orientation=1;voltage=13.024;temperature=12.09375
2021-10-25 01:53:21, 47.007650, -62.018550, 13.024, 12.15, latitude=47.00765;longitude=-62.01855;fixValid=True;timeToFix=13;fixTime=1635126801;orientation=1;voltage=13.024;temperature=12.14843
2021-10-25 00:53:12, 47.028640, -62.053890, 13.083, 12.24, latitude=47.02864;longitude=-62.05389;fixValid=True;timeToFix=98;fixTime=1635123192;orientation=1;voltage=13.083;temperature=12.24219
2021-10-24 23:51:37, 47.047860, -62.093850, 13.083, 12.42, latitude=47.04786;longitude=-62.09385;fixValid=True;timeToFix=25;fixTime=1635119497;orientation=1;voltage=13.083;temperature=12.42188
2021-10-24 22:51:16, 47.063190, -62.131680, 13.083, 12.43, latitude=47.06319;longitude=-62.13168;fixValid=True;timeToFix=40;fixTime=1635115876;orientation=1;voltage=13.083;temperature=12.42969
2021-10-24 21:50:39, 47.074280, -62.164630, 13.083, 12.45, latitude=47.07428;longitude=-62.16463;fixValid=True;timeToFix=17;fixTime=1635112239;orientation=1;voltage=13.083;temperature=12.45312
2021-10-24 20:50:26, 47.081280, -62.190350, 13.083, 12.45, latitude=47.08128;longitude=-62.19035;fixValid=True;timeToFix=76;fixTime=1635108626;orientation=0;voltage=13.083;temperature=12.45312
2021-10-24 19:49:13, 47.085310, -62.209830, 13.083, 12.45, latitude=47.08531;longitude=-62.20983;fixValid=True;timeToFix=53;fixTime=1635104953;orientation=0;voltage=13.083;temperature=12.45312
2021-10-24 18:48:24, 47.087310, -62.222220, 13.083, 12.59, latitude=47.08731;longitude=-62.22222;fixValid=True;timeToFix=42;fixTime=1635101304;orientation=0;voltage=13.083;temperature=12.59375
2021-10-24 17:47:45, 47.089310, -62.228770, 13.083, 12.62, latitude=47.08931;longitude=-62.22877;fixValid=True;timeToFix=30;fixTime=1635097665;orientation=1;voltage=13.083;temperature=12.61718
2021-10-24 16:47:20, 47.092690, -62.232450, 13.083, 12.52, latitude=47.09269;longitude=-62.23245;fixValid=True;timeToFix=14;fixTime=1635094040;orientation=0;voltage=13.083;temperature=12.52344
2021-10-24 15:47:10, 47.101910, -62.232730, 13.083, 12.61, latitude=47.10191;longitude=-62.23273;fixValid=True;timeToFix=14;fixTime=1635090430;orientation=0;voltage=13.083;temperature=12.60937
2021-10-24 14:47:01, 47.113260, -62.237050, 13.083, 12.59, latitude=47.11326;longitude=-62.23705;fixValid=True;timeToFix=40;fixTime=1635086821;orientation=0;voltage=13.083;temperature=12.58594
2021-10-24 13:46:24, 47.126770, -62.244850, 13.083, 12.55, latitude=47.12677;longitude=-62.24485;fixValid=True;timeToFix=21;fixTime=1635083184;orientation=1;voltage=13.083;temperature=12.55469
