Data Date (UTC), Latitude, Longitude, Voltage, Sea Surface Temperature, Report Body
2022-02-04 16:44:36, 37.877760, -46.861180, 13.26, 18.59, latitude=37.87776;longitude=-46.86118;fixValid=True;timeToFix=49;fixTime=1643993076;orientation=0;voltage=13.26;temperature=18.58594
2022-02-04 15:43:51, 37.878330, -46.850100, 13.26, 18.61, latitude=37.87833;longitude=-46.8501;fixValid=True;timeToFix=17;fixTime=1643989431;orientation=0;voltage=13.26;temperature=18.60937
2022-02-02 19:42:57, 38.246080, -46.227630, 13.319, 18.74, latitude=38.24608;longitude=-46.22763;fixValid=True;timeToFix=88;fixTime=1643830977;orientation=0;voltage=13.319;temperature=18.74219
2022-02-02 18:41:33, 38.265780, -46.206250, 13.319, 18.7, latitude=38.26578;longitude=-46.20625;fixValid=True;timeToFix=192;fixTime=1643827293;orientation=1;voltage=13.319;temperature=18.69531
2022-02-01 00:59:12, 38.084320, -45.923190, 13.437, 19.01, latitude=38.08432;longitude=-45.92319;fixValid=True;timeToFix=48;fixTime=1643677152;orientation=1;voltage=13.437;temperature=19.00781
2022-01-31 23:58:28, 38.078620, -45.916180, 13.378, 19, latitude=38.07862;longitude=-45.91618;fixValid=True;timeToFix=16;fixTime=1643673508;orientation=1;voltage=13.378;temperature=19
2022-01-31 22:58:16, 38.073530, -45.910570, 13.437, 19.02, latitude=38.07353;longitude=-45.91057;fixValid=True;timeToFix=76;fixTime=1643669896;orientation=1;voltage=13.437;temperature=19.01562
2022-01-31 21:57:04, 38.069120, -45.906190, 13.378, 18.98, latitude=38.06912;longitude=-45.90619;fixValid=True;timeToFix=25;fixTime=1643666224;orientation=1;voltage=13.378;temperature=18.97656
2022-01-31 20:56:42, 38.064680, -45.900920, 13.437, 18.97, latitude=38.06468;longitude=-45.90092;fixValid=True;timeToFix=65;fixTime=1643662602;orientation=1;voltage=13.437;temperature=18.96875
2022-01-31 19:55:41, 38.060140, -45.897860, 13.437, 18.98, latitude=38.06014;longitude=-45.89786;fixValid=True;timeToFix=48;fixTime=1643658941;orientation=1;voltage=13.437;temperature=18.97656
2022-01-31 18:54:57, 38.055070, -45.895170, 13.437, 18.99, latitude=38.05507;longitude=-45.89517;fixValid=True;timeToFix=29;fixTime=1643655297;orientation=0;voltage=13.437;temperature=18.99219
2022-01-31 17:54:32, 38.051040, -45.894270, 13.437, 19.01, latitude=38.05104;longitude=-45.89427;fixValid=True;timeToFix=107;fixTime=1643651672;orientation=1;voltage=13.437;temperature=19.00781
2022-01-31 16:52:48, 38.045410, -45.891720, 13.437, 19.02, latitude=38.04541;longitude=-45.89172;fixValid=True;timeToFix=40;fixTime=1643647968;orientation=1;voltage=13.437;temperature=19.02343
2022-01-31 15:52:12, 38.039220, -45.888220, 13.378, 19.01, latitude=38.03922;longitude=-45.88822;fixValid=True;timeToFix=13;fixTime=1643644332;orientation=0;voltage=13.378;temperature=19.00781
2022-01-31 14:52:02, 38.033690, -45.885740, 13.437, 19.02, latitude=38.03369;longitude=-45.88574;fixValid=True;timeToFix=64;fixTime=1643640722;orientation=0;voltage=13.437;temperature=19.01562
2022-01-31 13:51:02, 38.025800, -45.881040, 13.437, 19.01, latitude=38.0258;longitude=-45.88104;fixValid=True;timeToFix=27;fixTime=1643637062;orientation=0;voltage=13.437;temperature=19.00781
2022-01-31 12:50:38, 38.018050, -45.874340, 13.437, 19.05, latitude=38.01805;longitude=-45.87434;fixValid=True;timeToFix=34;fixTime=1643633438;orientation=1;voltage=13.437;temperature=19.04688
2022-01-31 11:50:08, 38.008630, -45.866390, 13.437, 19.01, latitude=38.00863;longitude=-45.86639;fixValid=True;timeToFix=36;fixTime=1643629808;orientation=1;voltage=13.437;temperature=19.00781
2022-01-31 00:41:09, 37.944260, -45.676870, 13.437, 18.98, latitude=37.94426;longitude=-45.67687;fixValid=True;timeToFix=90;fixTime=1643589669;orientation=1;voltage=13.437;temperature=18.98438
2022-01-30 23:40:34, 90.0100200, 180.0300000, 13.437, 18.99, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=109;fixTime=1643586034;orientation=1;voltage=13.437;temperature=18.99219
2022-01-30 22:38:48, 37.938750, -45.633820, 13.437, 18.99, latitude=37.93875;longitude=-45.63382;fixValid=True;timeToFix=84;fixTime=1643582328;orientation=1;voltage=13.437;temperature=18.99219
2022-01-30 21:37:28, 37.938260, -45.611810, 13.378, 18.98, latitude=37.93826;longitude=-45.61181;fixValid=True;timeToFix=28;fixTime=1643578648;orientation=1;voltage=13.378;temperature=18.98438
2022-01-30 20:37:05, 37.938820, -45.590030, 13.437, 19, latitude=37.93882;longitude=-45.59003;fixValid=True;timeToFix=77;fixTime=1643575025;orientation=0;voltage=13.437;temperature=19
2022-01-30 19:35:53, 37.938790, -45.568600, 13.437, 19.01, latitude=37.93879;longitude=-45.5686;fixValid=True;timeToFix=37;fixTime=1643571353;orientation=1;voltage=13.437;temperature=19.00781
2022-01-30 18:35:20, 37.937330, -45.548820, 13.437, 18.99, latitude=37.93733;longitude=-45.54882;fixValid=True;timeToFix=89;fixTime=1643567720;orientation=1;voltage=13.437;temperature=18.99219
2022-01-30 17:33:55, 37.935790, -45.527790, 13.437, 19, latitude=37.93579;longitude=-45.52779;fixValid=True;timeToFix=54;fixTime=1643564035;orientation=1;voltage=13.437;temperature=19
