Data Date (UTC), Latitude, Longitude, Voltage, Sea Surface Temperature, Report Body
2021-10-29 10:11:45, 47.083140, -62.071140, 13.614, 11.03, latitude=47.08314;longitude=-62.07114;fixValid=True;timeToFix=28;fixTime=1635502305;orientation=1;voltage=13.614;temperature=11.03125
2021-10-29 09:11:20, 47.083250, -62.052000, 13.614, 11.05, latitude=47.08325;longitude=-62.052;fixValid=True;timeToFix=17;fixTime=1635498680;orientation=1;voltage=13.614;temperature=11.05469
2021-10-29 08:11:07, 47.082130, -62.031310, 13.614, 11.07, latitude=47.08213;longitude=-62.03131;fixValid=True;timeToFix=15;fixTime=1635495067;orientation=1;voltage=13.614;temperature=11.07031
2021-10-29 07:10:56, 47.081810, -62.010010, 13.614, 11.26, latitude=47.08181;longitude=-62.01001;fixValid=True;timeToFix=56;fixTime=1635491456;orientation=1;voltage=13.614;temperature=11.25781
2021-10-29 06:10:04, 47.083840, -61.991710, 13.614, 11.3, latitude=47.08384;longitude=-61.99171;fixValid=True;timeToFix=21;fixTime=1635487804;orientation=0;voltage=13.614;temperature=11.30469
2021-10-29 05:09:47, 47.087620, -61.976920, 13.614, 11.28, latitude=47.08762;longitude=-61.97692;fixValid=True;timeToFix=14;fixTime=1635484187;orientation=0;voltage=13.614;temperature=11.28126
2021-10-29 04:09:38, 47.090820, -61.963680, 13.614, 11.19, latitude=47.09082;longitude=-61.96368;fixValid=True;timeToFix=46;fixTime=1635480578;orientation=1;voltage=13.614;temperature=11.1875
2021-10-29 03:08:56, 47.095490, -61.954090, 13.614, 11.15, latitude=47.09549;longitude=-61.95409;fixValid=True;timeToFix=14;fixTime=1635476936;orientation=1;voltage=13.614;temperature=11.14844
2021-10-29 02:08:46, 47.097730, -61.946500, 13.614, 11.02, latitude=47.09773;longitude=-61.9465;fixValid=True;timeToFix=34;fixTime=1635473326;orientation=0;voltage=13.614;temperature=11.01562
2021-10-29 01:08:16, 47.101980, -61.934050, 13.673, 10.92, latitude=47.10198;longitude=-61.93405;fixValid=True;timeToFix=12;fixTime=1635469696;orientation=0;voltage=13.673;temperature=10.92188
2021-10-29 00:08:07, 47.106820, -61.918010, 13.614, 10.74, latitude=47.10682;longitude=-61.91801;fixValid=True;timeToFix=51;fixTime=1635466087;orientation=1;voltage=13.614;temperature=10.74219
