Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2021-12-07 10:00:00, 44.961864, -61.111880, 2021, 341, 10, 0, 2021, 341, 10, 2, 6.7, 6, 14.52, 166, 3, 44, -33.7, 56AAA023756AAA0AFE458A8C0A53EC06BC5180
2021-12-07 09:00:00, 44.962294, -61.108268, 2021, 341, 9, 0, 2021, 341, 9, 2, 6.7, 7, 14.52, 114, 3, 46, -33.7, 56AA9023756AA90AFE462A8C1F39EE07BC5180
2021-12-07 08:00:00, 44.963842, -61.104312, 2021, 341, 8, 0, 2021, 341, 8, 0, 6.7, 12, 14.52, 48, 2, 46, -33.7, 56AA8023756AA802FE486A8C3618AE0CBC5180
2021-12-07 07:00:00, 44.965132, -61.101474, 2021, 341, 7, 0, 2021, 341, 7, 1, 6.7, 10, 14.52, 54, 2, 46, -33.7, 56AA7023756AA706FE4A4A8C469BAE0ABC5180
2021-12-07 06:00:00, 44.966336, -61.097690, 2021, 341, 6, 0, 2021, 341, 6, 2, 6.7, 9, 14.52, 120, 3, 46, -33.7, 56AA6023756AA60AFE4C0A8C5CBCEE09BC5180
2021-12-07 05:00:00, 44.966766, -61.094852, 2021, 341, 5, 0, 2021, 341, 5, 2, 6.7, 8, 14.52, 112, 3, 46, -33.7, 56AA5023756AA50AFE4CAA8C6D38EE08BC5180
2021-12-07 04:00:00, 44.966508, -61.092014, 2021, 341, 4, 0, 2021, 341, 4, 1, 6.8, 7, 14.52, 82, 2, 45, -33.7, 56AA4023856AA406FE4C4A8C7DA9AD07BC5180
2021-12-07 03:00:00, 44.965820, -61.091154, 2021, 341, 3, 0, 2021, 341, 3, 1, 6.8, 10, 14.52, 84, 2, 46, -33.7, 56AA3023856AA306FE4B4A8C82AAAE0ABC5180
2021-12-07 02:00:00, 44.963240, -61.087198, 2021, 341, 2, 0, 2021, 341, 2, 2, 6.9, 11, 14.52, 114, 2, 45, -33.7, 56AA2023956AA20AFE478A8C99B9AD0BBC5180
2021-12-07 01:00:00, 44.959972, -61.079630, 2021, 341, 1, 0, 2021, 341, 1, 0, 6.9, 6, 14.52, 24, 3, 47, -33.7, 56AA1023956AA102FE42CA8CC58CEF06BC5180
2021-12-07 00:00:00, 44.955242, -61.071718, 2021, 341, 0, 0, 2021, 341, 0, 2, 6.9, 11, 14.52, 148, 3, 47, -33.7, 56AA0023956AA00AFE3BEA8CF3CAEF0BBC5180
2021-12-06 23:00:00, 44.948792, -61.062258, 2021, 340, 23, 0, 2021, 340, 23, 2, 7.0, 7, 14.52, 136, 3, 47, -33.7, 56A97023A56A970AFE328A8D2AC4EF07BC5180
2021-12-06 22:00:00, 44.941912, -61.054260, 2021, 340, 22, 0, 2021, 340, 22, 2, 7.0, 16, 14.52, 118, 3, 45, -33.7, 56A96023A56A960AFE288A8D593BED10BC5180
2021-12-06 21:00:00, 44.927550, -61.041704, 2021, 340, 21, 0, 2021, 340, 20, 1, 7.1, 10, 14.52, 254, 3, 46, -33.7, 56A95023B56A9406FE13AA8DA27FEE0ABC5180
2021-12-06 20:00:00, 44.927550, -61.041704, 2021, 340, 20, 0, 2021, 340, 20, 1, 7.1, 6, 14.52, 66, 3, 46, -33.7, 56A94023B56A9406FE13AA8DA221EE06BC5180
2021-12-06 19:00:00, 44.921272, -61.036458, 2021, 340, 19, 0, 2021, 340, 19, 0, 7.1, 8, 14.52, 26, 2, 47, -33.7, 56A93023B56A9302FE0A8A8DC08DAF08BC5180
2021-12-06 18:00:00, 44.912586, -61.034394, 2021, 340, 18, 0, 2021, 340, 18, 3, 7.2, 9, 14.52, 174, 3, 48, -33.7, 56A92023C56A920EFDFDEA8DCCD7F009BC5180
2021-12-06 17:00:00, 44.903814, -61.034738, 2021, 340, 17, 0, 2021, 340, 17, 1, 7.2, 7, 14.52, 54, 3, 48, -33.7, 56A91023C56A9106FDF12A8DCA9BF007BC5180
2021-12-06 16:00:00, 44.898482, -61.036888, 2021, 340, 16, 0, 2021, 340, 16, 0, 7.3, 8, 14.52, 48, 2, 48, -33.7, 56A90023D56A9002FDE96A8DBE18B008BC5180
2021-12-06 15:00:00, 44.894956, -61.041618, 2021, 340, 15, 0, 2021, 340, 15, 0, 7.2, 8, 14.52, 24, 3, 47, -33.7, 56A8F023C56A8F02FDE44A8DA28CEF08BC5180
2021-12-06 14:00:00, 44.892462, -61.046434, 2021, 340, 14, 0, 2021, 340, 14, 0, 7.2, 8, 14.52, 24, 2, 46, -33.7, 56A8E023C56A8E02FDE0AA8D868CAE08BC5180
2021-12-06 13:00:00, 44.891000, -61.051680, 2021, 340, 13, 0, 2021, 340, 13, 0, 7.3, 8, 14.52, 26, 3, 47, -33.7, 56A8D023D56A8D02FDDE8A8D680DEF08BC5180
2021-12-06 12:00:00, 44.890140, -61.055550, 2021, 340, 12, 0, 2021, 340, 12, 0, 7.2, 10, 14.52, 30, 2, 47, -33.7, 56A8C023C56A8C02FDDD4A8D518FAF0ABC5180
2021-12-06 11:00:00, 44.891344, -61.057356, 2021, 340, 11, 0, 2021, 340, 11, 0, 7.2, 7, 14.52, 24, 2, 47, -33.7, 56A8B023C56A8B02FDDF0A8D470CAF07BC5180
2021-12-06 10:00:00, 44.892634, -61.056754, 2021, 340, 10, 0, 2021, 340, 10, 0, 7.2, 8, 14.52, 24, 2, 46, -33.7, 56A8A023C56A8A02FDE0EA8D4A8CAE08BC5180
2021-12-06 09:00:00, 44.894354, -61.053830, 2021, 340, 9, 0, 2021, 340, 9, 0, 7.2, 7, 14.52, 24, 2, 46, -33.7, 56A89023C56A8902FDE36A8D5B8CAE07BC5180
2021-12-06 08:00:00, 44.896246, -61.049960, 2021, 340, 8, 0, 2021, 340, 8, 0, 7.3, 8, 14.52, 24, 2, 46, -33.7, 56A88023D56A8802FDE62A8D720CAE08BC5180
2021-12-06 07:00:00, 44.898654, -61.044800, 2021, 340, 7, 0, 2021, 340, 7, 0, 7.2, 8, 14.52, 42, 2, 47, -33.7, 56A87023C56A8702FDE9AA8D9015AF08BC5180
2021-12-06 06:00:00, 44.901922, -61.037920, 2021, 340, 6, 0, 2021, 340, 6, 0, 7.2, 11, 14.52, 40, 2, 46, -33.7, 56A86023C56A8602FDEE6A8DB814AE0BBC5180
2021-12-06 05:00:00, 44.906308, -61.030008, 2021, 340, 5, 0, 2021, 340, 5, 1, 7.3, 7, 14.52, 72, 3, 46, -33.7, 56A85023D56A8506FDF4CA8DE624EE07BC5180
2021-12-06 04:00:00, 44.911210, -61.020720, 2021, 340, 4, 0, 2021, 340, 4, 1, 7.2, 10, 14.52, 54, 2, 45, -33.7, 56A84023C56A8406FDFBEA8E1C1BAD0ABC5180
2021-12-06 03:00:00, 44.916972, -61.011174, 2021, 340, 3, 0, 2021, 340, 3, 1, 7.2, 9, 14.52, 64, 3, 42, -33.7, 56A83023C56A8306FE044A8E53A0EA09BC5180
2021-12-06 02:00:00, 44.923164, -61.000510, 2021, 340, 2, 0, 2021, 340, 2, 0, 7.2, 7, 14.52, 42, 3, 45, -33.7, 56A82023C56A8202FE0D4A8E9195ED07BC5180
2021-12-06 01:00:00, 44.930646, -60.989072, 2021, 340, 1, 0, 2021, 340, 1, 1, 7.2, 9, 14.52, 78, 2, 47, -33.7, 56A81023C56A8106FE182A8ED427AF09BC5180
2021-12-06 00:00:00, 44.939246, -60.978666, 2021, 340, 0, 0, 2021, 340, 0, 0, 7.1, 10, 14.52, 48, 2, 47, -33.7, 56A80023B56A8002FE24AA8F1098AF0ABC5180
2021-12-05 23:00:00, 44.948620, -60.970066, 2021, 339, 23, 0, 2021, 339, 23, 1, 7.1, 7, 14.52, 54, 3, 47, -33.7, 56A77023B56A7706FE324A8F429BEF07BC5180
2021-12-05 22:00:00, 44.958682, -60.963530, 2021, 339, 22, 0, 2021, 339, 22, 1, 7.1, 10, 14.52, 72, 3, 44, -33.7, 56A76023B56A7606FE40EA8F68A4EC0ABC5180
2021-12-05 21:00:00, 44.968916, -60.959918, 2021, 339, 21, 0, 2021, 339, 21, 1, 7.1, 11, 14.52, 82, 2, 47, -33.7, 56A75023B56A7506FE4FCA8F7DA9AF0BBC5180
2021-12-05 20:00:00, 44.977688, -60.959316, 2021, 339, 20, 0, 2021, 339, 20, 1, 7.1, 8, 14.52, 78, 2, 46, -33.7, 56A74023B56A7406FE5C8A8F8127AE08BC5180
2021-12-05 19:00:00, 44.986374, -60.961982, 2021, 339, 19, 0, 2021, 339, 19, 1, 7.1, 7, 14.52, 54, 2, 47, -33.7, 56A73023B56A7306FE692A8F719BAF07BC5180
2021-12-05 18:00:00, 44.993082, -60.968002, 2021, 339, 18, 0, 2021, 339, 18, 0, 7.1, 7, 14.52, 24, 2, 49, -33.7, 56A72023B56A7202FE72EA8F4E8CB107BC5180
2021-12-05 17:00:00, 44.999790, -60.973850, 2021, 339, 17, 0, 2021, 339, 17, 0, 7.0, 9, 14.52, 24, 2, 48, -33.7, 56A71023A56A7102FE7CAA8F2C8CB009BC5180
2021-12-05 16:00:00, 45.003402, -60.974538, 2021, 339, 16, 0, 2021, 339, 16, 0, 7.0, 7, 14.52, 40, 2, 48, -33.7, 56A70023A56A7002FE81EA8F2894B007BC5180
2021-12-05 15:00:00, 45.003832, -60.973850, 2021, 339, 15, 0, 2021, 339, 15, 0, 7.0, 11, 14.52, 24, 3, 48, -33.7, 56A6F023A56A6F02FE828A8F2C8CF00BBC5180
2021-12-05 14:00:00, 45.004434, -60.969464, 2021, 339, 14, 0, 2021, 339, 14, 0, 7.0, 10, 14.52, 34, 2, 46, -33.7, 56A6E023A56A6E02FE836A8F4611AE0ABC5180
2021-12-05 13:00:00, 45.004864, -60.964218, 2021, 339, 13, 0, 2021, 339, 13, 0, 7.0, 9, 14.52, 24, 2, 47, -33.7, 56A6D023A56A6D02FE840A8F648CAF09BC5180
2021-12-05 12:00:00, 45.006584, -60.953898, 2021, 339, 12, 0, 2021, 339, 12, 0, 7.0, 7, 14.52, 24, 2, 46, -33.7, 56A6C023A56A6C02FE868A8FA08CAE07BC5180
2021-12-05 11:00:00, 45.009594, -60.937988, 2021, 339, 11, 0, 2021, 339, 11, 0, 7.0, 9, 14.52, 42, 2, 46, -33.7, 56A6B023A56A6B02FE8AEA8FFD15AE09BC5180
2021-12-05 10:00:00, 45.013034, -60.920358, 2021, 339, 10, 0, 2021, 339, 10, 0, 7.0, 10, 14.52, 26, 2, 46, -33.7, 56A6A023A56A6A02FE8FEA90638DAE0ABC5180
2021-12-05 09:00:00, 45.018796, -60.904104, 2021, 339, 9, 0, 2021, 339, 9, 0, 7.0, 9, 14.52, 42, 3, 46, -33.7, 56A69023A56A6902FE984A90C215EE09BC5180
2021-12-05 08:00:00, 45.027654, -60.888108, 2021, 339, 8, 0, 2021, 339, 8, 0, 7.0, 9, 14.52, 24, 2, 46, -33.7, 56A68023A56A6802FEA52A911F0CAE09BC5180
2021-12-05 07:00:00, 45.037200, -60.874778, 2021, 339, 7, 0, 2021, 339, 7, 0, 6.9, 8, 14.52, 36, 2, 47, -33.7, 56A67023956A6702FEB30A916C92AF08BC5180
2021-12-05 06:00:00, 45.046918, -60.864630, 2021, 339, 6, 0, 2021, 339, 6, 0, 7.0, 9, 14.52, 36, 2, 46, -33.7, 56A66023A56A6602FEC12A91A792AE09BC5180
2021-12-05 05:00:00, 45.056378, -60.856288, 2021, 339, 5, 0, 2021, 339, 5, 0, 7.0, 10, 14.52, 24, 3, 46, -33.7, 56A65023A56A6502FECEEA91D80CEE0ABC5180
2021-12-05 04:00:00, 45.065580, -60.849494, 2021, 339, 4, 0, 2021, 339, 4, 0, 7.0, 9, 14.52, 26, 2, 46, -33.7, 56A64023A56A6402FEDC4A91FF8DAE09BC5180
2021-12-05 03:00:00, 45.072718, -60.837798, 2021, 339, 3, 0, 2021, 339, 3, 0, 7.0, 9, 14.52, 24, 2, 47, -33.7, 56A63023A56A6302FEE6AA92438CAF09BC5180
2021-12-05 02:00:00, 45.077534, -60.825328, 2021, 339, 2, 0, 2021, 339, 2, 0, 7.0, 11, 14.52, 24, 2, 45, -33.7, 56A62023A56A6202FEEDAA928C0CAD0BBC5180
2021-12-05 01:00:00, 45.082178, -60.810450, 2021, 339, 1, 0, 2021, 339, 1, 0, 7.0, 9, 14.52, 42, 3, 47, -33.7, 56A61023A56A6102FEF46A92E295EF09BC5180
2021-12-05 00:00:00, 45.087682, -60.794282, 2021, 339, 0, 0, 2021, 339, 0, 0, 7.0, 7, 14.52, 34, 3, 47, -33.7, 56A60023A56A6002FEFC6A934091EF07BC5180
2021-12-04 23:00:00, 45.092498, -60.778114, 2021, 338, 23, 0, 2021, 338, 23, 0, 7.0, 8, 14.52, 24, 2, 47, -33.7, 56A57023A56A5702FF036A939E8CAF08BC5180
2021-12-04 22:00:00, 45.097228, -60.762892, 2021, 338, 22, 0, 2021, 338, 22, 1, 7.0, 7, 14.52, 72, 2, 45, -33.7, 56A56023A56A5606FF0A4A93F724AD07BC5180
2021-12-04 21:00:00, 45.102130, -60.747670, 2021, 338, 21, 0, 2021, 338, 21, 1, 7.0, 7, 14.52, 54, 2, 46, -33.7, 56A55023A56A5506FF116A944F9BAE07BC5180
2021-12-04 20:00:00, 45.107548, -60.734168, 2021, 338, 20, 0, 2021, 338, 20, 0, 7.1, 11, 14.52, 24, 2, 46, -33.7, 56A54023B56A5402FF194A949E0CAE0BBC5180
2021-12-04 19:00:00, 45.113998, -60.724536, 2021, 338, 19, 0, 2021, 338, 19, 1, 7.1, 7, 14.52, 84, 3, 46, -33.7, 56A53023B56A5306FF22AA94D62AEE07BC5180
2021-12-04 18:00:00, 45.119588, -60.718688, 2021, 338, 18, 0, 2021, 338, 18, 1, 7.1, 10, 14.52, 76, 3, 49, -33.7, 56A52023B56A5206FF2ACA94F826F10ABC5180
2021-12-04 17:00:00, 45.124576, -60.717742, 2021, 338, 17, 0, 2021, 338, 17, 1, 7.1, 6, 14.52, 72, 2, 48, -33.7, 56A51023B56A5106FF320A94FDA4B006BC5180
2021-12-04 16:00:00, 45.128962, -60.719634, 2021, 338, 16, 0, 2021, 338, 16, 1, 7.1, 10, 14.52, 54, 3, 48, -33.7, 56A50023B56A5006FF386A94F29BF00ABC5180
