"ID","Message ID","Device","Timestamp","Latitude","Longitude","Uptime (s)","SNR","Sat Count","Alarm","Bearing","Speed (km/h)","Speed (knots)","HDOP"
"5884392","100159833","300434065937970","Sep 5 2021 12:11:04.001 PM","48.579488","-68.526272","7","42","6","false","0.0","0.000","0.000","2.6"
"5884511","100162806","300434065937970","Sep 5 2021 12:20:13.001 PM","48.580250","-68.525254","16","38","6","false","0.0","0.360","0.194","2.8"
"5884582","100163187","300434065937970","Sep 5 2021 12:48:04.001 PM","48.583981","-68.520557","42","40","6","false","0.0","1.080","0.583","1.4"
"5884583","100163187","300434065937970","Sep 5 2021 12:50:06.001 PM","48.584147","-68.520205","8","40","6","false","33.0","0.720","0.389","1.0"
"5884595","100163819","300434065937970","Sep 5 2021 01:05:46.001 PM","48.585882","-68.517478","11","38","8","false","27.0","1.080","0.583","1.0"
"5884596","100163819","300434065937970","Sep 5 2021 01:07:56.001 PM","48.586125","-68.517114","8","38","7","false","6.0","1.080","0.583","1.0"
"5884604","100164226","300434065937970","Sep 5 2021 01:10:06.001 PM","48.586323","-68.516851","8","36","6","false","15.0","1.800","0.972","1.2"
"5884627","100165304","300434065937970","Sep 5 2021 01:15:06.001 PM","48.586880","-68.516064","8","41","8","false","15.0","1.440","0.778","1.0"
"5884643","100166091","300434065937970","Sep 5 2021 01:20:06.001 PM","48.587418","-68.515341","8","41","8","false","12.0","1.080","0.583","1.0"
"5884661","100166707","300434065937970","Sep 5 2021 01:25:06.001 PM","48.587878","-68.514624","8","43","5","false","156.0","1.440","0.778","2.2"
"5884700","100166972","300434065937970","Sep 5 2021 01:30:05.001 PM","48.588173","-68.514010","7","40","5","false","9.0","1.800","0.972","2.2"
"5884772","100167430","300434065937970","Sep 5 2021 01:37:16.001 PM","48.588883","-68.512928","8","39","5","false","54.0","0.360","0.194","2.2"
"5884773","100167430","300434065937970","Sep 5 2021 01:40:05.001 PM","48.589133","-68.512544","7","40","5","false","0.0","1.440","0.778","2.0"
"5884844","100168479","300434065937970","Sep 5 2021 01:58:33.001 PM","48.590586","-68.510464","11","40","5","false","48.0","1.080","0.583","2.0"
"5884845","100168479","300434065937970","Sep 5 2021 02:00:05.001 PM","48.590720","-68.510310","7","39","5","false","24.0","1.080","0.583","2.0"
"5884846","100168479","300434065937970","Sep 5 2021 02:05:40.001 PM","48.591258","-68.509754","27","40","6","false","18.0","1.080","0.583","1.0"
"5884900","100170553","300434065937970","Sep 5 2021 02:10:42.001 PM","48.591584","-68.509318","7","39","6","false","69.0","3.240","1.749","1.6"
"5884901","100170553","300434065937970","Sep 5 2021 02:15:06.001 PM","48.592013","-68.508992","8","43","7","false","195.0","0.720","0.389","1.0"
"5884923","100170890","300434065937970","Sep 5 2021 02:22:46.001 PM","48.592614","-68.508307","6","39","7","false","9.0","1.800","0.972","1.8"
"5884924","100170890","300434065937970","Sep 5 2021 02:25:07.001 PM","48.592787","-68.508198","8","39","7","false","0.0","0.360","0.194","1.0"
"5884943","100170952","300434065937970","Sep 5 2021 02:30:06.001 PM","48.593101","-68.507840","7","40","7","false","282.0","0.720","0.389","1.8"
"5884971","100171077","300434065937970","Sep 5 2021 02:35:05.001 PM","48.593542","-68.507443","6","40","7","false","39.0","1.080","0.583","1.6"
"5885018","100171329","300434065937970","Sep 5 2021 02:40:06.001 PM","48.593914","-68.507091","7","42","7","false","21.0","0.360","0.194","1.6"
"5885075","100171618","300434065937970","Sep 5 2021 02:47:16.001 PM","48.594131","-68.505331","7","38","7","false","81.0","2.160","1.166","1.6"
"5885076","100171618","300434065937970","Sep 5 2021 02:50:05.001 PM","48.594240","-68.504371","6","39","7","false","42.0","1.080","0.583","1.0"
"5885136","100171787","300434065937970","Sep 5 2021 03:00:40.001 PM","48.594368","-68.502310","29","40","7","false","87.0","1.080","0.583","1.4"
"5885137","100171787","300434065937970","Sep 5 2021 03:05:07.001 PM","48.594419","-68.501350","8","43","7","false","189.0","0.720","0.389","1.0"
"5885213","100173661","300434065937970","Sep 5 2021 03:10:07.001 PM","48.594483","-68.500512","8","43","7","false","0.0","0.720","0.389","1.2"
"5885339","100175179","300434065937970","Sep 5 2021 03:17:53.001 PM","48.594406","-68.499059","7","39","6","false","123.0","1.080","0.583","1.6"
"5885340","100175179","300434065937970","Sep 5 2021 03:20:08.001 PM","48.594278","-68.498586","9","39","5","false","198.0","4.680","2.527","3.0"
"5885435","100175520","300434065937970","Sep 5 2021 03:41:04.001 PM","48.594195","-68.495059","36","39","5","false","51.0","1.080","0.583","1.8"
"5885436","100175520","300434065937970","Sep 5 2021 03:45:06.001 PM","48.594099","-68.494470","7","40","5","false","0.0","0.360","0.194","1.0"
"5885517","100176542","300434065937970","Sep 5 2021 03:59:12.001 PM","48.593517","-68.492749","26","38","6","false","0.0","0.720","0.389","2.2"
"5885518","100176542","300434065937970","Sep 5 2021 04:00:06.001 PM","48.593466","-68.492704","7","37","6","false","0.0","0.720","0.389","2.0"
"5885553","100177613","300434065937970","Sep 5 2021 04:10:39.001 PM","48.593050","-68.492096","6","36","6","false","174.0","3.960","2.138","2.2"
"5885554","100177613","300434065937970","Sep 5 2021 04:15:06.001 PM","48.592698","-68.491699","7","42","5","false","156.0","0.720","0.389","2.0"
"5885580","100178591","300434065937970","Sep 5 2021 04:20:06.001 PM","48.592358","-68.491776","7","40","5","false","240.0","1.080","0.583","2.8"
"5885680","100179397","300434065937970","Sep 5 2021 04:25:34.001 PM","48.592186","-68.491878","35","40","6","false","0.0","0.720","0.389","2.8"
"5885880","100182968","300434065937970","Sep 5 2021 04:40:09.001 PM","48.591200","-68.492576","14","37","7","false","0.0","0.000","0.000","1.4"
"5885881","100182968","300434065937970","Sep 5 2021 04:46:20.001 PM","48.590720","-68.492915","7","39","8","false","237.0","2.520","1.361","1.0"
"5885907","100183434","300434065937970","Sep 5 2021 05:22:33.001 PM","48.587546","-68.494880","43","40","7","false","0.0","0.360","0.194","1.8"
"5885908","100183434","300434065937970","Sep 5 2021 05:25:07.001 PM","48.587283","-68.495059","8","41","8","false","0.0","0.000","0.000","1.0"
"5885923","100183523","300434065937970","Sep 5 2021 05:30:07.001 PM","48.586854","-68.495328","7","37","8","false","294.0","0.720","0.389","1.2"
"5885945","100183641","300434065937970","Sep 5 2021 05:35:07.001 PM","48.586387","-68.495770","8","42","8","false","0.0","0.360","0.194","1.2"
"5885954","100183761","300434065937970","Sep 5 2021 05:40:07.001 PM","48.586048","-68.496179","8","43","8","false","210.0","1.800","0.972","1.2"
"5885976","100183855","300434065937970","Sep 5 2021 05:45:07.001 PM","48.585677","-68.496621","8","42","8","false","0.0","0.360","0.194","1.2"
"5885989","100183971","300434065937970","Sep 5 2021 05:50:07.001 PM","48.585395","-68.497050","7","42","7","false","0.0","0.720","0.389","1.4"
"5886014","100184121","300434065937970","Sep 5 2021 05:55:33.001 PM","48.585075","-68.497562","33","42","5","false","0.0","1.440","0.778","8.2"
"5886032","100184170","300434065937970","Sep 5 2021 06:00:08.001 PM","48.584826","-68.498035","8","42","5","false","315.0","3.240","1.749","11.0"
"5886095","100184334","300434065937970","Sep 5 2021 06:05:08.001 PM","48.584512","-68.498566","8","42","5","false","0.0","0.720","0.389","11.2"
"5886141","100186493","300434065937970","Sep 5 2021 06:10:06.001 PM","48.583962","-68.498835","6","41","5","false","315.0","4.680","2.527","8.4"
"5886163","100187558","300434065937970","Sep 5 2021 06:17:08.001 PM","48.583398","-68.499450","6","36","5","false","147.0","10.440","5.637","5.8"
"5886164","100187558","300434065937970","Sep 5 2021 06:20:06.001 PM","48.583110","-68.499718","6","42","5","false","135.0","36.720","19.827","5.0"
"5886176","100187870","300434065937970","Sep 5 2021 06:25:06.001 PM","48.582899","-68.500384","6","37","5","false","246.0","2.520","1.361","4.0"
"5886222","100188146","300434065937970","Sep 5 2021 06:30:06.001 PM","48.582694","-68.501043","6","41","5","false","315.0","11.880","6.415","3.4"
"5886238","100188259","300434065937970","Sep 5 2021 06:37:43.001 PM","48.582368","-68.502080","7","39","5","false","132.0","2.520","1.361","2.8"
"5886239","100188259","300434065937970","Sep 5 2021 06:40:07.001 PM","48.582138","-68.502144","7","38","5","false","129.0","1.800","0.972","2.0"
"5886254","100188319","300434065937970","Sep 5 2021 06:45:38.001 PM","48.581862","-68.502874","38","40","10","false","0.0","0.000","0.000","1.0"
"5886300","100188587","300434065937970","Sep 5 2021 06:50:08.001 PM","48.581568","-68.503424","8","42","9","false","237.0","1.080","0.583","1.2"
"5886327","100188637","300434065937970","Sep 5 2021 06:57:18.001 PM","48.581261","-68.504416","7","36","9","false","0.0","0.360","0.194","1.2"
"5886328","100188637","300434065937970","Sep 5 2021 07:00:08.001 PM","48.581158","-68.504832","8","38","9","false","0.0","0.000","0.000","1.0"
"5886340","100188728","300434065937970","Sep 5 2021 07:05:09.001 PM","48.580998","-68.505664","9","37","8","false","240.0","0.360","0.194","1.2"
"5886368","100189832","300434065937970","Sep 5 2021 07:10:08.001 PM","48.580845","-68.506490","8","41","9","false","294.0","1.440","0.778","1.0"
"5886385","100190507","300434065937970","Sep 5 2021 07:15:08.001 PM","48.580762","-68.507341","8","38","9","false","228.0","1.800","0.972","1.0"
"5886407","100191412","300434065937970","Sep 5 2021 07:20:08.001 PM","48.580582","-68.508224","8","40","9","false","0.0","0.720","0.389","1.0"
"5886427","100192037","300434065937970","Sep 5 2021 07:25:38.001 PM","48.580429","-68.509146","38","42","10","false","225.0","2.160","1.166","0.8"
"5886442","100192108","300434065937970","Sep 5 2021 07:30:07.001 PM","48.580384","-68.509914","7","40","10","false","0.0","0.720","0.389","0.8"
"5886453","100192223","300434065937970","Sep 5 2021 07:35:08.001 PM","48.580307","-68.510765","8","41","10","false","0.0","0.360","0.194","0.8"
"5886462","100192319","300434065937970","Sep 5 2021 07:40:07.001 PM","48.580237","-68.511603","7","40","10","false","270.0","0.720","0.389","0.8"
"5886500","100192575","300434065937970","Sep 5 2021 07:45:07.001 PM","48.580218","-68.512467","7","41","10","false","0.0","1.440","0.778","0.8"
"5886519","100192704","300434065937970","Sep 5 2021 07:52:54.001 PM","48.580109","-68.513786","8","38","9","false","0.0","0.360","0.194","1.0"
"5886520","100192704","300434065937970","Sep 5 2021 07:55:34.001 PM","48.580038","-68.514253","34","37","5","false","0.0","0.360","0.194","1.0"
"5886573","100193186","300434065937970","Sep 5 2021 08:00:38.001 PM","48.580045","-68.515155","38","37","9","false","288.0","0.360","0.194","1.0"
"5886594","100194400","300434065937970","Sep 5 2021 08:07:50.001 PM","48.580243","-68.516422","8","39","9","false","0.0","1.080","0.583","1.0"
"5886595","100194400","300434065937970","Sep 5 2021 08:10:07.001 PM","48.580262","-68.516781","7","37","9","false","0.0","1.080","0.583","1.0"
"5886603","100194854","300434065937970","Sep 5 2021 08:15:07.001 PM","48.580326","-68.517696","7","37","9","false","258.0","2.160","1.166","1.0"
"5886622","100195886","300434065937970","Sep 5 2021 08:20:07.001 PM","48.580493","-68.518566","7","40","9","false","255.0","1.080","0.583","1.0"
"5886659","100196584","300434065937970","Sep 5 2021 08:25:07.001 PM","48.580685","-68.519437","7","39","9","false","210.0","1.080","0.583","1.0"
"5886680","100196698","300434065937970","Sep 5 2021 08:33:22.001 PM","48.580973","-68.520915","8","40","8","false","0.0","0.720","0.389","1.2"
"5886681","100196698","300434065937970","Sep 5 2021 08:35:08.001 PM","48.581216","-68.521165","8","39","9","false","315.0","1.080","0.583","1.0"
"5886688","100196748","300434065937970","Sep 5 2021 08:40:07.001 PM","48.581370","-68.521984","7","37","9","false","336.0","0.360","0.194","1.2"
"5886704","100196818","300434065937970","Sep 5 2021 08:45:06.001 PM","48.581766","-68.522835","7","39","9","false","273.0","1.440","0.778","1.2"
"5886722","100196906","300434065937970","Sep 5 2021 08:50:08.001 PM","48.581978","-68.523699","8","41","9","false","333.0","0.720","0.389","1.4"
"5886745","100197047","300434065937970","Sep 5 2021 08:55:38.001 PM","48.582323","-68.524678","38","42","9","false","327.0","0.720","0.389","1.4"
"5886758","100197065","300434065937970","Sep 5 2021 09:00:07.001 PM","48.582618","-68.525395","7","36","8","false","129.0","1.440","0.778","1.8"
"5886807","100197233","300434065937970","Sep 5 2021 09:05:08.001 PM","48.583008","-68.526214","7","41","8","false","0.0","0.720","0.389","2.0"
"5886877","100200634","300434065937970","Sep 5 2021 09:10:08.001 PM","48.583629","-68.526931","8","41","8","false","0.0","0.720","0.389","2.0"
"5886897","100200776","300434065937970","Sep 5 2021 09:24:04.001 PM","48.585395","-68.528742","14","35","8","false","0.0","1.080","0.583","2.6"
"5886898","100200776","300434065937970","Sep 5 2021 09:25:36.001 PM","48.585293","-68.528864","37","36","8","false","186.0","2.160","1.166","2.0"
"5886928","100200941","300434065937970","Sep 5 2021 09:30:06.001 PM","48.586138","-68.529350","7","35","8","false","306.0","1.080","0.583","2.8"
"5886948","100201059","300434065937970","Sep 5 2021 09:37:15.001 PM","48.587533","-68.530106","7","34","7","false","360.0","3.960","2.138","2.6"
"5886949","100201059","300434065937970","Sep 5 2021 09:40:06.001 PM","48.587910","-68.530368","7","39","7","false","348.0","2.520","1.361","2.0"
"5886961","100201118","300434065937970","Sep 5 2021 09:45:04.001 PM","48.589011","-68.530925","6","37","7","false","0.0","1.080","0.583","2.2"
"5886973","100201205","300434065937970","Sep 5 2021 09:50:05.001 PM","48.590310","-68.531501","6","44","7","false","0.0","1.440","0.778","2.0"
"5886994","100201358","300434065937970","Sep 5 2021 09:55:35.001 PM","48.591437","-68.532013","37","44","7","false","357.0","1.440","0.778","2.0"
"5887068","100202784","300434065937970","Sep 5 2021 10:00:05.001 PM","48.592333","-68.532448","6","41","7","false","0.0","1.080","0.583","1.8"
"5887130","100205035","300434065937970","Sep 5 2021 10:13:40.001 PM","48.595571","-68.533338","12","39","6","false","6.0","1.800","0.972","2.0"
"5887131","100205035","300434065937970","Sep 5 2021 10:15:05.001 PM","48.596000","-68.533350","6","38","5","false","0.0","1.440","0.778","2.0"
"5887165","100205306","300434065937970","Sep 5 2021 10:32:04.001 PM","48.600845","-68.533856","36","39","9","false","9.0","2.520","1.361","0.8"
"5887166","100205306","300434065937970","Sep 5 2021 10:35:06.001 PM","48.601722","-68.533850","7","43","10","false","6.0","1.800","0.972","0.0"
"5887184","100205410","300434065937970","Sep 5 2021 10:43:14.001 PM","48.604006","-68.533869","8","39","10","false","3.0","1.800","0.972","0.8"
"5887185","100205410","300434065937970","Sep 5 2021 10:45:07.001 PM","48.604563","-68.533805","8","40","10","false","9.0","2.160","1.166","0.0"
"5887197","100205480","300434065937970","Sep 5 2021 10:50:07.001 PM","48.606054","-68.533632","8","39","10","false","15.0","2.520","1.361","0.8"
"5887206","100205593","300434065937970","Sep 5 2021 10:55:07.001 PM","48.607488","-68.533389","8","40","10","false","360.0","2.520","1.361","0.8"
"5887232","100205652","300434065937970","Sep 5 2021 11:00:07.001 PM","48.609050","-68.533107","8","42","9","false","27.0","2.520","1.361","0.8"
"5887266","100205781","300434065937970","Sep 5 2021 11:05:07.001 PM","48.610630","-68.532838","8","42","10","false","18.0","2.160","1.166","0.8"
"5887286","100206816","300434065937970","Sep 5 2021 11:10:07.001 PM","48.612262","-68.532531","8","43","10","false","27.0","2.520","1.361","0.8"
"5887308","100207825","300434065937970","Sep 5 2021 11:15:07.001 PM","48.613830","-68.532333","8","42","9","false","357.0","2.160","1.166","1.0"
"5887322","100208659","300434065937970","Sep 5 2021 11:20:07.001 PM","48.615424","-68.532064","8","43","8","false","18.0","1.800","0.972","1.2"
"5887346","100209202","300434065937970","Sep 5 2021 11:25:07.001 PM","48.616934","-68.531744","8","43","5","false","0.0","2.520","1.361","1.4"
"5887355","100209281","300434065937970","Sep 5 2021 11:30:07.001 PM","48.618426","-68.531315","8","42","5","false","0.0","1.440","0.778","1.4"
"5887374","100209396","300434065937970","Sep 5 2021 11:35:07.001 PM","48.619923","-68.530816","8","43","5","false","15.0","2.160","1.166","1.4"
"5887391","100209506","300434065937970","Sep 5 2021 11:40:33.001 PM","48.621677","-68.530298","34","43","5","false","18.0","1.440","0.778","1.8"
"5887416","100209599","300434065937970","Sep 5 2021 11:45:05.001 PM","48.623232","-68.529818","7","43","5","false","15.0","4.320","2.333","1.8"
"5887431","100209697","300434065937970","Sep 5 2021 11:50:06.001 PM","48.625050","-68.528954","7","43","5","false","51.0","4.320","2.333","1.8"
"5887447","100209826","300434065937970","Sep 5 2021 11:55:06.001 PM","48.626752","-68.528038","7","41","5","false","351.0","3.600","1.944","1.8"
"5887463","100209886","300434065937970","Sep 6 2021 12:00:07.001 AM","48.628570","-68.527110","8","44","5","false","6.0","2.520","1.361","1.8"
"5888494","100211421","300434065937970","Sep 6 2021 12:05:07.001 AM","48.630413","-68.526150","8","42","5","false","12.0","7.200","3.888","1.8"
"5888540","100212506","300434065937970","Sep 6 2021 12:12:14.001 AM","48.632986","-68.524653","8","37","5","false","18.0","3.960","2.138","1.8"
"5888541","100212506","300434065937970","Sep 6 2021 12:15:07.001 AM","48.634054","-68.523930","8","41","5","false","30.0","3.240","1.749","1.0"
"5888556","100213247","300434065937970","Sep 6 2021 12:20:07.001 AM","48.635738","-68.522816","8","36","5","false","42.0","1.800","0.972","1.8"
"5888572","100213796","300434065937970","Sep 6 2021 12:25:38.001 AM","48.637562","-68.521370","39","43","9","false","30.0","3.600","1.944","1.0"
"5888583","100213899","300434065937970","Sep 6 2021 12:30:07.001 AM","48.639110","-68.520186","7","41","9","false","15.0","2.160","1.166","1.0"
"5888611","100214018","300434065937970","Sep 6 2021 12:35:07.001 AM","48.640813","-68.518918","8","44","9","false","27.0","2.880","1.555","1.0"
"5888626","100214118","300434065937970","Sep 6 2021 12:40:07.001 AM","48.642509","-68.517626","8","42","9","false","27.0","2.880","1.555","1.0"
"5888642","100214202","300434065937970","Sep 6 2021 12:45:07.001 AM","48.644141","-68.516314","7","40","9","false","42.0","2.520","1.361","1.0"
"5888664","100214297","300434065937970","Sep 6 2021 12:50:07.001 AM","48.645741","-68.514925","7","43","9","false","33.0","2.160","1.166","1.0"
"5888680","100214429","300434065937970","Sep 6 2021 12:55:33.001 AM","48.647379","-68.513421","33","44","6","false","36.0","3.600","1.944","1.2"
"5888754","100215711","300434065937970","Sep 6 2021 01:00:06.001 AM","48.648845","-68.512090","6","42","7","false","24.0","2.160","1.166","1.0"
"5888794","100217623","300434065937970","Sep 6 2021 01:14:15.001 AM","48.654054","-68.508051","13","39","7","false","36.0","3.240","1.749","1.0"
"5888795","100217623","300434065937970","Sep 6 2021 01:15:07.001 AM","48.654266","-68.507853","7","39","7","false","33.0","2.520","1.361","1.0"
"5888796","100217623","300434065937970","Sep 6 2021 01:20:29.001 AM","48.656326","-68.506067","6","39","6","false","33.0","4.680","2.527","1.0"
"5888819","100217739","300434065937970","Sep 6 2021 01:25:50.001 AM","48.658253","-68.504339","7","39","7","false","21.0","3.960","2.138","1.0"
"5888820","100217739","300434065937970","Sep 6 2021 01:30:07.001 AM","48.659782","-68.502899","7","43","7","false","45.0","2.880","1.555","1.0"
"5888839","100217830","300434065937970","Sep 6 2021 01:35:08.001 AM","48.661421","-68.501222","8","42","7","false","24.0","2.880","1.555","1.0"
"5888855","100217928","300434065937970","Sep 6 2021 01:40:07.001 AM","48.662944","-68.499430","7","43","7","false","33.0","3.600","1.944","1.0"
"5888921","100218304","300434065937970","Sep 6 2021 01:45:07.001 AM","48.664410","-68.497568","7","40","7","false","39.0","2.520","1.361","1.0"
"5888962","100218510","300434065937970","Sep 6 2021 02:00:34.001 AM","48.668461","-68.491213","11","40","6","false","27.0","1.800","0.972","1.4"
"5888963","100218510","300434065937970","Sep 6 2021 02:05:08.001 AM","48.669626","-68.489101","8","41","6","false","48.0","2.520","1.361","1.0"
"5889006","100220702","300434065937970","Sep 6 2021 02:10:08.001 AM","48.670867","-68.486573","8","42","6","false","45.0","3.240","1.749","1.4"
"5889022","100221483","300434065937970","Sep 6 2021 02:17:47.001 AM","48.672544","-68.482874","8","39","6","false","39.0","1.080","0.583","1.4"
"5889023","100221483","300434065937970","Sep 6 2021 02:20:08.001 AM","48.673082","-68.481946","8","40","5","false","30.0","2.160","1.166","3.0"
"5889032","100221722","300434065937970","Sep 6 2021 02:25:11.001 AM","48.674099","-68.479795","11","40","5","false","57.0","3.600","1.944","3.8"
"5889058","100221846","300434065937970","Sep 6 2021 02:30:08.001 AM","48.675110","-68.477658","8","42","5","false","24.0","2.520","1.361","4.0"
"5889077","100221987","300434065937970","Sep 6 2021 02:35:08.001 AM","48.676109","-68.475264","8","42","5","false","93.0","2.520","1.361","3.8"
"5889088","100222079","300434065937970","Sep 6 2021 02:40:09.001 AM","48.677069","-68.472736","9","40","5","false","24.0","2.160","1.166","3.6"
"5889128","100222347","300434065937970","Sep 6 2021 02:45:34.001 AM","48.677920","-68.470298","34","43","6","false","60.0","1.080","0.583","1.4"
"5889146","100222481","300434065937970","Sep 6 2021 02:53:48.001 AM","48.679104","-68.466771","8","40","6","false","75.0","2.520","1.361","1.4"
"5889147","100222481","300434065937970","Sep 6 2021 02:55:08.001 AM","48.679251","-68.466202","8","40","6","false","93.0","1.800","0.972","1.0"
"5889229","100224154","300434065937970","Sep 6 2021 03:00:08.001 AM","48.679936","-68.463648","8","35","6","false","90.0","3.960","2.138","1.4"
"5889246","100225190","300434065937970","Sep 6 2021 03:13:44.001 AM","48.681107","-68.457082","9","34","6","false","78.0","2.160","1.166","1.4"
"5889247","100225190","300434065937970","Sep 6 2021 03:15:08.001 AM","48.681293","-68.456422","8","33","5","false","90.0","3.240","1.749","2.0"
"5889252","100225566","300434065937970","Sep 6 2021 03:20:08.001 AM","48.681619","-68.453907","8","33","6","false","141.0","1.800","0.972","1.2"
"5889272","100226179","300434065937970","Sep 6 2021 03:25:08.001 AM","48.681907","-68.451277","8","35","6","false","87.0","2.160","1.166","1.2"
"5889293","100226284","300434065937970","Sep 6 2021 03:30:08.001 AM","48.682118","-68.448659","8","34","5","false","87.0","4.680","2.527","1.8"
"5889312","100226402","300434065937970","Sep 6 2021 03:35:08.001 AM","48.682163","-68.446234","8","34","6","false","336.0","2.160","1.166","1.4"
"5889327","100226508","300434065937970","Sep 6 2021 03:40:08.001 AM","48.682150","-68.443808","8","35","4","false","123.0","1.080","0.583","4.0"
"5889345","100226603","300434065937970","Sep 6 2021 03:45:18.001 AM","48.681997","-68.441446","18","34","5","false","108.0","2.160","1.166","3.0"
"5889358","100226703","300434065937970","Sep 6 2021 03:50:18.001 AM","48.681875","-68.439002","18","34","5","false","120.0","2.520","1.361","3.0"
"5889377","100226824","300434065937970","Sep 6 2021 03:55:18.001 AM","48.681690","-68.437037","18","35","5","false","111.0","2.880","1.555","3.0"
"5889397","100226915","300434065937970","Sep 6 2021 04:00:20.001 AM","48.681325","-68.434739","20","34","5","false","108.0","0.720","0.389","3.0"
"5889431","100227059","300434065937970","Sep 6 2021 04:05:08.001 AM","48.680986","-68.432454","7","34","5","false","180.0","1.080","0.583","3.0"
"5889452","100228020","300434065937970","Sep 6 2021 04:10:07.001 AM","48.680678","-68.430202","7","35","5","false","105.0","4.680","2.527","2.8"
"5889482","100230269","300434065937970","Sep 6 2021 04:15:07.001 AM","48.680102","-68.428090","7","35","5","false","93.0","3.960","2.138","2.8"
"5889499","100230730","300434065937970","Sep 6 2021 04:22:10.001 AM","48.679136","-68.424966","7","35","5","false","285.0","2.520","1.361","2.6"
"5889500","100230730","300434065937970","Sep 6 2021 04:25:40.001 AM","48.678746","-68.423763","39","35","8","false","126.0","2.520","1.361","1.0"
"5889508","100230819","300434065937970","Sep 6 2021 04:30:08.001 AM","48.678202","-68.422144","8","36","8","false","156.0","7.920","4.276","1.2"
"5889530","100230948","300434065937970","Sep 6 2021 04:35:08.001 AM","48.677702","-68.420147","7","35","8","false","138.0","2.880","1.555","1.2"
"5889542","100231078","300434065937970","Sep 6 2021 04:40:08.001 AM","48.677146","-68.418202","7","34","8","false","132.0","1.800","0.972","1.2"
"5889563","100231184","300434065937970","Sep 6 2021 04:45:08.001 AM","48.676454","-68.416557","7","35","8","false","156.0","4.320","2.333","1.2"
"5889575","100231287","300434065937970","Sep 6 2021 04:50:08.001 AM","48.675898","-68.415078","7","33","8","false","93.0","1.800","0.972","1.0"
"5889598","100231426","300434065937970","Sep 6 2021 04:55:38.001 AM","48.675302","-68.413472","37","34","8","false","123.0","2.160","1.166","1.2"
"5889671","100233009","300434065937970","Sep 6 2021 05:00:09.001 AM","48.674726","-68.411808","8","34","8","false","153.0","2.520","1.361","1.2"
"5889699","100234019","300434065937970","Sep 6 2021 05:13:40.001 AM","48.673440","-68.407744","11","32","7","false","156.0","3.240","1.749","1.2"
"5889700","100234019","300434065937970","Sep 6 2021 05:15:08.001 AM","48.673261","-68.407405","7","33","7","false","168.0","4.680","2.527","1.0"
"5889706","100234408","300434065937970","Sep 6 2021 05:20:10.001 AM","48.672819","-68.405830","9","32","7","false","54.0","1.800","0.972","1.2"
"5889724","100235057","300434065937970","Sep 6 2021 05:26:10.001 AM","48.672211","-68.404301","69","31","5","false","111.0","1.440","0.778","2.4"
"5889744","100235140","300434065937970","Sep 6 2021 05:30:05.001 AM","48.671738","-68.403232","8","34","5","false","144.0","3.600","1.944","2.4"
"5889810","100235515","300434065937970","Sep 6 2021 05:35:09.001 AM","48.671206","-68.401818","12","32","4","false","168.0","2.160","1.166","4.2"
"5889850","100235769","300434065937970","Sep 6 2021 05:50:07.001 AM","48.669440","-68.397901","11","29","5","false","123.0","2.160","1.166","1.6"
"5889921","100235994","300434065937970","Sep 6 2021 06:00:29.001 AM","48.668211","-68.395558","21","30","5","false","153.0","1.440","0.778","1.6"
"5889922","100235994","300434065937970","Sep 6 2021 06:05:33.001 AM","48.667827","-68.394432","36","32","5","false","174.0","0.720","0.389","3.0"
"5889940","100236889","300434065937970","Sep 6 2021 06:10:05.001 AM","48.667334","-68.393376","8","33","4","false","21.0","1.800","0.972","3.4"
"5889964","100237858","300434065937970","Sep 6 2021 06:15:05.001 AM","48.666739","-68.392282","8","33","6","false","0.0","1.080","0.583","1.2"
"5889973","100238862","300434065937970","Sep 6 2021 06:20:05.001 AM","48.666163","-68.391136","8","33","6","false","0.0","1.800","0.972","1.2"
"5890001","100239528","300434065937970","Sep 6 2021 06:26:34.001 AM","48.665536","-68.390157","97","31","6","false","0.0","1.080","0.583","1.2"
"5890017","100239612","300434065937970","Sep 6 2021 06:30:05.001 AM","48.665248","-68.389606","8","32","6","false","195.0","1.440","0.778","1.2"
"5890032","100239739","300434065937970","Sep 6 2021 06:35:05.001 AM","48.664710","-68.388454","8","33","6","false","0.0","1.080","0.583","1.4"
"5890054","100239857","300434065937970","Sep 6 2021 06:40:05.001 AM","48.664403","-68.387789","8","32","6","false","213.0","0.720","0.389","1.4"
"5890087","100240088","300434065937970","Sep 6 2021 06:45:05.001 AM","48.664122","-68.386912","8","32","6","false","27.0","2.160","1.166","1.4"
"5890108","100240252","300434065937970","Sep 6 2021 06:52:11.001 AM","48.663834","-68.385766","8","32","6","false","24.0","2.160","1.166","1.4"
"5890109","100240252","300434065937970","Sep 6 2021 06:55:33.001 AM","48.663757","-68.385286","36","31","5","false","141.0","1.080","0.583","2.0"
"5890125","100240280","300434065937970","Sep 6 2021 07:00:05.001 AM","48.663635","-68.384640","8","33","5","false","318.0","2.520","1.361","2.8"
"5890152","100240393","300434065937970","Sep 6 2021 07:05:05.001 AM","48.663533","-68.383789","8","32","5","false","9.0","2.160","1.166","2.8"
"5890179","100241418","300434065937970","Sep 6 2021 07:10:36.001 AM","48.663366","-68.383053","39","32","5","false","0.0","1.440","0.778","2.0"
"5890198","100242315","300434065937970","Sep 6 2021 07:15:06.001 AM","48.663296","-68.382477","9","33","5","false","63.0","1.080","0.583","2.0"
