Data Date (UTC), Latitude, Longitude, Voltage, Sea Surface Temperature, Report Body
2021-10-26 13:07:07, 47.551690, -60.708340, 13.26, 11.09, latitude=47.55169;longitude=-60.70834;fixValid=True;timeToFix=42;fixTime=1635253627;orientation=0;voltage=13.26;temperature=11.09375
2021-10-26 12:06:30, 47.563400, -60.724750, 13.319, 11.11, latitude=47.5634;longitude=-60.72475;fixValid=True;timeToFix=17;fixTime=1635249990;orientation=0;voltage=13.319;temperature=11.10937
2021-10-26 11:06:18, 47.572970, -60.745770, 13.319, 11.12, latitude=47.57297;longitude=-60.74577;fixValid=True;timeToFix=15;fixTime=1635246378;orientation=0;voltage=13.319;temperature=11.11718
2021-10-26 10:06:07, 47.580320, -60.765960, 13.319, 11.12, latitude=47.58032;longitude=-60.76596;fixValid=True;timeToFix=40;fixTime=1635242767;orientation=1;voltage=13.319;temperature=11.11718
2021-10-26 09:05:31, 47.584570, -60.785010, 13.319, 11.09, latitude=47.58457;longitude=-60.78501;fixValid=True;timeToFix=16;fixTime=1635239131;orientation=1;voltage=13.319;temperature=11.09375
2021-10-26 08:05:19, 47.584790, -60.800450, 13.319, 11.07, latitude=47.58479;longitude=-60.80045;fixValid=True;timeToFix=13;fixTime=1635235519;orientation=1;voltage=13.319;temperature=11.07031
2021-10-26 07:05:10, 47.584470, -60.812520, 13.26, 11.05, latitude=47.58447;longitude=-60.81252;fixValid=True;timeToFix=12;fixTime=1635231910;orientation=1;voltage=13.26;temperature=11.04688
2021-10-26 06:05:02, 47.583670, -60.817490, 13.319, 11.03, latitude=47.58367;longitude=-60.81749;fixValid=True;timeToFix=72;fixTime=1635228302;orientation=1;voltage=13.319;temperature=11.03125
2021-10-26 05:03:54, 47.583820, -60.818130, 13.26, 10.99, latitude=47.58382;longitude=-60.81813;fixValid=True;timeToFix=12;fixTime=1635224634;orientation=1;voltage=13.26;temperature=10.99219
2021-10-26 04:03:46, 47.587510, -60.817020, 13.319, 10.94, latitude=47.58751;longitude=-60.81702;fixValid=True;timeToFix=14;fixTime=1635221026;orientation=1;voltage=13.319;temperature=10.9375
2021-10-26 03:03:36, 47.595440, -60.816970, 13.319, 10.88, latitude=47.59544;longitude=-60.81697;fixValid=True;timeToFix=42;fixTime=1635217416;orientation=1;voltage=13.319;temperature=10.88281
2021-10-26 02:02:59, 47.608270, -60.820960, 13.319, 10.91, latitude=47.60827;longitude=-60.82096;fixValid=True;timeToFix=16;fixTime=1635213779;orientation=1;voltage=13.319;temperature=10.91406
2021-10-26 01:02:47, 47.624240, -60.828670, 13.319, 10.92, latitude=47.62424;longitude=-60.82867;fixValid=True;timeToFix=13;fixTime=1635210167;orientation=1;voltage=13.319;temperature=10.92188
2021-10-26 00:02:37, 47.641050, -60.842550, 13.319, 10.94, latitude=47.64105;longitude=-60.84255;fixValid=True;timeToFix=46;fixTime=1635206557;orientation=1;voltage=13.319;temperature=10.9375
2021-10-25 23:01:55, 47.657070, -60.860840, 13.319, 10.96, latitude=47.65707;longitude=-60.86084;fixValid=True;timeToFix=14;fixTime=1635202915;orientation=1;voltage=13.319;temperature=10.96093
2021-10-25 22:01:46, 47.669440, -60.878330, 13.319, 11.01, latitude=47.66944;longitude=-60.87833;fixValid=True;timeToFix=33;fixTime=1635199306;orientation=1;voltage=13.319;temperature=11.00781
2021-10-25 21:01:17, 47.679780, -60.892940, 13.319, 11.04, latitude=47.67978;longitude=-60.89294;fixValid=True;timeToFix=13;fixTime=1635195677;orientation=1;voltage=13.319;temperature=11.03906
2021-10-25 20:01:08, 47.686790, -60.906090, 13.319, 11.08, latitude=47.68679;longitude=-60.90609;fixValid=True;timeToFix=35;fixTime=1635192068;orientation=1;voltage=13.319;temperature=11.07813
2021-10-25 19:00:37, 47.689520, -60.917250, 13.319, 11.11, latitude=47.68952;longitude=-60.91725;fixValid=True;timeToFix=15;fixTime=1635188437;orientation=1;voltage=13.319;temperature=11.10937
2021-10-25 18:00:26, 47.691180, -60.925110, 13.319, 11.11, latitude=47.69118;longitude=-60.92511;fixValid=True;timeToFix=44;fixTime=1635184826;orientation=0;voltage=13.319;temperature=11.10937
2021-10-25 16:59:46, 47.693080, -60.931530, 13.319, 11.12, latitude=47.69308;longitude=-60.93153;fixValid=True;timeToFix=12;fixTime=1635181186;orientation=0;voltage=13.319;temperature=11.11718
2021-10-25 15:59:38, 47.695650, -60.935320, 13.319, 11.09, latitude=47.69565;longitude=-60.93532;fixValid=True;timeToFix=31;fixTime=1635177578;orientation=0;voltage=13.319;temperature=11.08594
2021-10-25 13:58:30, 47.705960, -60.939640, 13.319, 11.05, latitude=47.70596;longitude=-60.93964;fixValid=True;timeToFix=49;fixTime=1635170310;orientation=0;voltage=13.319;temperature=11.04688
2021-10-25 13:58:29, 47.705950, -60.939640, 13.319, 11.09, latitude=47.70595;longitude=-60.93964;fixValid=True;timeToFix=16;fixTime=1635170309;orientation=0;voltage=13.319;temperature=11.09375
2021-10-25 12:58:17, 47.714780, -60.942390, 13.319, 11.09, latitude=47.71478;longitude=-60.94239;fixValid=True;timeToFix=13;fixTime=1635166697;orientation=0;voltage=13.319;temperature=11.09375
2021-10-25 11:58:08, 47.725420, -60.945130, 13.319, 11.1, latitude=47.72542;longitude=-60.94513;fixValid=True;timeToFix=45;fixTime=1635163088;orientation=1;voltage=13.319;temperature=11.10156
2021-10-25 10:57:27, 47.737500, -60.949020, 13.319, 11.11, latitude=47.7375;longitude=-60.94902;fixValid=True;timeToFix=12;fixTime=1635159447;orientation=1;voltage=13.319;temperature=11.10937
2021-10-25 09:57:19, 47.748570, -60.954150, 13.319, 11.12, latitude=47.74857;longitude=-60.95415;fixValid=True;timeToFix=15;fixTime=1635155839;orientation=0;voltage=13.319;temperature=11.11718
2021-10-25 08:57:07, 47.760290, -60.958390, 13.319, 11.19, latitude=47.76029;longitude=-60.95839;fixValid=True;timeToFix=38;fixTime=1635152227;orientation=0;voltage=13.319;temperature=11.1875
2021-10-25 07:56:33, 47.773410, -60.960900, 13.319, 11.27, latitude=47.77341;longitude=-60.9609;fixValid=True;timeToFix=21;fixTime=1635148593;orientation=0;voltage=13.319;temperature=11.26562
2021-10-25 06:56:15, 47.788150, -60.962750, 13.26, 11.29, latitude=47.78815;longitude=-60.96275;fixValid=True;timeToFix=33;fixTime=1635144975;orientation=1;voltage=13.26;temperature=11.28907
2021-10-25 05:55:47, 47.802220, -60.963740, 13.319, 11.31, latitude=47.80222;longitude=-60.96374;fixValid=True;timeToFix=14;fixTime=1635141347;orientation=1;voltage=13.319;temperature=11.3125
2021-10-25 04:55:37, 47.816130, -60.963960, 13.319, 11.12, latitude=47.81613;longitude=-60.96396;fixValid=True;timeToFix=43;fixTime=1635137737;orientation=0;voltage=13.319;temperature=11.125
2021-10-25 03:55:00, 47.833560, -60.966140, 13.319, 10.99, latitude=47.83356;longitude=-60.96614;fixValid=True;timeToFix=18;fixTime=1635134100;orientation=0;voltage=13.319;temperature=10.99219
2021-10-25 02:54:46, 47.852570, -60.972620, 13.319, 10.83, latitude=47.85257;longitude=-60.97262;fixValid=True;timeToFix=35;fixTime=1635130486;orientation=0;voltage=13.319;temperature=10.82813
2021-10-25 01:54:15, 47.873100, -60.984740, 13.319, 10.71, latitude=47.8731;longitude=-60.98474;fixValid=True;timeToFix=24;fixTime=1635126855;orientation=0;voltage=13.319;temperature=10.71093
2021-10-25 00:53:55, 47.895930, -61.004250, 13.319, 10.78, latitude=47.89593;longitude=-61.00425;fixValid=True;timeToFix=43;fixTime=1635123235;orientation=1;voltage=13.319;temperature=10.78125
2021-10-24 23:53:16, 47.917370, -61.031790, 13.319, 10.87, latitude=47.91737;longitude=-61.03179;fixValid=True;timeToFix=35;fixTime=1635119596;orientation=1;voltage=13.319;temperature=10.86718
2021-10-24 22:52:45, 47.933740, -61.061600, 13.319, 10.94, latitude=47.93374;longitude=-61.0616;fixValid=True;timeToFix=31;fixTime=1635115965;orientation=1;voltage=13.319;temperature=10.9375
2021-10-24 21:52:16, 47.945720, -61.091010, 13.319, 11.05, latitude=47.94572;longitude=-61.09101;fixValid=True;timeToFix=36;fixTime=1635112336;orientation=0;voltage=13.319;temperature=11.04688
2021-10-24 20:51:44, 47.952850, -61.113850, 13.319, 11.2, latitude=47.95285;longitude=-61.11385;fixValid=True;timeToFix=13;fixTime=1635108704;orientation=0;voltage=13.319;temperature=11.20313
2021-10-24 19:51:36, 47.957360, -61.127340, 13.319, 11.25, latitude=47.95736;longitude=-61.12734;fixValid=True;timeToFix=43;fixTime=1635105096;orientation=0;voltage=13.319;temperature=11.25
2021-10-24 18:50:58, 47.963130, -61.132110, 13.319, 11.43, latitude=47.96313;longitude=-61.13211;fixValid=True;timeToFix=17;fixTime=1635101458;orientation=0;voltage=13.319;temperature=11.42968
2021-10-24 17:50:44, 47.971710, -61.132560, 13.319, 11.73, latitude=47.97171;longitude=-61.13256;fixValid=True;timeToFix=14;fixTime=1635097844;orientation=0;voltage=13.319;temperature=11.72656
2021-10-24 16:50:34, 47.982320, -61.131140, 13.319, 11.76, latitude=47.98232;longitude=-61.13114;fixValid=True;timeToFix=44;fixTime=1635094234;orientation=1;voltage=13.319;temperature=11.75782
2021-10-24 15:49:54, 47.994770, -61.131250, 13.319, 11.53, latitude=47.99477;longitude=-61.13125;fixValid=True;timeToFix=12;fixTime=1635090594;orientation=1;voltage=13.319;temperature=11.53125
2021-10-24 14:49:45, 48.007400, -61.137050, 13.319, 11.3, latitude=48.0074;longitude=-61.13705;fixValid=True;timeToFix=31;fixTime=1635086985;orientation=1;voltage=13.319;temperature=11.30469
2021-10-24 13:49:18, 48.019990, -61.146110, 13.319, 11.14, latitude=48.01999;longitude=-61.14611;fixValid=True;timeToFix=15;fixTime=1635083358;orientation=0;voltage=13.319;temperature=11.14063
2021-10-24 12:49:07, 48.034710, -61.155360, 13.319, 11.16, latitude=48.03471;longitude=-61.15536;fixValid=True;timeToFix=31;fixTime=1635079747;orientation=0;voltage=13.319;temperature=11.16406
2021-10-24 11:48:41, 48.048970, -61.169240, 13.319, 11.17, latitude=48.04897;longitude=-61.16924;fixValid=True;timeToFix=18;fixTime=1635076121;orientation=0;voltage=13.319;temperature=11.17188
2021-10-24 10:48:29, 48.061400, -61.184590, 13.319, 11.05, latitude=48.0614;longitude=-61.18459;fixValid=True;timeToFix=15;fixTime=1635072509;orientation=0;voltage=13.319;temperature=11.05469
2021-10-24 09:48:18, 48.073980, -61.196910, 13.319, 10.91, latitude=48.07398;longitude=-61.19691;fixValid=True;timeToFix=15;fixTime=1635068898;orientation=1;voltage=13.319;temperature=10.91406
2021-10-24 08:48:07, 48.087160, -61.208900, 13.319, 10.91, latitude=48.08716;longitude=-61.2089;fixValid=True;timeToFix=40;fixTime=1635065287;orientation=1;voltage=13.319;temperature=10.90625
2021-10-24 07:47:31, 48.099680, -61.219430, 13.319, 10.92, latitude=48.09968;longitude=-61.21943;fixValid=True;timeToFix=19;fixTime=1635061651;orientation=1;voltage=13.319;temperature=10.92188
2021-10-24 06:47:16, 48.105880, -61.222470, 13.319, 10.98, latitude=48.10588;longitude=-61.22247;fixValid=True;timeToFix=33;fixTime=1635058036;orientation=1;voltage=13.319;temperature=10.97657
2021-10-24 05:46:47, 48.105930, -61.216250, 13.319, 11.04, latitude=48.10593;longitude=-61.21625;fixValid=True;timeToFix=34;fixTime=1635054407;orientation=1;voltage=13.319;temperature=11.03906
2021-10-24 04:46:16, 48.101590, -61.205780, 13.319, 11.05, latitude=48.10159;longitude=-61.20578;fixValid=True;timeToFix=14;fixTime=1635050776;orientation=1;voltage=13.319;temperature=11.05469
2021-10-24 03:46:07, 48.095520, -61.197630, 13.378, 11.05, latitude=48.09552;longitude=-61.19763;fixValid=True;timeToFix=47;fixTime=1635047167;orientation=1;voltage=13.378;temperature=11.05469
2021-10-24 02:45:25, 48.088120, -61.189560, 13.319, 11.06, latitude=48.08812;longitude=-61.18956;fixValid=True;timeToFix=13;fixTime=1635043525;orientation=1;voltage=13.319;temperature=11.0625
2021-10-24 01:45:16, 48.082250, -61.179910, 13.319, 11.08, latitude=48.08225;longitude=-61.17991;fixValid=True;timeToFix=28;fixTime=1635039916;orientation=1;voltage=13.319;temperature=11.07813
2021-10-24 00:44:52, 48.078270, -61.171670, 13.319, 11.09, latitude=48.07827;longitude=-61.17167;fixValid=True;timeToFix=12;fixTime=1635036292;orientation=1;voltage=13.319;temperature=11.08594
2021-10-23 23:44:43, 48.081180, -61.168340, 13.319, 11.1, latitude=48.08118;longitude=-61.16834;fixValid=True;timeToFix=12;fixTime=1635032683;orientation=1;voltage=13.319;temperature=11.10156
2021-10-23 22:44:35, 48.088730, -61.170490, 13.319, 11.12, latitude=48.08873;longitude=-61.17049;fixValid=True;timeToFix=44;fixTime=1635029075;orientation=1;voltage=13.319;temperature=11.125
2021-10-23 21:43:55, 48.099990, -61.176770, 13.319, 11.15, latitude=48.09999;longitude=-61.17677;fixValid=True;timeToFix=13;fixTime=1635025435;orientation=1;voltage=13.319;temperature=11.14844
2021-10-23 20:43:46, 48.108980, -61.186120, 13.319, 11.14, latitude=48.10898;longitude=-61.18612;fixValid=True;timeToFix=34;fixTime=1635021826;orientation=1;voltage=13.319;temperature=11.14063
2021-10-23 19:43:16, 48.115630, -61.199970, 13.319, 11.13, latitude=48.11563;longitude=-61.19997;fixValid=True;timeToFix=13;fixTime=1635018196;orientation=1;voltage=13.319;temperature=11.13282
2021-10-23 18:43:07, 48.115960, -61.214900, 13.319, 11.14, latitude=48.11596;longitude=-61.2149;fixValid=True;timeToFix=30;fixTime=1635014587;orientation=1;voltage=13.319;temperature=11.14063
2021-10-23 17:42:41, 48.113770, -61.228710, 13.319, 11.1, latitude=48.11377;longitude=-61.22871;fixValid=True;timeToFix=19;fixTime=1635010961;orientation=1;voltage=13.319;temperature=11.10156
2021-10-23 16:42:28, 48.106830, -61.239100, 13.319, 11.06, latitude=48.10683;longitude=-61.2391;fixValid=True;timeToFix=14;fixTime=1635007348;orientation=1;voltage=13.319;temperature=11.0625
2021-10-23 15:42:18, 48.096310, -61.248200, 13.319, 11.02, latitude=48.09631;longitude=-61.2482;fixValid=True;timeToFix=14;fixTime=1635003738;orientation=1;voltage=13.319;temperature=11.01562
2021-10-23 14:42:07, 48.086850, -61.255660, 13.378, 10.99, latitude=48.08685;longitude=-61.25566;fixValid=True;timeToFix=44;fixTime=1635000127;orientation=1;voltage=13.378;temperature=10.99219
2021-10-23 13:41:27, 48.078130, -61.263070, 13.319, 10.98, latitude=48.07813;longitude=-61.26307;fixValid=True;timeToFix=16;fixTime=1634996487;orientation=1;voltage=13.319;temperature=10.97657
2021-10-23 12:41:15, 48.071350, -61.272530, 13.378, 10.98, latitude=48.07135;longitude=-61.27253;fixValid=True;timeToFix=27;fixTime=1634992875;orientation=1;voltage=13.378;temperature=10.98438
2021-10-23 11:40:53, 48.068360, -61.284280, 13.319, 11.03, latitude=48.06836;longitude=-61.28428;fixValid=True;timeToFix=12;fixTime=1634989253;orientation=1;voltage=13.319;temperature=11.03125
2021-10-23 10:40:45, 48.070370, -61.299750, 13.319, 11.09, latitude=48.07037;longitude=-61.29975;fixValid=True;timeToFix=11;fixTime=1634985645;orientation=1;voltage=13.319;temperature=11.08594
2021-10-23 09:40:37, 48.077120, -61.316280, 13.378, 11.12, latitude=48.07712;longitude=-61.31628;fixValid=True;timeToFix=39;fixTime=1634982037;orientation=1;voltage=13.378;temperature=11.125
2021-10-23 08:40:02, 48.085680, -61.333040, 13.319, 11.16, latitude=48.08568;longitude=-61.33304;fixValid=True;timeToFix=17;fixTime=1634978402;orientation=1;voltage=13.319;temperature=11.15625
2021-10-23 07:39:49, 48.094480, -61.352680, 13.319, 11.24, latitude=48.09448;longitude=-61.35268;fixValid=True;timeToFix=15;fixTime=1634974789;orientation=1;voltage=13.319;temperature=11.24219
2021-10-23 06:39:37, 48.101010, -61.373990, 13.378, 11.33, latitude=48.10101;longitude=-61.37399;fixValid=True;timeToFix=38;fixTime=1634971177;orientation=1;voltage=13.378;temperature=11.32812
2021-10-23 05:39:03, 48.103500, -61.395140, 13.319, 11.38, latitude=48.1035;longitude=-61.39514;fixValid=True;timeToFix=13;fixTime=1634967543;orientation=1;voltage=13.319;temperature=11.38281
2021-10-23 04:38:54, 48.101410, -61.414590, 13.378, 11.39, latitude=48.10141;longitude=-61.41459;fixValid=True;timeToFix=43;fixTime=1634963934;orientation=1;voltage=13.378;temperature=11.39063
2021-10-23 03:38:15, 48.095130, -61.432670, 13.378, 11.41, latitude=48.09513;longitude=-61.43267;fixValid=True;timeToFix=34;fixTime=1634960295;orientation=1;voltage=13.378;temperature=11.40625
2021-10-23 02:37:45, 48.086390, -61.446110, 13.319, 11.58, latitude=48.08639;longitude=-61.44611;fixValid=True;timeToFix=13;fixTime=1634956665;orientation=1;voltage=13.319;temperature=11.57812
2021-10-23 01:37:36, 48.077630, -61.456760, 13.319, 11.58, latitude=48.07763;longitude=-61.45676;fixValid=True;timeToFix=13;fixTime=1634953056;orientation=1;voltage=13.319;temperature=11.57812
2021-10-23 00:37:27, 48.069450, -61.467290, 13.378, 11.62, latitude=48.06945;longitude=-61.46729;fixValid=True;timeToFix=44;fixTime=1634949447;orientation=0;voltage=13.378;temperature=11.625
2021-10-22 23:36:47, 48.062480, -61.474010, 13.319, 11.67, latitude=48.06248;longitude=-61.47401;fixValid=True;timeToFix=16;fixTime=1634945807;orientation=0;voltage=13.319;temperature=11.67187
2021-10-22 22:36:37, 48.059220, -61.481820, 13.378, 11.64, latitude=48.05922;longitude=-61.48182;fixValid=True;timeToFix=30;fixTime=1634942197;orientation=0;voltage=13.378;temperature=11.64063
2021-10-22 21:36:11, 48.058490, -61.490890, 13.378, 11.6, latitude=48.05849;longitude=-61.49089;fixValid=True;timeToFix=47;fixTime=1634938571;orientation=0;voltage=13.378;temperature=11.60157
2021-10-22 20:35:28, 48.057710, -61.499570, 13.378, 11.44, latitude=48.05771;longitude=-61.49957;fixValid=True;timeToFix=16;fixTime=1634934928;orientation=0;voltage=13.378;temperature=11.4375
2021-10-22 19:35:16, 48.054770, -61.506050, 13.378, 11.5, latitude=48.05477;longitude=-61.50605;fixValid=True;timeToFix=40;fixTime=1634931316;orientation=0;voltage=13.378;temperature=11.5
