Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2022-03-25 01:00:00, 46.479800, -48.005400, 0, 2022, 3, 25, 1, 0, 4.81, 978.6, 0.0, 63, 14.6, 0, 32, 164, 8, 002C6C840A0C7AAFFFF008FF000A699F50902D28
2022-03-25 00:14:00, 46.495800, -48.007000, 0, 2022, 3, 25, 0, 14, 5.14, 979.0, 0.0, 63, 15.4, 0, 36, 190, 4, 002C6C80EA147ECFFFF404FF000A69EF508FEDF9
2022-03-24 11:00:00, 46.728600, -48.102400, 0, 2022, 3, 24, 11, 0, 9.99, 999.8, 2.4, 5, 14.8, 0, 48, 26, 7, 002C6C2C0BB4BB71717107FF000A6E7B508100DC
2022-03-24 10:00:00, 46.745600, -48.107200, 0, 2022, 3, 24, 10, 0, 9.90, 998.9, 2.4, 4, 14.8, 0, 48, 28, 7, 002C6C280BA2BA51713107FF000A6ED0508040EC
2022-03-24 09:00:00, 46.761600, -48.109600, 0, 2022, 3, 24, 9, 0, 9.85, 998.1, 2.4, 2, 14.8, 0, 44, 28, 19, 002C6C240B92B9B170B113FF000A6F20507FE0EB
2022-03-24 08:00:00, 46.777600, -48.113600, 0, 2022, 3, 24, 8, 0, 9.70, 997.4, 1.8, 10, 14.8, 0, 48, 48, 9, 002C6C200B84B7D112B109FF000A6F70507F418C
2022-03-24 07:00:00, 46.795800, -48.120400, 0, 2022, 3, 24, 7, 0, 9.55, 996.5, 0.5, 4, 14.8, 0, 48, 70, 11, 002C6C1C0B72B5F041310BFF000A6FCB507E323C
2022-03-24 06:00:00, 46.810200, -48.129400, 0, 2022, 3, 24, 6, 0, 9.41, 995.7, -0.5, 6, 14.8, 0, 48, 26, 20, 002C6C180B62B42FA1B114FF000A7013507CC8DC
2022-03-24 05:00:00, 46.822200, -48.139000, 0, 2022, 3, 24, 5, 0, 9.27, 995.6, -0.8, 10, 14.8, 0, 44, 52, 8, 002C6C140B60B26F72B108FF000A704F507B49AB
2022-03-24 04:00:00, 46.834000, -48.146400, 0, 2022, 3, 24, 4, 0, 9.22, 995.9, -0.7, 2, 14.8, 0, 48, 28, 7, 002C6C100B66B1CF80B107FF000A708A507A20EC
2022-03-24 03:00:00, 46.848200, -48.150600, 0, 2022, 3, 24, 3, 0, 9.11, 996.2, -0.6, 1, 14.8, 0, 44, 52, 8, 002C6C0C0B6CB06F907108FF000A70D1507979AB
2022-03-24 02:00:00, 46.864800, -48.153000, 0, 2022, 3, 24, 2, 0, 9.25, 996.4, -0.6, 3, 14.8, 0, 48, 26, 10, 002C6C080B70B22F90F10AFF000A7124507918DC
2022-03-24 01:00:00, 46.883800, -48.153800, 0, 2022, 3, 24, 1, 0, 9.16, 996.6, -0.3, 4, 14.8, 0, 44, 52, 10, 002C6C040B74B10FC1310AFF000A71835078F9AB
2022-03-24 00:00:00, 46.904200, -48.153800, 0, 2022, 3, 24, 0, 0, 9.28, 996.8, -0.1, 2, 14.8, 0, 44, 52, 9, 002C6C000B78B28FE0B109FF000A71E95078F9AB
2022-03-23 23:00:00, 46.923400, -48.157400, 0, 2022, 3, 23, 23, 0, 9.23, 996.9, 0.1, 1, 14.8, 0, 44, 106, 18, 002C6BDC0B7AB1F0007112FF000A724950786B5B
2022-03-23 22:00:00, 46.939200, -48.164400, 0, 2022, 3, 23, 22, 0, 9.27, 997.0, -0.2, 1, 14.8, 0, 48, 52, 7, 002C6BD80B7CB26FD07107FF000A7298507751AC
