Data Date (UTC), Latitude, Longitude, Voltage, Sea Surface Temperature, Report Body
2022-02-06 05:13:27, 44.281620, -38.145850, 11.785, 15.64, latitude=44.28162;longitude=-38.14585;fixValid=True;timeToFix=47;fixTime=1644124407;orientation=1;voltage=11.785;temperature=15.64063
2022-02-06 04:12:45, 44.286070, -38.164830, 12.021, 15.94, latitude=44.28607;longitude=-38.16483;fixValid=True;timeToFix=18;fixTime=1644120765;orientation=1;voltage=12.021;temperature=15.9375
2022-02-06 03:12:31, 44.294280, -38.184430, 11.667, 16.02, latitude=44.29428;longitude=-38.18443;fixValid=True;timeToFix=61;fixTime=1644117151;orientation=1;voltage=11.667;temperature=16.02343
2022-02-06 02:11:49, 44.305760, -38.206900, 11.903, 16.33, latitude=44.30576;longitude=-38.2069;fixValid=True;timeToFix=38;fixTime=1644113509;orientation=0;voltage=11.903;temperature=16.32812
2022-02-06 01:11:16, 44.319040, -38.230590, 11.903, 16.43, latitude=44.31904;longitude=-38.23059;fixValid=True;timeToFix=36;fixTime=1644109876;orientation=1;voltage=11.903;temperature=16.42969
2022-02-06 00:10:44, 44.331940, -38.255250, 11.962, 16.52, latitude=44.33194;longitude=-38.25525;fixValid=True;timeToFix=33;fixTime=1644106244;orientation=1;voltage=11.962;temperature=16.52344
2022-02-05 23:10:16, 44.345790, -38.282770, 11.903, 16.63, latitude=44.34579;longitude=-38.28277;fixValid=True;timeToFix=41;fixTime=1644102616;orientation=0;voltage=11.903;temperature=16.63281
2022-02-05 22:09:39, 44.357900, -38.313340, 11.962, 16.72, latitude=44.3579;longitude=-38.31334;fixValid=True;timeToFix=32;fixTime=1644098979;orientation=1;voltage=11.962;temperature=16.71875
2022-02-05 21:09:10, 44.368520, -38.347210, 12.139, 16.74, latitude=44.36852;longitude=-38.34721;fixValid=True;timeToFix=13;fixTime=1644095350;orientation=1;voltage=12.139;temperature=16.74219
2022-02-05 20:09:02, 44.376780, -38.380890, 11.903, 16.79, latitude=44.37678;longitude=-38.38089;fixValid=True;timeToFix=43;fixTime=1644091742;orientation=0;voltage=11.903;temperature=16.78906
2022-02-05 19:08:24, 44.384510, -38.414180, 12.08, 16.8, latitude=44.38451;longitude=-38.41418;fixValid=True;timeToFix=16;fixTime=1644088104;orientation=1;voltage=12.08;temperature=16.80468
2022-02-05 18:08:12, 44.390630, -38.444170, 11.844, 16.78, latitude=44.39063;longitude=-38.44417;fixValid=True;timeToFix=48;fixTime=1644084492;orientation=0;voltage=11.844;temperature=16.78125
2022-02-05 17:07:29, 44.396760, -38.470860, 12.08, 16.67, latitude=44.39676;longitude=-38.47086;fixValid=True;timeToFix=17;fixTime=1644080849;orientation=0;voltage=12.08;temperature=16.67188
2022-02-05 16:07:17, 44.404110, -38.495560, 12.139, 16.57, latitude=44.40411;longitude=-38.49556;fixValid=True;timeToFix=16;fixTime=1644077237;orientation=0;voltage=12.139;temperature=16.57031
2022-02-05 15:07:05, 44.410540, -38.518430, 11.962, 16.54, latitude=44.41054;longitude=-38.51843;fixValid=True;timeToFix=42;fixTime=1644073625;orientation=1;voltage=11.962;temperature=16.53906
2022-02-05 14:06:28, 44.416880, -38.540890, 12.139, 16.54, latitude=44.41688;longitude=-38.54089;fixValid=True;timeToFix=15;fixTime=1644069988;orientation=1;voltage=12.139;temperature=16.53906
2022-02-05 13:06:17, 44.425810, -38.560330, 12.139, 16.48, latitude=44.42581;longitude=-38.56033;fixValid=True;timeToFix=13;fixTime=1644066377;orientation=0;voltage=12.139;temperature=16.48437
2022-02-05 12:06:07, 44.436400, -38.579240, 11.962, 16.43, latitude=44.4364;longitude=-38.57924;fixValid=True;timeToFix=43;fixTime=1644062767;orientation=0;voltage=11.962;temperature=16.42969
2022-02-05 11:05:28, 44.446900, -38.601700, 12.139, 16.39, latitude=44.4469;longitude=-38.6017;fixValid=True;timeToFix=16;fixTime=1644059128;orientation=0;voltage=12.139;temperature=16.39062
2022-02-05 10:05:16, 44.458090, -38.624300, 11.903, 16.38, latitude=44.45809;longitude=-38.6243;fixValid=True;timeToFix=79;fixTime=1644055516;orientation=0;voltage=11.903;temperature=16.38281
2022-02-05 09:04:01, 44.469750, -38.649110, 12.198, 16.4, latitude=44.46975;longitude=-38.64911;fixValid=True;timeToFix=15;fixTime=1644051841;orientation=0;voltage=12.198;temperature=16.39844
2022-02-05 08:03:51, 44.479830, -38.674430, 12.198, 16.39, latitude=44.47983;longitude=-38.67443;fixValid=True;timeToFix=13;fixTime=1644048231;orientation=0;voltage=12.198;temperature=16.39062
2022-02-05 07:03:43, 44.489810, -38.700710, 12.139, 16.38, latitude=44.48981;longitude=-38.70071;fixValid=True;timeToFix=15;fixTime=1644044623;orientation=0;voltage=12.139;temperature=16.38281
2022-02-05 06:03:31, 44.498790, -38.729200, 12.257, 16.55, latitude=44.49879;longitude=-38.7292;fixValid=True;timeToFix=49;fixTime=1644041011;orientation=0;voltage=12.257;temperature=16.54688
2022-02-05 05:02:46, 44.506420, -38.761480, 12.316, 16.75, latitude=44.50642;longitude=-38.76148;fixValid=True;timeToFix=32;fixTime=1644037366;orientation=0;voltage=12.316;temperature=16.75
2022-02-05 04:02:21, 44.513020, -38.791000, 12.375, 16.82, latitude=44.51302;longitude=-38.791;fixValid=True;timeToFix=37;fixTime=1644033741;orientation=0;voltage=12.375;temperature=16.82032
2022-02-05 03:01:50, 44.517300, -38.815420, 12.611, 16.88, latitude=44.5173;longitude=-38.81542;fixValid=True;timeToFix=16;fixTime=1644030110;orientation=0;voltage=12.611;temperature=16.875
2022-02-05 02:01:37, 44.517750, -38.827190, 12.729, 16.88, latitude=44.51775;longitude=-38.82719;fixValid=True;timeToFix=45;fixTime=1644026497;orientation=0;voltage=12.729;temperature=16.88281
2022-02-05 01:00:56, 44.516910, -38.838070, 12.847, 16.84, latitude=44.51691;longitude=-38.83807;fixValid=True;timeToFix=44;fixTime=1644022856;orientation=0;voltage=12.847;temperature=16.83594
2022-02-05 00:00:16, 44.515300, -38.848300, 12.906, 16.56, latitude=44.5153;longitude=-38.8483;fixValid=True;timeToFix=14;fixTime=1644019216;orientation=0;voltage=12.906;temperature=16.5625
2022-02-04 23:00:07, 44.513390, -38.855380, 12.965, 16.45, latitude=44.51339;longitude=-38.85538;fixValid=True;timeToFix=39;fixTime=1644015607;orientation=0;voltage=12.965;temperature=16.44531
2022-02-04 21:59:33, 44.515820, -38.858560, 13.024, 16.45, latitude=44.51582;longitude=-38.85856;fixValid=True;timeToFix=20;fixTime=1644011973;orientation=0;voltage=13.024;temperature=16.45313
2022-02-04 20:59:17, 44.519380, -38.863020, 13.024, 16.45, latitude=44.51938;longitude=-38.86302;fixValid=True;timeToFix=13;fixTime=1644008357;orientation=0;voltage=13.024;temperature=16.45313
2022-02-04 19:59:07, 44.522540, -38.868800, 13.083, 16.45, latitude=44.52254;longitude=-38.8688;fixValid=True;timeToFix=44;fixTime=1644004747;orientation=0;voltage=13.083;temperature=16.45313
2022-02-04 18:58:27, 44.523160, -38.876590, 13.083, 16.44, latitude=44.52316;longitude=-38.87659;fixValid=True;timeToFix=15;fixTime=1644001107;orientation=0;voltage=13.083;temperature=16.4375
2022-02-04 17:58:16, 44.523800, -38.884920, 13.142, 16.48, latitude=44.5238;longitude=-38.88492;fixValid=True;timeToFix=32;fixTime=1643997496;orientation=0;voltage=13.142;temperature=16.47656
2022-02-04 16:57:48, 44.523630, -38.893550, 13.142, 16.52, latitude=44.52363;longitude=-38.89355;fixValid=True;timeToFix=15;fixTime=1643993868;orientation=0;voltage=13.142;temperature=16.51563
2022-02-04 15:57:38, 44.522110, -38.902360, 13.142, 16.48, latitude=44.52211;longitude=-38.90236;fixValid=True;timeToFix=34;fixTime=1643990258;orientation=0;voltage=13.142;temperature=16.48437
2022-02-04 14:57:08, 44.519280, -38.909410, 13.142, 16.48, latitude=44.51928;longitude=-38.90941;fixValid=True;timeToFix=16;fixTime=1643986628;orientation=0;voltage=13.142;temperature=16.47656
2022-02-04 13:56:56, 44.517520, -38.913920, 13.142, 16.48, latitude=44.51752;longitude=-38.91392;fixValid=True;timeToFix=43;fixTime=1643983016;orientation=0;voltage=13.142;temperature=16.48437
2022-02-04 12:56:17, 44.515300, -38.917050, 13.142, 16.43, latitude=44.5153;longitude=-38.91705;fixValid=True;timeToFix=37;fixTime=1643979377;orientation=0;voltage=13.142;temperature=16.42969
2022-02-04 11:55:46, 44.513580, -38.916930, 13.201, 16.41, latitude=44.51358;longitude=-38.91693;fixValid=True;timeToFix=30;fixTime=1643975746;orientation=0;voltage=13.201;temperature=16.41406
2022-02-04 10:55:20, 44.515460, -38.916140, 13.201, 16.4, latitude=44.51546;longitude=-38.91614;fixValid=True;timeToFix=16;fixTime=1643972120;orientation=0;voltage=13.201;temperature=16.39844
2022-02-04 09:55:08, 44.519470, -38.915790, 13.201, 16.39, latitude=44.51947;longitude=-38.91579;fixValid=True;timeToFix=35;fixTime=1643968508;orientation=0;voltage=13.201;temperature=16.39062
2022-02-04 08:54:42, 44.524160, -38.917200, 13.201, 16.41, latitude=44.52416;longitude=-38.9172;fixValid=True;timeToFix=42;fixTime=1643964882;orientation=0;voltage=13.201;temperature=16.40625
2022-02-04 07:54:05, 44.528900, -38.920440, 13.201, 16.41, latitude=44.5289;longitude=-38.92044;fixValid=True;timeToFix=14;fixTime=1643961245;orientation=0;voltage=13.201;temperature=16.40625
2022-02-04 06:53:56, 44.533080, -38.925770, 13.201, 16.38, latitude=44.53308;longitude=-38.92577;fixValid=True;timeToFix=13;fixTime=1643957636;orientation=0;voltage=13.201;temperature=16.375
2022-02-04 05:53:47, 44.536430, -38.932770, 13.201, 16.39, latitude=44.53643;longitude=-38.93277;fixValid=True;timeToFix=13;fixTime=1643954027;orientation=0;voltage=13.201;temperature=16.39062
2022-02-04 04:53:37, 44.537550, -38.940700, 13.26, 16.36, latitude=44.53755;longitude=-38.9407;fixValid=True;timeToFix=40;fixTime=1643950417;orientation=0;voltage=13.26;temperature=16.35938
2022-02-04 03:53:01, 44.538300, -38.948620, 13.26, 16.35, latitude=44.5383;longitude=-38.94862;fixValid=True;timeToFix=19;fixTime=1643946781;orientation=0;voltage=13.26;temperature=16.35157
