Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2020-10-06 15:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 15, 0, 7.19, 2, 15.6, 0, 48, 24, 7, 0029433C0FFE987FF0B507FF000A9EFB463630CC
2020-10-06 14:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 14, 0, 7.06, 1, 15.6, 0, 48, 24, 11, 002943380FFE96DFF0750BFF000A9EFB463630CC
2020-10-06 13:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 13, 0, 7.03, 1, 15.6, 0, 44, 24, 6, 002943340FFE967FF07506FF000A9EFB463630CB
2020-10-06 12:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 12, 0, 7.07, 1, 15.6, 0, 48, 24, 7, 002943300FFE96FFF07507FF000A9EFB463630CC
2020-10-06 11:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 11, 0, 7.10, 1, 15.6, 0, 48, 24, 7, 0029432C0FFE975FF07507FF000A9EFB463630CC
2020-10-06 10:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 10, 0, 7.10, 1, 15.6, 0, 44, 24, 11, 002943280FFE975FF0750BFF000A9EFB463630CB
2020-10-06 09:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 9, 0, 7.13, 1, 15.6, 0, 44, 24, 7, 002943240FFE97BFF07507FF000A9EFB463630CB
2020-10-06 08:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 8, 0, 7.10, 2, 15.6, 0, 48, 24, 11, 002943200FFE975FF0B50BFF000A9EFB463630CC
2020-10-06 07:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 7, 0, 7.08, 1, 15.6, 0, 44, 24, 10, 0029431C0FFE971FF0750AFF000A9EFB463630CB
2020-10-06 06:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 6, 0, 7.17, 1, 15.6, 0, 48, 24, 9, 002943180FFE983FF07509FF000A9EFB463630CC
2020-10-06 05:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 5, 0, 7.15, 2, 15.6, 0, 48, 24, 7, 002943140FFE97FFF0B507FF000A9EFB463630CC
2020-10-06 04:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 4, 0, 7.09, 2, 15.6, 0, 44, 24, 7, 002943100FFE973FF0B507FF000A9EFB463630CB
2020-10-06 03:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 3, 0, 7.04, 2, 15.6, 0, 44, 24, 7, 0029430C0FFE969FF0B507FF000A9EFB463630CB
2020-10-06 02:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 2, 0, 7.03, 2, 15.6, 0, 48, 24, 11, 002943080FFE967FF0B50BFF000A9EFB463630CC
2020-10-06 01:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 1, 0, 7.08, 2, 15.6, 0, 44, 24, 10, 002943040FFE971FF0B50AFF000A9EFB463630CB
2020-10-06 00:00:00, 49.211800, -64.965200, 0, 2020, 10, 6, 0, 0, 7.10, 2, 15.6, 0, 48, 24, 7, 002943000FFE975FF0B507FF000A9EFB463630CC
2020-10-05 23:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 23, 0, 7.11, 2, 15.6, 0, 48, 24, 10, 002942DC0FFE977FF0B50AFF000A9EFB463630CC
2020-10-05 22:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 22, 0, 7.29, 2, 15.6, 0, 48, 24, 10, 002942D80FFE99BFF0B50AFF000A9EFB463630CC
2020-10-05 21:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 21, 0, 7.23, 3, 15.6, 0, 48, 24, 9, 002942D40FFE98FFF0F509FF000A9EFB463630CC
2020-10-05 20:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 20, 0, 7.19, 4, 15.6, 0, 48, 22, 9, 002942D00FFE987FF13509FF000A9EFB463630BC
2020-10-05 19:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 19, 0, 7.46, 1, 15.6, 0, 44, 24, 7, 002942CC0FFE9BDFF07507FF000A9EFB463630CB
2020-10-05 18:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 18, 0, 7.19, 5, 15.6, 0, 48, 24, 6, 002942C80FFE987FF17506FF000A9EFB463630CC
2020-10-05 17:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 17, 0, 7.27, 1, 15.6, 0, 44, 24, 14, 002942C40FFE997FF0750EFF000A9EFB463630CB
2020-10-05 16:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 16, 0, 7.14, 3, 15.6, 0, 44, 24, 9, 002942C00FFE97DFF0F509FF000A9EFB463630CB
2020-10-05 15:00:00, 49.211800, -64.965400, 0, 2020, 10, 5, 15, 0, 7.06, 2, 15.6, 0, 48, 24, 11, 002942BC0FFE96DFF0B50BFF000A9EFB463628CC
2020-10-05 14:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 14, 0, 6.99, 2, 15.6, 0, 48, 24, 11, 002942B80FFE95FFF0B50BFF000A9EFB463630CC
2020-10-05 13:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 13, 0, 6.97, 1, 15.6, 0, 44, 24, 8, 002942B40FFE95BFF07508FF000A9EFB463630CB
2020-10-05 12:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 12, 0, 6.95, 1, 15.6, 0, 48, 24, 7, 002942B00FFE957FF07507FF000A9EFB463630CC
2020-10-05 11:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 11, 0, 6.96, 1, 15.6, 0, 48, 24, 7, 002942AC0FFE959FF07507FF000A9EFB463630CC
2020-10-05 10:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 10, 0, 6.97, 1, 15.6, 0, 44, 22, 9, 002942A80FFE95BFF07509FF000A9EFB463630BB
2020-10-05 09:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 9, 0, 6.97, 2, 15.6, 0, 44, 24, 7, 002942A40FFE95BFF0B507FF000A9EFB463630CB
2020-10-05 08:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 8, 0, 6.97, 2, 15.6, 0, 44, 24, 8, 002942A00FFE95BFF0B508FF000A9EFB463630CB
2020-10-05 07:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 7, 0, 6.97, 1, 15.6, 0, 44, 24, 7, 0029429C0FFE95BFF07507FF000A9EFB463630CB
2020-10-05 06:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 6, 0, 6.97, 1, 15.6, 0, 48, 24, 7, 002942980FFE95BFF07507FF000A9EFB463630CC
2020-10-05 05:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 5, 0, 7.00, 1, 15.6, 0, 44, 24, 8, 002942940FFE961FF07508FF000A9EFB463630CB
2020-10-05 04:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 4, 0, 7.04, 1, 15.6, 0, 44, 24, 9, 002942900FFE969FF07509FF000A9EFB463630CB
2020-10-05 03:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 3, 0, 7.05, 1, 15.6, 0, 44, 24, 7, 0029428C0FFE96BFF07507FF000A9EFB463630CB
2020-10-05 02:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 2, 0, 7.07, 1, 15.6, 0, 48, 22, 7, 002942880FFE96FFF07507FF000A9EFB463630BC
2020-10-05 01:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 1, 0, 7.10, 2, 15.6, 0, 44, 24, 8, 002942840FFE975FF0B508FF000A9EFB463630CB
2020-10-05 00:00:00, 49.211800, -64.965200, 0, 2020, 10, 5, 0, 0, 7.08, 2, 15.6, 0, 48, 24, 6, 002942800FFE971FF0B506FF000A9EFB463630CC
2020-10-04 23:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 23, 0, 7.04, 2, 15.6, 0, 48, 24, 8, 0029425C0FFE969FF0B508FF000A9EFB463630CC
2020-10-04 22:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 22, 0, 7.06, 3, 15.6, 0, 48, 24, 10, 002942580FFE96DFF0F50AFF000A9EFB463630CC
2020-10-04 21:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 21, 0, 7.07, 2, 15.6, 0, 48, 24, 7, 002942540FFE96FFF0B507FF000A9EFB463630CC
2020-10-04 20:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 20, 0, 7.05, 2, 15.6, 0, 48, 24, 7, 002942500FFE96BFF0B507FF000A9EFB463630CC
2020-10-04 19:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 19, 0, 7.05, 2, 15.6, 0, 44, 24, 10, 0029424C0FFE96BFF0B50AFF000A9EFB463630CB
2020-10-04 18:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 18, 0, 7.03, 2, 15.6, 0, 48, 24, 13, 002942480FFE967FF0B50DFF000A9EFB463630CC
2020-10-04 17:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 17, 0, 7.01, 2, 15.6, 0, 44, 28, 11, 002942440FFE963FF0B50BFF000A9EFB463630EB
2020-10-04 16:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 16, 0, 6.98, 1, 15.6, 0, 44, 24, 7, 002942400FFE95DFF07507FF000A9EFB463630CB
2020-10-04 15:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 15, 0, 6.97, 1, 15.6, 0, 48, 24, 7, 0029423C0FFE95BFF07507FF000A9EFB463630CC
2020-10-04 14:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 14, 0, 6.95, 1, 15.6, 0, 48, 24, 10, 002942380FFE957FF0750AFF000A9EFB463630CC
2020-10-04 13:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 13, 0, 6.93, 2, 15.6, 0, 44, 24, 10, 002942340FFE953FF0B50AFF000A9EFB463630CB
2020-10-04 12:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 12, 0, 6.83, 1, 15.6, 0, 48, 24, 6, 002942300FFE93FFF07506FF000A9EFB463630CC
2020-10-04 11:00:00, 49.211800, -64.965200, 0, 2020, 10, 4, 11, 0, 6.81, 2, 15.6, 0, 48, 24, 12, 0029422C0FFE93BFF0B50CFF000A9EFB463630CC
