Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2020-09-28 18:00:00, 49.198600, -62.969400, 0, 2020, 9, 28, 18, 0, 8.53, 15.6, 0, 44, 30, 21, 00292E480FFEA93FFFF515FF000A9EB9476E08FB
2020-09-28 17:00:00, 49.196600, -62.967200, 0, 2020, 9, 28, 17, 0, 8.18, 15.6, 0, 44, 30, 7, 00292E440FFEA4DFFFF507FF000A9EAF476E60FB
2020-09-28 16:00:00, 49.193000, -62.963000, 0, 2020, 9, 28, 16, 0, 7.52, 15.6, 0, 44, 48, 7, 00292E400FFE9C9FFFF507FF000A9E9D476F098B
2020-09-28 15:00:00, 49.185800, -62.952600, 0, 2020, 9, 28, 15, 0, 7.54, 15.6, 0, 44, 52, 6, 00292E3C0FFE9CDFFFF506FF000A9E794770A9AB
2020-09-28 14:00:00, 49.180400, -62.940000, 0, 2020, 9, 28, 14, 0, 7.46, 15.6, 0, 44, 42, 7, 00292E380FFE9BDFFFF507FF000A9E5E4772A15B
2020-09-28 13:00:00, 49.177200, -62.927000, 0, 2020, 9, 28, 13, 0, 7.17, 15.6, 0, 44, 30, 10, 00292E340FFE983FFFF50AFF000A9E4E4774A8FB
2020-09-28 12:00:00, 49.176800, -62.919200, 0, 2020, 9, 28, 12, 0, 7.21, 15.6, 0, 44, 28, 8, 00292E300FFE98BFFFF508FF000A9E4C4775E0EB
2020-09-28 11:00:00, 49.179800, -62.922200, 0, 2020, 9, 28, 11, 0, 7.33, 15.6, 0, 44, 28, 7, 00292E2C0FFE9A3FFFF507FF000A9E5B477568EB
2020-09-28 10:00:00, 49.182200, -62.930000, 0, 2020, 9, 28, 10, 0, 7.39, 15.6, 0, 40, 48, 10, 00292E280FFE9AFFFFF50AFF000A9E674774318A
2020-09-28 09:00:00, 49.184200, -62.941600, 0, 2020, 9, 28, 9, 0, 7.53, 15.6, 0, 40, 84, 8, 00292E240FFE9CBFFFF508FF000A9E71477262AA
2020-09-28 08:00:00, 49.188000, -62.952800, 0, 2020, 9, 28, 8, 0, 7.78, 15.6, 0, 40, 48, 7, 00292E200FFE9FDFFFF507FF000A9E844770A18A
2020-09-28 07:00:00, 49.189600, -62.968600, 0, 2020, 9, 28, 7, 0, 7.74, 15.6, 0, 44, 28, 10, 00292E1C0FFE9F5FFFF50AFF000A9E8C476E28EB
2020-09-28 06:00:00, 49.186400, -62.991000, 0, 2020, 9, 28, 6, 0, 8.00, 15.6, 0, 44, 30, 12, 00292E180FFEA29FFFF50CFF000A9E7C476AA8FB
2020-09-28 05:00:00, 49.182200, -63.013000, 0, 2020, 9, 28, 5, 0, 8.31, 15.6, 0, 44, 28, 10, 00292E140FFEA67FFFF50AFF000A9E67476738EB
2020-09-28 04:00:00, 49.177400, -63.032800, 0, 2020, 9, 28, 4, 0, 8.35, 15.6, 0, 40, 28, 7, 00292E100FFEA6FFFFF507FF000A9E4F476420EA
2020-09-28 03:00:00, 49.169600, -63.048400, 0, 2020, 9, 28, 3, 0, 8.73, 15.6, 0, 40, 58, 10, 00292E0C0FFEABBFFFF50AFF000A9E284761B1DA
2020-09-28 02:00:00, 49.159200, -63.059600, 0, 2020, 9, 28, 2, 0, 8.83, 15.6, 0, 44, 28, 10, 00292E080FFEACFFFFF50AFF000A9DF4475FF0EB
2020-09-28 01:00:00, 49.149600, -63.069600, 0, 2020, 9, 28, 1, 0, 9.04, 15.6, 0, 44, 24, 9, 00292E040FFEAF9FFFF509FF000A9DC4475E60CB
2020-09-28 00:00:00, 49.140000, -63.075600, 0, 2020, 9, 28, 0, 0, 8.92, 15.6, 0, 44, 28, 8, 00292E000FFEAE1FFFF508FF000A9D94475D70EB
2020-09-27 23:00:00, 49.129800, -63.081200, 0, 2020, 9, 27, 23, 0, 9.07, 15.6, 0, 44, 30, 10, 00292DDC0FFEAFFFFFF50AFF000A9D61475C90FB
2020-09-27 22:00:00, 49.119200, -63.089200, 0, 2020, 9, 27, 22, 0, 8.89, 15.6, 0, 44, 30, 6, 00292DD80FFEADBFFFF506FF000A9D2C475B50FB
2020-09-27 21:00:00, 49.107800, -63.100800, 0, 2020, 9, 27, 21, 0, 8.94, 15.6, 0, 44, 58, 12, 00292DD40FFEAE5FFFF50CFF000A9CF3475981DB
2020-09-27 20:00:00, 49.096000, -63.116800, 0, 2020, 9, 27, 20, 0, 8.89, 15.6, 0, 44, 34, 9, 00292DD00FFEADBFFFF509FF000A9CB84757011B
2020-09-27 19:00:00, 49.086400, -63.131000, 0, 2020, 9, 27, 19, 0, 8.70, 15.6, 0, 44, 28, 10, 00292DCC0FFEAB5FFFF50AFF000A9C884754C8EB
2020-09-27 18:00:00, 49.078200, -63.144000, 0, 2020, 9, 27, 18, 0, 8.66, 15.6, 0, 44, 34, 17, 00292DC80FFEAADFFFF511FF000A9C5F4752C11B
2020-09-27 17:00:00, 49.069000, -63.155000, 0, 2020, 9, 27, 17, 0, 8.69, 15.6, 0, 40, 40, 7, 00292DC40FFEAB3FFFF507FF000A9C314751094A
2020-09-27 16:00:00, 49.059800, -63.162200, 0, 2020, 9, 27, 16, 0, 8.61, 15.6, 0, 44, 30, 11, 00292DC00FFEAA3FFFF50BFF000A9C03474FE8FB
2020-09-27 15:00:00, 49.051800, -63.166600, 0, 2020, 9, 27, 15, 0, 8.39, 15.6, 0, 44, 58, 9, 00292DBC0FFEA77FFFF509FF000A9BDB474F39DB
2020-09-27 14:00:00, 49.044600, -63.172400, 0, 2020, 9, 27, 14, 0, 8.31, 15.6, 0, 44, 28, 11, 00292DB80FFEA67FFFF50BFF000A9BB7474E50EB
2020-09-27 13:00:00, 49.035400, -63.179400, 0, 2020, 9, 27, 13, 0, 8.38, 15.6, 0, 44, 24, 7, 00292DB40FFEA75FFFF507FF000A9B89474D38CB
2020-09-27 12:00:00, 49.025400, -63.187400, 0, 2020, 9, 27, 12, 0, 8.52, 15.6, 0, 44, 42, 11, 00292DB00FFEA91FFFF50BFF000A9B57474BF95B
2020-09-27 11:00:00, 49.016800, -63.195800, 0, 2020, 9, 27, 11, 0, 8.17, 15.6, 0, 44, 30, 7, 00292DAC0FFEA4BFFFF507FF000A9B2C474AA8FB
2020-09-27 10:00:00, 49.010000, -63.207800, 0, 2020, 9, 27, 10, 0, 8.10, 15.6, 0, 44, 30, 7, 00292DA80FFEA3DFFFF507FF000A9B0A4748C8FB
2020-09-27 09:00:00, 49.003600, -63.227600, 0, 2020, 9, 27, 9, 0, 8.09, 15.6, 0, 40, 60, 9, 00292DA40FFEA3BFFFF509FF000A9AEA4745B1EA
2020-09-27 08:00:00, 48.998000, -63.251000, 0, 2020, 9, 27, 8, 0, 8.14, 15.6, 0, 40, 30, 9, 00292DA00FFEA45FFFF509FF000A9ACE474208FA
2020-09-27 07:00:00, 48.990600, -63.269800, 0, 2020, 9, 27, 7, 0, 8.18, 15.6, 0, 44, 28, 11, 00292D9C0FFEA4DFFFF50BFF000A9AA9473F18EB
2020-09-27 06:00:00, 48.981800, -63.288200, 0, 2020, 9, 27, 6, 0, 8.21, 15.6, 0, 44, 30, 8, 00292D980FFEA53FFFF508FF000A9A7D473C38FB
2020-09-27 05:00:00, 48.973600, -63.305800, 0, 2020, 9, 27, 5, 0, 8.28, 15.6, 0, 44, 28, 7, 00292D940FFEA61FFFF507FF000A9A54473978EB
2020-09-27 04:00:00, 48.967400, -63.321600, 0, 2020, 9, 27, 4, 0, 8.28, 15.6, 0, 40, 30, 10, 00292D900FFEA61FFFF50AFF000A9A35473700FA
2020-09-27 03:00:00, 48.961000, -63.333600, 0, 2020, 9, 27, 3, 0, 8.27, 15.6, 0, 44, 60, 10, 00292D8C0FFEA5FFFFF50AFF000A9A15473521EB
2020-09-27 02:00:00, 48.952000, -63.344400, 0, 2020, 9, 27, 2, 0, 8.24, 15.6, 0, 44, 60, 11, 00292D880FFEA59FFFF50BFF000A99E8473371EB
2020-09-27 01:00:00, 48.942600, -63.353600, 0, 2020, 9, 27, 1, 0, 8.12, 15.6, 0, 44, 38, 11, 00292D840FFEA41FFFF50BFF000A99B94732013B
2020-09-27 00:00:00, 48.933400, -63.358200, 0, 2020, 9, 27, 0, 0, 8.10, 15.6, 0, 44, 30, 8, 00292D800FFEA3DFFFF508FF000A998B473148FB
2020-09-26 23:00:00, 48.921800, -63.358600, 0, 2020, 9, 26, 23, 0, 7.98, 15.6, 0, 44, 30, 19, 00292D5C0FFEA25FFFF513FF000A9951473138FB
2020-09-26 22:00:00, 48.911000, -63.360200, 0, 2020, 9, 26, 22, 0, 7.83, 15.6, 0, 44, 56, 10, 00292D580FFEA07FFFF50AFF000A991B4730F9CB
2020-09-26 21:00:00, 48.900000, -63.362400, 0, 2020, 9, 26, 21, 0, 7.85, 15.6, 0, 44, 30, 9, 00292D540FFEA0BFFFF509FF000A98E44730A0FB
2020-09-26 20:00:00, 48.890200, -63.364800, 0, 2020, 9, 26, 20, 0, 7.83, 15.6, 0, 44, 46, 7, 00292D500FFEA07FFFF507FF000A98B34730417B
2020-09-26 19:00:00, 48.882000, -63.369400, 0, 2020, 9, 26, 19, 0, 7.77, 15.6, 0, 44, 46, 9, 00292D4C0FFE9FBFFFF509FF000A988A472F897B
2020-09-26 18:00:00, 48.873400, -63.374800, 0, 2020, 9, 26, 18, 0, 7.79, 15.6, 0, 44, 30, 10, 00292D480FFE9FFFFFF50AFF000A985F472EB0FB
2020-09-26 17:00:00, 48.863800, -63.380200, 0, 2020, 9, 26, 17, 0, 7.71, 15.6, 0, 44, 28, 8, 00292D440FFE9EFFFFF508FF000A982F472DD8EB
2020-09-26 16:00:00, 48.853400, -63.384000, 0, 2020, 9, 26, 16, 0, 7.99, 15.6, 0, 44, 54, 10, 00292D400FFEA27FFFF50AFF000A97FB472D41BB
2020-09-26 15:00:00, 48.844200, -63.385800, 0, 2020, 9, 26, 15, 0, 7.89, 15.6, 0, 44, 36, 8, 00292D3C0FFEA13FFFF508FF000A97CD472CF92B
2020-09-26 14:00:00, 48.835000, -63.384800, 0, 2020, 9, 26, 14, 0, 7.82, 15.6, 0, 44, 30, 6, 00292D380FFEA05FFFF506FF000A979F472D20FB
2020-09-26 13:00:00, 48.827200, -63.386000, 0, 2020, 9, 26, 13, 0, 7.52, 15.6, 0, 44, 46, 10, 00292D340FFE9C9FFFF50AFF000A9778472CF17B
2020-09-26 12:00:00, 48.820200, -63.388400, 0, 2020, 9, 26, 12, 0, 7.41, 15.6, 0, 44, 28, 11, 00292D300FFE9B3FFFF50BFF000A9755472C90EB
2020-09-26 11:00:00, 48.814600, -63.391200, 0, 2020, 9, 26, 11, 0, 7.26, 15.6, 0, 44, 34, 9, 00292D2C0FFE995FFFF509FF000A9739472C211B
2020-09-26 10:00:00, 48.811000, -63.397200, 0, 2020, 9, 26, 10, 0, 7.37, 15.6, 0, 40, 30, 10, 00292D280FFE9ABFFFF50AFF000A9727472B30FA
2020-09-26 09:00:00, 48.808200, -63.406000, 0, 2020, 9, 26, 9, 0, 7.44, 15.6, 0, 44, 28, 7, 00292D240FFE9B9FFFF507FF000A97194729D0EB
2020-09-26 08:00:00, 48.809000, -63.419800, 0, 2020, 9, 26, 8, 0, 7.41, 15.6, 0, 40, 24, 7, 00292D200FFE9B3FFFF507FF000A971D4727A8CA
2020-09-26 07:00:00, 48.813800, -63.444200, 0, 2020, 9, 26, 7, 0, 7.51, 15.6, 0, 44, 28, 9, 00292D1C0FFE9C7FFFF509FF000A97354723D8EB
2020-09-26 06:00:00, 48.817800, -63.475200, 0, 2020, 9, 26, 6, 0, 7.55, 15.6, 0, 44, 24, 10, 00292D180FFE9CFFFFF50AFF000A9749471F00CB
2020-09-26 05:00:00, 48.818200, -63.512600, 0, 2020, 9, 26, 5, 0, 8.46, 15.6, 0, 44, 28, 7, 00292D140FFEA85FFFF507FF000A974B471928EB
2020-09-26 04:00:00, 48.816400, -63.558600, 0, 2020, 9, 26, 4, 0, 8.78, 15.6, 0, 44, 28, 18, 00292D100FFEAC5FFFF512FF000A97424711F8EB
2020-09-26 03:00:00, 48.811000, -63.603600, 0, 2020, 9, 26, 3, 0, 8.98, 15.6, 0, 44, 30, 11, 00292D0C0FFEAEDFFFF50BFF000A9727470AF0FB
2020-09-26 02:00:00, 48.799400, -63.639800, 0, 2020, 9, 26, 2, 0, 9.35, 15.6, 0, 44, 30, 7, 00292D080FFEB37FFFF507FF000A96ED470548FB
2020-09-26 01:00:00, 48.783200, -63.662400, 0, 2020, 9, 26, 1, 0, 9.53, 15.6, 0, 44, 56, 6, 00292D040FFEB5BFFFF506FF000A969C4701C1CB
2020-09-26 00:00:00, 48.764000, -63.675200, 0, 2020, 9, 26, 0, 0, 9.63, 15.6, 0, 44, 34, 9, 00292D000FFEB6FFFFF509FF000A963C46FFC11B
2020-09-25 23:00:00, 48.747000, -63.680000, 0, 2020, 9, 25, 23, 0, 9.70, 15.6, 0, 44, 48, 8, 00292CDC0FFEB7DFFFF508FF000A95E746FF018B
2020-09-25 22:00:00, 48.733200, -63.677000, 0, 2020, 9, 25, 22, 0, 9.73, 15.6, 0, 44, 28, 10, 00292CD80FFEB83FFFF50AFF000A95A246FF78EB
2020-09-25 21:00:00, 48.723200, -63.673000, 0, 2020, 9, 25, 21, 0, 9.76, 15.6, 0, 44, 30, 8, 00292CD40FFEB89FFFF508FF000A9570470018FB
2020-09-25 20:00:00, 48.716800, -63.673000, 0, 2020, 9, 25, 20, 0, 9.75, 15.6, 0, 44, 46, 6, 00292CD00FFEB87FFFF506FF000A95504700197B
