Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2022-03-25 19:00:00, 41.308400, -32.968200, 0, 2022, 3, 25, 19, 0, 16.01, 1, 12.2, 0, 44, 24, 8, 002C6CCC0FFF06BFF06408FF000A049E59BDB8CB
2022-03-25 18:00:00, 41.313400, -32.970200, 0, 2022, 3, 25, 18, 0, 16.01, 1, 12.2, 0, 44, 24, 7, 002C6CC80FFF06BFF06407FF000A04B759BD68CB
2022-03-25 17:00:00, 41.319600, -32.973800, 0, 2022, 3, 25, 17, 0, 16.00, 1, 12.2, 0, 44, 42, 9, 002C6CC40FFF069FF06409FF000A04D659BCD95B
2022-03-25 16:00:00, 41.326600, -32.976600, 0, 2022, 3, 25, 16, 0, 15.99, 1, 12.2, 0, 44, 46, 8, 002C6CC00FFF067FF06408FF000A04F959BC697B
2022-03-25 15:00:00, 41.334000, -32.979600, 0, 2022, 3, 25, 15, 0, 15.96, 1, 12.2, 0, 44, 24, 6, 002C6CBC0FFF061FF06406FF000A051E59BBF0CB
2022-03-25 14:00:00, 41.339400, -32.983200, 0, 2022, 3, 25, 14, 0, 15.82, 1, 12.2, 0, 44, 24, 10, 002C6CB80FFF045FF0640AFF000A053959BB60CB
2022-03-25 13:00:00, 41.342400, -32.988800, 0, 2022, 3, 25, 13, 0, 15.65, 1, 12.2, 0, 48, 24, 11, 002C6CB40FFF023FF0640BFF000A054859BA80CC
2022-03-25 12:00:00, 41.342400, -32.995200, 0, 2022, 3, 25, 12, 0, 15.68, 1, 12.2, 0, 48, 24, 7, 002C6CB00FFF029FF06407FF000A054859B980CC
2022-03-25 11:00:00, 41.340800, -33.002000, 0, 2022, 3, 25, 11, 0, 15.85, 1, 12.2, 0, 48, 24, 10, 002C6CAC0FFF04BFF0640AFF000A054059B870CC
2022-03-25 10:00:00, 41.337000, -33.010200, 0, 2022, 3, 25, 10, 0, 15.91, 1, 12.2, 0, 44, 24, 9, 002C6CA80FFF057FF06409FF000A052D59B728CB
2022-03-25 09:00:00, 41.331600, -33.019400, 0, 2022, 3, 25, 9, 0, 15.98, 1, 12.2, 0, 44, 24, 7, 002C6CA40FFF065FF06407FF000A051259B5B8CB
2022-03-25 08:00:00, 41.324200, -33.029200, 0, 2022, 3, 25, 8, 0, 15.98, 1, 12.2, 0, 44, 24, 7, 002C6CA00FFF065FF06407FF000A04ED59B430CB
2022-03-25 07:00:00, 41.314800, -33.039200, 0, 2022, 3, 25, 7, 0, 16.02, 1, 12.2, 0, 44, 24, 8, 002C6C9C0FFF06DFF06408FF000A04BE59B2A0CB
2022-03-25 06:00:00, 41.303600, -33.046400, 0, 2022, 3, 25, 6, 0, 16.02, 1, 12.2, 0, 44, 24, 7, 002C6C980FFF06DFF06407FF000A048659B180CB
2022-03-25 05:00:00, 41.291400, -33.051800, 0, 2022, 3, 25, 5, 0, 16.02, 1, 12.2, 0, 44, 24, 8, 002C6C940FFF06DFF06408FF000A044959B0A8CB
2022-03-25 04:00:00, 41.278400, -33.054200, 0, 2022, 3, 25, 4, 0, 16.02, 1, 12.2, 0, 44, 24, 10, 002C6C900FFF06DFF0640AFF000A040859B048CB
2022-03-25 03:00:00, 41.265800, -33.054800, 0, 2022, 3, 25, 3, 0, 16.02, 1, 12.2, 0, 44, 24, 7, 002C6C8C0FFF06DFF06407FF000A03C959B030CB
2022-03-25 02:00:00, 41.254200, -33.053600, 0, 2022, 3, 25, 2, 0, 16.03, 1, 12.2, 0, 44, 24, 11, 002C6C880FFF06FFF0640BFF000A038F59B060CB
2022-03-25 01:00:00, 41.242800, -33.052200, 0, 2022, 3, 25, 1, 0, 16.03, 1, 12.2, 0, 44, 24, 10, 002C6C840FFF06FFF0640AFF000A035659B098CB
2022-03-25 00:00:00, 41.233800, -33.052000, 0, 2022, 3, 25, 0, 0, 16.04, 1, 12.2, 0, 48, 24, 7, 002C6C800FFF071FF06407FF000A032959B0A0CC
2022-03-24 23:00:00, 41.225600, -33.052800, 0, 2022, 3, 24, 23, 0, 16.03, 1, 12.2, 0, 44, 52, 9, 002C6C5C0FFF06FFF06409FF000A030059B081AB
2022-03-24 22:00:00, 41.218600, -33.053600, 0, 2022, 3, 24, 22, 0, 16.03, 1, 12.2, 0, 44, 30, 10, 002C6C580FFF06FFF0640AFF000A02DD59B060FB
2022-03-24 21:00:00, 41.212800, -33.057200, 0, 2022, 3, 24, 21, 0, 16.04, 1, 12.2, 0, 44, 24, 11, 002C6C540FFF071FF0640BFF000A02C059AFD0CB
2022-03-24 20:00:00, 41.206000, -33.063200, 0, 2022, 3, 24, 20, 0, 16.05, 1, 12.2, 0, 48, 28, 7, 002C6C500FFF073FF06407FF000A029E59AEE0EC
2022-03-24 19:00:00, 41.197600, -33.071000, 0, 2022, 3, 24, 19, 0, 16.06, 1, 12.2, 0, 44, 24, 7, 002C6C4C0FFF075FF06407FF000A027459ADA8CB
2022-03-24 18:00:00, 41.189600, -33.078600, 0, 2022, 3, 24, 18, 0, 16.06, 1, 12.2, 0, 48, 22, 8, 002C6C480FFF075FF06408FF000A024C59AC78BC
2022-03-24 17:00:00, 41.181000, -33.088400, 0, 2022, 3, 24, 17, 0, 16.05, 1, 12.2, 0, 44, 24, 9, 002C6C440FFF073FF06409FF000A022159AAF0CB
2022-03-24 16:00:00, 41.169600, -33.100600, 0, 2022, 3, 24, 16, 0, 16.06, 1, 12.2, 0, 44, 20, 7, 002C6C400FFF075FF06407FF000A01E859A908AB
2022-03-24 15:00:00, 41.157000, -33.113800, 0, 2022, 3, 24, 15, 0, 16.06, 1, 12.2, 0, 44, 24, 8, 002C6C3C0FFF075FF06408FF000A01A959A6F8CB
2022-03-24 14:00:00, 41.142000, -33.123600, 0, 2022, 3, 24, 14, 0, 16.06, 2, 12.2, 0, 44, 24, 7, 002C6C380FFF075FF0A407FF000A015E59A570CB
2022-03-24 13:00:00, 41.119400, -33.128800, 0, 2022, 3, 24, 13, 0, 16.08, 2, 12.2, 0, 44, 28, 9, 002C6C340FFF079FF0A409FF000A00ED59A4A0EB
2022-03-24 12:00:00, 41.097200, -33.132600, 0, 2022, 3, 24, 12, 0, 16.09, 2, 12.2, 0, 44, 90, 7, 002C6C300FFF07BFF0A407FF000A007E59A40ADB
2022-03-24 11:00:00, 41.073600, -33.136200, 0, 2022, 3, 24, 11, 0, 16.05, 1, 12.2, 0, 48, 24, 7, 002C6C2C0FFF073FF06407FF000A000859A378CC
2022-03-24 10:00:00, 41.053800, -33.139800, 0, 2022, 3, 24, 10, 0, 16.04, 1, 12.2, 0, 48, 28, 10, 002C6C280FFF071FF0640AFF0009FFA559A2E8EC
2022-03-24 09:00:00, 41.032800, -33.144800, 0, 2022, 3, 24, 9, 0, 16.03, 1, 12.2, 0, 44, 24, 8, 002C6C240FFF06FFF06408FF0009FF3C59A220CB
2022-03-24 08:00:00, 41.011800, -33.149200, 0, 2022, 3, 24, 8, 0, 16.04, 1, 12.2, 0, 44, 42, 11, 002C6C200FFF071FF0640BFF0009FED359A1715B
2022-03-24 07:00:00, 40.991000, -33.153000, 0, 2022, 3, 24, 7, 0, 16.06, 1, 12.2, 0, 44, 24, 10, 002C6C1C0FFF075FF0640AFF0009FE6B59A0D8CB
