Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2020-10-09 12:00:00, 49.296436, -64.662132, 2020, 283, 12, 0, 2020, 283, 12, 1, 5.0, 8, 15.16, 90, 3, 43, -33.8, 5236C02265236C0716E1CA3B692DEB08CC5100
2020-10-09 11:00:00, 49.303918, -64.683804, 2020, 283, 11, 0, 2020, 283, 11, 2, 5.3, 8, 15.16, 160, 2, 46, -33.8, 5236B02295236B0B16ECAA3AEB50AE08CC5100
2020-10-09 10:00:00, 49.307702, -64.697048, 2020, 283, 10, 0, 2020, 283, 10, 1, 5.6, 7, 15.24, 84, 3, 45, -33.9, 5236A022C5236A0716F22A3A9E2AED07CE5080
2020-10-09 09:00:00, 49.303574, -64.705992, 2020, 283, 9, 0, 2020, 283, 9, 2, 5.7, 11, 15.24, 164, 3, 44, -33.9, 52369022D523690B16EC2A3A6A52EC0BCE5080
2020-10-09 08:00:00, 49.292394, -64.767826, 2020, 283, 8, 0, 2020, 283, 7, 2, 5.1, 7, 15.24, 254, 3, 42, -33.8, 523680227523670B16DBEA3902FFEA07CE5100
2020-10-09 07:00:00, 49.292394, -64.767826, 2020, 283, 7, 0, 2020, 283, 7, 2, 4.9, 7, 15.24, 140, 3, 43, -33.8, 523670225523670B16DBEA3902C6EB07CE5100
2020-10-09 06:00:00, 49.299962, -64.816158, 2020, 283, 6, 0, 2020, 283, 6, 0, 4.9, 8, 15.24, 48, 2, 44, -33.8, 523660225523660316E6EA37E998AC08CE5100
2020-10-09 05:00:00, 49.307702, -64.875584, 2020, 283, 5, 0, 2020, 283, 5, 1, 4.8, 9, 15.24, 54, 2, 46, -33.8, 523650224523650716F22A36901BAE09CE5100
2020-10-09 04:00:00, 49.317678, -64.934322, 2020, 283, 4, 0, 2020, 283, 4, 1, 4.8, 7, 15.24, 66, 2, 46, -33.8, 52364022452364071700AA353AA1AE07CE5100
2020-10-09 03:00:00, 49.328342, -64.989190, 2020, 283, 3, 0, 2020, 283, 3, 1, 4.7, 7, 15.24, 74, 2, 46, -33.8, 523630223523630717102A33FBA5AE07CE5100
2020-10-09 02:00:00, 49.341242, -65.030556, 2020, 283, 2, 0, 2020, 283, 2, 0, 4.6, 7, 15.24, 24, 2, 47, -33.8, 52362022252362031722EA330B0CAF07CE5100
2020-10-09 01:00:00, 49.356378, -65.068568, 2020, 283, 1, 0, 2020, 283, 1, 0, 4.7, 7, 15.24, 24, 2, 47, -33.8, 52361022352361031738EA322E0CAF07CE5100
2020-10-09 00:00:00, 49.376330, -65.105892, 2020, 283, 0, 0, 2020, 283, 0, 1, 4.8, 10, 15.24, 54, 3, 48, -33.8, 52360022452360071755EA31551BF00ACE5100
2020-10-08 23:00:00, 49.395250, -65.142958, 2020, 282, 23, 0, 2020, 282, 23, 1, 4.9, 11, 15.24, 78, 3, 48, -33.8, 523570225523570717716A307DA7F00BCE5100
2020-10-08 22:00:00, 49.409784, -65.177014, 2020, 282, 22, 0, 2020, 282, 22, 0, 4.9, 11, 15.24, 24, 2, 47, -33.8, 523560225523560317868A2FB78CAF0BCE5100
2020-10-08 21:00:00, 49.421738, -65.202986, 2020, 282, 21, 0, 2020, 282, 21, 0, 5.2, 16, 15.24, 24, 2, 47, -33.8, 52355022852355031797EA2F208CAF10CE5100
2020-10-08 20:00:00, 49.436272, -65.222766, 2020, 282, 20, 0, 2020, 282, 20, 0, 5.5, 10, 15.24, 24, 2, 47, -33.8, 52354022B523540317AD0A2EAD8CAF0ACE5100
2020-10-08 19:00:00, 49.450548, -65.239536, 2020, 282, 19, 0, 2020, 282, 19, 0, 5.7, 11, 15.24, 24, 3, 46, -33.9, 52353022D523530317C1CA2E4C0CEE0BCE5080
2020-10-08 18:00:00, 49.464996, -65.254414, 2020, 282, 18, 0, 2020, 282, 18, 0, 6.1, 7, 15.24, 24, 2, 47, -33.9, 523520231523520317D6CA2DF58CAF07CE5080
2020-10-08 17:00:00, 49.478498, -65.271270, 2020, 282, 17, 0, 2020, 282, 17, 0, 6.3, 12, 15.24, 24, 3, 46, -33.9, 523510233523510317EA6A2D938CEE0CCE5080
2020-10-08 16:00:00, 49.490624, -65.291738, 2020, 282, 16, 0, 2020, 282, 16, 0, 6.5, 11, 15.24, 24, 2, 46, -33.9, 523500235523500317FC0A2D1C8CAE0BCE5080
2020-10-08 15:00:00, 49.501288, -65.312808, 2020, 282, 15, 0, 2020, 282, 15, 0, 6.8, 7, 15.24, 24, 2, 47, -33.9, 5234F02385234F03180B8A2CA20CAF07CE5080
2020-10-08 14:00:00, 49.508168, -65.330180, 2020, 282, 14, 0, 2020, 282, 14, 0, 6.9, 7, 15.24, 24, 2, 47, -33.9, 5234E02395234E0318158A2C3D0CAF07CE5080
2020-10-08 13:00:00, 49.513414, -65.341360, 2020, 282, 13, 0, 2020, 282, 13, 0, 7.0, 7, 15.24, 24, 2, 46, -33.9, 5234D023A5234D03181D2A2BFC0CAE07CE5080
2020-10-08 12:00:00, 49.519090, -65.347122, 2020, 282, 12, 0, 2020, 282, 12, 0, 7.0, 6, 15.24, 24, 2, 47, -33.9, 5234C023A5234C0318256A2BDA8CAF06CE5080
2020-10-08 11:00:00, 49.524508, -65.347552, 2020, 282, 11, 0, 2020, 282, 11, 0, 6.9, 7, 15.24, 24, 2, 47, -33.9, 5234B02395234B03182D4A2BD80CAF07CE5080
2020-10-08 10:00:00, 49.530528, -65.346348, 2020, 282, 10, 0, 2020, 282, 10, 0, 6.9, 11, 15.24, 24, 3, 47, -33.9, 5234A02395234A0318360A2BDF0CEF0BCE5080
2020-10-08 09:00:00, 49.536462, -65.346778, 2020, 282, 9, 0, 2020, 282, 9, 0, 6.8, 7, 15.24, 24, 2, 46, -33.9, 5234902385234903183EAA2BDC8CAE07CE5080
