Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2020-10-08 06:00:00, 50.260400, -65.716200, 0, 2020, 10, 8, 6, 0, 9.06, 15.6, 0, 44, 24, 6, 002944180FFEAFDFFFF506FF000AB37645C0D8CB
2020-10-08 05:00:00, 50.260400, -65.716200, 0, 2020, 10, 8, 5, 0, 9.04, 15.6, 0, 44, 24, 11, 002944140FFEAF9FFFF50BFF000AB37645C0D8CB
2020-10-08 04:00:00, 50.260400, -65.716200, 0, 2020, 10, 8, 4, 0, 9.00, 15.6, 0, 44, 24, 9, 002944100FFEAF1FFFF509FF000AB37645C0D8CB
2020-10-08 03:00:00, 50.260400, -65.716200, 0, 2020, 10, 8, 3, 0, 8.92, 15.6, 0, 44, 24, 7, 0029440C0FFEAE1FFFF507FF000AB37645C0D8CB
2020-10-08 02:00:00, 50.260400, -65.716200, 0, 2020, 10, 8, 2, 0, 8.82, 15.6, 0, 44, 28, 10, 002944080FFEACDFFFF50AFF000AB37645C0D8EB
2020-10-08 01:00:00, 50.260400, -65.716200, 0, 2020, 10, 8, 1, 0, 8.67, 15.6, 0, 44, 24, 12, 002944040FFEAAFFFFF50CFF000AB37645C0D8CB
2020-10-08 00:00:00, 50.260400, -65.716200, 0, 2020, 10, 8, 0, 0, 8.48, 15.6, 0, 44, 24, 8, 002944000FFEA89FFFF508FF000AB37645C0D8CB
2020-10-07 23:00:00, 50.260400, -65.716200, 0, 2020, 10, 7, 23, 0, 8.09, 15.6, 0, 48, 24, 7, 002943DC0FFEA3BFFFF507FF000AB37645C0D8CC
2020-10-07 22:00:00, 50.260200, -65.714800, 0, 2020, 10, 7, 22, 0, 7.57, 15.6, 0, 44, 30, 10, 002943D80FFE9D3FFFF50AFF000AB37545C110FB
2020-10-07 21:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 21, 0, 7.51, 15.6, 0, 44, 72, 7, 002943D40FFE9C7FFFF507FF000AB37745C19A4B
2020-10-07 20:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 20, 0, 7.60, 15.6, 0, 48, 28, 7, 002943D00FFE9D9FFFF507FF000AB37745C198EC
2020-10-07 19:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 19, 0, 7.95, 15.6, 0, 44, 38, 10, 002943CC0FFEA1FFFFF50AFF000AB37745C1993B
2020-10-07 18:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 18, 0, 9.60, 15.6, 0, 44, 24, 9, 002943C80FFEB69FFFF509FF000AB37745C198CB
2020-10-07 17:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 17, 0, 9.46, 15.6, 0, 44, 28, 11, 002943C40FFEB4DFFFF50BFF000AB37745C198EB
2020-10-07 16:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 16, 0, 9.24, 15.6, 0, 44, 24, 9, 002943C00FFEB21FFFF509FF000AB37745C198CB
2020-10-07 15:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 15, 0, 8.93, 15.6, 0, 44, 24, 10, 002943BC0FFEAE3FFFF50AFF000AB37745C198CB
2020-10-07 14:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 14, 0, 8.48, 15.6, 0, 44, 28, 10, 002943B80FFEA89FFFF50AFF000AB37745C198EB
2020-10-07 13:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 13, 0, 8.51, 15.6, 0, 48, 24, 9, 002943B40FFEA8FFFFF509FF000AB37745C198CC
2020-10-07 12:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 12, 0, 8.04, 15.6, 0, 48, 24, 7, 002943B00FFEA31FFFF507FF000AB37745C198CC
2020-10-07 11:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 11, 0, 7.58, 15.6, 0, 44, 24, 12, 002943AC0FFE9D5FFFF50CFF000AB37745C198CB
2020-10-07 10:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 10, 0, 7.28, 15.6, 0, 48, 34, 10, 002943A80FFE999FFFF50AFF000AB37745C1991C
2020-10-07 09:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 9, 0, 7.32, 15.6, 0, 44, 28, 10, 002943A40FFE9A1FFFF50AFF000AB37745C198EB
2020-10-07 08:00:00, 50.260600, -65.711400, 0, 2020, 10, 7, 8, 0, 7.30, 15.6, 0, 44, 54, 6, 002943A00FFE99DFFFF506FF000AB37745C199BB
2020-10-07 07:00:00, 50.260400, -65.711800, 0, 2020, 10, 7, 7, 0, 7.28, 15.6, 0, 40, 48, 9, 0029439C0FFE999FFFF509FF000AB37645C1898A
2020-10-07 06:00:00, 50.259200, -65.712800, 0, 2020, 10, 7, 6, 0, 7.29, 15.6, 0, 44, 24, 11, 002943980FFE99BFFFF50BFF000AB37045C160CB
2020-10-07 05:00:00, 50.254000, -65.710200, 0, 2020, 10, 7, 5, 0, 7.23, 15.6, 0, 44, 24, 8, 002943940FFE98FFFFF508FF000AB35645C1C8CB
2020-10-07 04:00:00, 50.249000, -65.704800, 0, 2020, 10, 7, 4, 0, 7.56, 15.6, 0, 44, 24, 7, 002943900FFE9D1FFFF507FF000AB33D45C2A0CB
2020-10-07 03:00:00, 50.242800, -65.704800, 0, 2020, 10, 7, 3, 0, 7.53, 15.6, 0, 44, 24, 8, 0029438C0FFE9CBFFFF508FF000AB31E45C2A0CB
2020-10-07 02:00:00, 50.239800, -65.703600, 0, 2020, 10, 7, 2, 0, 7.58, 15.6, 0, 44, 24, 9, 002943880FFE9D5FFFF509FF000AB30F45C2D0CB
2020-10-07 01:00:00, 50.236200, -65.706400, 0, 2020, 10, 7, 1, 0, 7.62, 15.6, 0, 44, 30, 7, 002943840FFE9DDFFFF507FF000AB2FD45C260FB
2020-10-07 00:00:00, 50.231600, -65.710000, 0, 2020, 10, 7, 0, 0, 7.69, 15.6, 0, 44, 30, 6, 002943800FFE9EBFFFF506FF000AB2E645C1D0FB
2020-10-06 23:00:00, 50.228400, -65.711200, 0, 2020, 10, 6, 23, 0, 7.66, 15.6, 0, 48, 30, 7, 0029435C0FFE9E5FFFF507FF000AB2D645C1A0FC
2020-10-06 22:00:00, 50.225600, -65.707000, 0, 2020, 10, 6, 22, 0, 7.68, 15.6, 0, 48, 28, 10, 002943580FFE9E9FFFF50AFF000AB2C845C248EC
2020-10-06 21:00:00, 50.221600, -65.701200, 0, 2020, 10, 6, 21, 0, 7.70, 15.6, 0, 48, 24, 8, 002943540FFE9EDFFFF508FF000AB2B445C330CC
2020-10-06 20:00:00, 50.219800, -65.691200, 0, 2020, 10, 6, 20, 0, 7.69, 15.6, 0, 44, 28, 10, 002943500FFE9EBFFFF50AFF000AB2AB45C4C0EB
2020-10-06 19:00:00, 50.218000, -65.679200, 0, 2020, 10, 6, 19, 0, 7.77, 15.6, 0, 44, 24, 10, 0029434C0FFE9FBFFFF50AFF000AB2A245C6A0CB
2020-10-06 18:00:00, 50.214000, -65.668800, 0, 2020, 10, 6, 18, 0, 7.75, 15.6, 0, 44, 24, 7, 002943480FFE9F7FFFF507FF000AB28E45C840CB
2020-10-06 17:00:00, 50.209600, -65.660400, 0, 2020, 10, 6, 17, 0, 7.72, 15.6, 0, 44, 24, 10, 002943440FFE9F1FFFF50AFF000AB27845C990CB
2020-10-06 16:00:00, 50.203600, -65.652800, 0, 2020, 10, 6, 16, 0, 7.57, 15.6, 0, 44, 24, 9, 002943400FFE9D3FFFF509FF000AB25A45CAC0CB
2020-10-06 15:00:00, 50.198200, -65.638600, 0, 2020, 10, 6, 15, 0, 7.28, 15.6, 0, 44, 30, 10, 0029433C0FFE999FFFF50AFF000AB23F45CCF8FB
2020-10-06 14:00:00, 50.191800, -65.621000, 0, 2020, 10, 6, 14, 0, 7.28, 15.6, 0, 44, 30, 7, 002943380FFE999FFFF507FF000AB21F45CFB8FB
2020-10-06 13:00:00, 50.184000, -65.603000, 0, 2020, 10, 6, 13, 0, 7.30, 15.6, 0, 44, 30, 7, 002943340FFE99DFFFF507FF000AB1F845D288FB
2020-10-06 12:00:00, 50.177000, -65.584000, 0, 2020, 10, 6, 12, 0, 7.28, 15.6, 0, 44, 30, 8, 002943300FFE999FFFF508FF000AB1D545D580FB
2020-10-06 11:00:00, 50.169800, -65.562800, 0, 2020, 10, 6, 11, 0, 7.37, 15.6, 0, 44, 30, 11, 0029432C0FFE9ABFFFF50BFF000AB1B145D8D0FB
2020-10-06 10:00:00, 50.166200, -65.535800, 0, 2020, 10, 6, 10, 0, 7.37, 15.6, 0, 44, 24, 10, 002943280FFE9ABFFFF50AFF000AB19F45DD08CB
2020-10-06 09:00:00, 50.165800, -65.508200, 0, 2020, 10, 6, 9, 0, 7.32, 15.6, 0, 44, 28, 10, 002943240FFE9A1FFFF50AFF000AB19D45E158EB
2020-10-06 08:00:00, 50.167000, -65.482600, 0, 2020, 10, 6, 8, 0, 7.42, 15.6, 0, 44, 24, 10, 002943200FFE9B5FFFF50AFF000AB1A345E558CB
2020-10-06 07:00:00, 50.169000, -65.461200, 0, 2020, 10, 6, 7, 0, 7.43, 15.6, 0, 44, 24, 9, 0029431C0FFE9B7FFFF509FF000AB1AD45E8B0CB
2020-10-06 06:00:00, 50.169200, -65.442200, 0, 2020, 10, 6, 6, 0, 7.47, 15.6, 0, 44, 28, 7, 002943180FFE9BFFFFF507FF000AB1AE45EBA8EB
2020-10-06 05:00:00, 50.166600, -65.429400, 0, 2020, 10, 6, 5, 0, 7.42, 15.6, 0, 44, 24, 8, 002943140FFE9B5FFFF508FF000AB1A145EDA8CB
2020-10-06 04:00:00, 50.161800, -65.420400, 0, 2020, 10, 6, 4, 0, 7.44, 15.6, 0, 44, 24, 7, 002943100FFE9B9FFFF507FF000AB18945EF10CB
2020-10-06 03:00:00, 50.156400, -65.413400, 0, 2020, 10, 6, 3, 0, 7.45, 15.6, 0, 44, 26, 7, 0029430C0FFE9BBFFFF507FF000AB16E45F028DB
2020-10-06 02:00:00, 50.152400, -65.407600, 0, 2020, 10, 6, 2, 0, 7.46, 15.6, 0, 44, 30, 8, 002943080FFE9BDFFFF508FF000AB15A45F110FB
2020-10-06 01:00:00, 50.150200, -65.402200, 0, 2020, 10, 6, 1, 0, 7.43, 15.6, 0, 44, 34, 8, 002943040FFE9B7FFFF508FF000AB14F45F1E91B
2020-10-06 00:00:00, 50.149000, -65.399000, 0, 2020, 10, 6, 0, 0, 7.47, 15.6, 0, 44, 24, 7, 002943000FFE9BFFFFF507FF000AB14945F268CB
2020-10-05 23:00:00, 50.149000, -65.395600, 0, 2020, 10, 5, 23, 0, 7.45, 15.6, 0, 48, 24, 12, 002942DC0FFE9BBFFFF50CFF000AB14945F2F0CC
2020-10-05 22:00:00, 50.150400, -65.389200, 0, 2020, 10, 5, 22, 0, 7.44, 15.6, 0, 48, 24, 10, 002942D80FFE9B9FFFF50AFF000AB15045F3F0CC
2020-10-05 21:00:00, 50.152400, -65.376800, 0, 2020, 10, 5, 21, 0, 7.38, 15.6, 0, 48, 24, 8, 002942D40FFE9ADFFFF508FF000AB15A45F5E0CC
2020-10-05 20:00:00, 50.154600, -65.364000, 0, 2020, 10, 5, 20, 0, 7.39, 15.6, 0, 48, 24, 7, 002942D00FFE9AFFFFF507FF000AB16545F7E0CC
2020-10-05 19:00:00, 50.156600, -65.351600, 0, 2020, 10, 5, 19, 0, 7.37, 15.6, 0, 44, 24, 9, 002942CC0FFE9ABFFFF509FF000AB16F45F9D0CB
2020-10-05 18:00:00, 50.157200, -65.340200, 0, 2020, 10, 5, 18, 0, 7.31, 15.6, 0, 48, 22, 11, 002942C80FFE99FFFFF50BFF000AB17245FB98BC
2020-10-05 17:00:00, 50.157600, -65.329600, 0, 2020, 10, 5, 17, 0, 7.29, 15.6, 0, 44, 24, 8, 002942C40FFE99BFFFF508FF000AB17445FD40CB
2020-10-05 16:00:00, 50.157200, -65.317600, 0, 2020, 10, 5, 16, 0, 7.31, 15.6, 0, 44, 40, 6, 002942C00FFE99FFFFF506FF000AB17245FF214B
2020-10-05 15:00:00, 50.157400, -65.308400, 0, 2020, 10, 5, 15, 0, 7.25, 15.6, 0, 44, 28, 11, 002942BC0FFE993FFFF50BFF000AB173460090EB
2020-10-05 14:00:00, 50.154800, -65.300000, 0, 2020, 10, 5, 14, 0, 7.12, 15.6, 0, 44, 24, 7, 002942B80FFE979FFFF507FF000AB1664601E0CB
2020-10-05 13:00:00, 50.154000, -65.295200, 0, 2020, 10, 5, 13, 0, 7.08, 15.6, 0, 44, 24, 6, 002942B40FFE971FFFF506FF000AB1624602A0CB
2020-10-05 12:00:00, 50.158800, -65.296400, 0, 2020, 10, 5, 12, 0, 7.17, 15.6, 0, 44, 26, 6, 002942B00FFE983FFFF506FF000AB17A460270DB
2020-10-05 11:00:00, 50.163200, -65.299000, 0, 2020, 10, 5, 11, 0, 7.16, 15.6, 0, 44, 40, 7, 002942AC0FFE981FFFF507FF000AB1904602094B
2020-10-05 10:00:00, 50.166200, -65.298400, 0, 2020, 10, 5, 10, 0, 7.49, 15.6, 0, 44, 26, 7, 002942A80FFE9C3FFFF507FF000AB19F460220DB
2020-10-05 09:00:00, 50.165200, -65.285000, 0, 2020, 10, 5, 9, 0, 7.50, 15.6, 0, 44, 28, 8, 002942A40FFE9C5FFFF508FF000AB19A460438EB
2020-10-05 08:00:00, 50.162000, -65.264000, 0, 2020, 10, 5, 8, 0, 7.53, 15.6, 0, 44, 24, 8, 002942A00FFE9CBFFFF508FF000AB18A460780CB
2020-10-05 07:00:00, 50.156200, -65.237800, 0, 2020, 10, 5, 7, 0, 7.53, 15.6, 0, 44, 24, 7, 0029429C0FFE9CBFFFF507FF000AB16D460B98CB
2020-10-05 06:00:00, 50.150000, -65.219000, 0, 2020, 10, 5, 6, 0, 7.54, 15.6, 0, 44, 24, 9, 002942980FFE9CDFFFF509FF000AB14E460E88CB
2020-10-05 05:00:00, 50.141000, -65.199800, 0, 2020, 10, 5, 5, 0, 7.53, 15.6, 0, 44, 24, 12, 002942940FFE9CBFFFF50CFF000AB121461188CB
2020-10-05 04:00:00, 50.133800, -65.179800, 0, 2020, 10, 5, 4, 0, 7.47, 15.6, 0, 44, 24, 10, 002942900FFE9BFFFFF50AFF000AB0FD4614A8CB
2020-10-05 03:00:00, 50.132000, -65.165000, 0, 2020, 10, 5, 3, 0, 7.51, 15.6, 0, 44, 28, 7, 0029428C0FFE9C7FFFF507FF000AB0F44616F8EB
2020-10-05 02:00:00, 50.133400, -65.162400, 0, 2020, 10, 5, 2, 0, 7.54, 15.6, 0, 44, 30, 6, 002942880FFE9CDFFFF506FF000AB0FB461760FB
2020-10-05 01:00:00, 50.135800, -65.167600, 0, 2020, 10, 5, 1, 0, 7.56, 15.6, 0, 44, 28, 10, 002942840FFE9D1FFFF50AFF000AB107461690EB
2020-10-05 00:00:00, 50.137600, -65.180400, 0, 2020, 10, 5, 0, 0, 7.55, 15.6, 0, 44, 30, 7, 002942800FFE9CFFFFF507FF000AB110461490FB
2020-10-04 23:00:00, 50.136800, -65.198000, 0, 2020, 10, 4, 23, 0, 7.58, 15.6, 0, 44, 30, 7, 0029425C0FFE9D5FFFF507FF000AB10C4611D0FB
2020-10-04 22:00:00, 50.135800, -65.213600, 0, 2020, 10, 4, 22, 0, 7.62, 15.6, 0, 48, 28, 10, 002942580FFE9DDFFFF50AFF000AB107460F60EC
2020-10-04 21:00:00, 50.132200, -65.224000, 0, 2020, 10, 4, 21, 0, 7.65, 15.6, 0, 44, 28, 9, 002942540FFE9E3FFFF509FF000AB0F5460DC0EB
2020-10-04 20:00:00, 50.126400, -65.227400, 0, 2020, 10, 4, 20, 0, 7.71, 15.6, 0, 44, 30, 9, 002942500FFE9EFFFFF509FF000AB0D8460D38FB
2020-10-04 19:00:00, 50.119800, -65.226800, 0, 2020, 10, 4, 19, 0, 7.78, 15.6, 0, 44, 30, 11, 0029424C0FFE9FDFFFF50BFF000AB0B7460D50FB
2020-10-04 18:00:00, 50.113800, -65.223000, 0, 2020, 10, 4, 18, 0, 7.79, 15.6, 0, 44, 32, 11, 002942480FFE9FFFFFF50BFF000AB099460DE90B
2020-10-04 17:00:00, 50.107400, -65.217200, 0, 2020, 10, 4, 17, 0, 7.79, 15.6, 0, 44, 30, 6, 002942440FFE9FFFFFF506FF000AB079460ED0FB
2020-10-04 16:00:00, 50.102400, -65.210400, 0, 2020, 10, 4, 16, 0, 7.54, 15.6, 0, 44, 28, 9, 002942400FFE9CDFFFF509FF000AB060460FE0EB
2020-10-04 15:00:00, 50.098000, -65.216800, 0, 2020, 10, 4, 15, 0, 7.52, 15.6, 0, 44, 30, 9, 0029423C0FFE9C9FFFF509FF000AB04A460EE0FB
2020-10-04 14:00:00, 50.094800, -65.225200, 0, 2020, 10, 4, 14, 0, 7.21, 15.6, 0, 44, 28, 11, 002942380FFE98BFFFF50BFF000AB03A460D90EB
2020-10-04 13:00:00, 50.093000, -65.228200, 0, 2020, 10, 4, 13, 0, 7.53, 15.6, 0, 44, 24, 25, 002942340FFE9CBFFFF519FF000AB031460D18CB
2020-10-04 12:00:00, 50.091000, -65.226400, 0, 2020, 10, 4, 12, 0, 7.53, 15.6, 0, 44, 28, 7, 002942300FFE9CBFFFF507FF000AB027460D60EB
2020-10-04 11:00:00, 50.086200, -65.223800, 0, 2020, 10, 4, 11, 0, 7.53, 15.6, 0, 44, 24, 10, 0029422C0FFE9CBFFFF50AFF000AB00F460DC8CB
2020-10-04 10:00:00, 50.082200, -65.216800, 0, 2020, 10, 4, 10, 0, 7.53, 15.6, 0, 44, 24, 8, 002942280FFE9CBFFFF508FF000AAFFB460EE0CB
2020-10-04 09:00:00, 50.081800, -65.205400, 0, 2020, 10, 4, 9, 0, 7.50, 15.6, 0, 44, 30, 9, 002942240FFE9C5FFFF509FF000AAFF94610A8FB
2020-10-04 08:00:00, 50.083800, -65.190800, 0, 2020, 10, 4, 8, 0, 7.57, 15.6, 0, 44, 24, 7, 002942200FFE9D3FFFF507FF000AB0034612F0CB
2020-10-04 07:00:00, 50.084600, -65.176000, 0, 2020, 10, 4, 7, 0, 7.59, 15.6, 0, 44, 24, 8, 0029421C0FFE9D7FFFF508FF000AB007461540CB
2020-10-04 06:00:00, 50.087600, -65.160800, 0, 2020, 10, 4, 6, 0, 7.57, 15.6, 0, 44, 24, 10, 002942180FFE9D3FFFF50AFF000AB0164617A0CB
2020-10-04 05:00:00, 50.094200, -65.149400, 0, 2020, 10, 4, 5, 0, 7.62, 15.6, 0, 44, 30, 8, 002942140FFE9DDFFFF508FF000AB037461968FB
2020-10-04 04:00:00, 50.102400, -65.141600, 0, 2020, 10, 4, 4, 0, 7.68, 15.6, 0, 44, 28, 10, 002942100FFE9E9FFFF50AFF000AB060461AA0EB
2020-10-04 03:00:00, 50.110400, -65.139800, 0, 2020, 10, 4, 3, 0, 7.69, 15.6, 0, 44, 30, 18, 0029420C0FFE9EBFFFF512FF000AB088461AE8FB
2020-10-04 02:00:00, 50.117200, -65.146200, 0, 2020, 10, 4, 2, 0, 7.71, 15.6, 0, 44, 28, 9, 002942080FFE9EFFFFF509FF000AB0AA4619E8EB
2020-10-04 01:00:00, 50.121800, -65.158400, 0, 2020, 10, 4, 1, 0, 7.70, 15.6, 0, 44, 30, 22, 002942040FFE9EDFFFF516FF000AB0C1461800FB
2020-10-04 00:00:00, 50.126200, -65.175600, 0, 2020, 10, 4, 0, 0, 7.71, 15.6, 0, 44, 28, 8, 002942000FFE9EFFFFF508FF000AB0D7461550EB
2020-10-03 23:00:00, 50.129000, -65.195800, 0, 2020, 10, 3, 23, 0, 7.73, 15.6, 0, 44, 30, 7, 002941DC0FFE9F3FFFF507FF000AB0E5461228FB
2020-10-03 22:00:00, 50.127400, -65.216200, 0, 2020, 10, 3, 22, 0, 7.72, 15.6, 0, 48, 40, 13, 002941D80FFE9F1FFFF50DFF000AB0DD460EF94C
2020-10-03 21:00:00, 50.121600, -65.232400, 0, 2020, 10, 3, 21, 0, 7.75, 15.6, 0, 48, 28, 9, 002941D40FFE9F7FFFF509FF000AB0C0460C70EC
2020-10-03 20:00:00, 50.112200, -65.241000, 0, 2020, 10, 3, 20, 0, 7.84, 15.6, 0, 44, 30, 6, 002941D00FFEA09FFFF506FF000AB091460B18FB
2020-10-03 19:00:00, 50.102200, -65.237800, 0, 2020, 10, 3, 19, 0, 7.90, 15.6, 0, 44, 30, 12, 002941CC0FFEA15FFFF50CFF000AB05F460B98FB
2020-10-03 18:00:00, 50.096000, -65.224800, 0, 2020, 10, 3, 18, 0, 7.87, 15.6, 0, 44, 34, 8, 002941C80FFEA0FFFFF508FF000AB040460DA11B
2020-10-03 17:00:00, 50.094200, -65.209800, 0, 2020, 10, 3, 17, 0, 7.79, 15.6, 0, 44, 24, 10, 002941C40FFE9FFFFFF50AFF000AB037460FF8CB
