Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2019-07-23 21:44:00, 43.972778, -55.994536, 2019, 204, 21, 44, 2019, 204, 21, 44, 15.9, 0, 12.04, 204, 2, 46, -33.6, 4D995B2934D995B2F8A7EB004266AE007E5200
2019-07-23 19:40:00, 43.948354, -56.021024, 2019, 204, 19, 40, 2019, 204, 19, 40, 15.9, 0, 12.12, 194, 3, 44, -33.6, 4D993A2934D993A2F8846AFFA861EC00805200
2019-07-23 18:00:00, 43.896668, -56.009500, 2019, 204, 18, 0, 2019, 204, 14, 2, 16.0, 13, 12.68, 254, 3, 44, -33.6, 4D99202944D98E0AF8394AFFEB7FEC0D8E5200
2019-07-23 17:00:00, 43.896668, -56.009500, 2019, 204, 17, 0, 2019, 204, 14, 2, 16.0, 8, 12.68, 254, 3, 47, -33.6, 4D99102944D98E0AF8394AFFEB7FEF088E5200
2019-07-23 16:00:00, 43.896668, -56.009500, 2019, 204, 16, 0, 2019, 204, 14, 2, 15.9, 8, 12.68, 254, 3, 44, -33.6, 4D99002934D98E0AF8394AFFEB7FEC088E5200
2019-07-23 15:00:00, 43.896668, -56.009500, 2019, 204, 15, 0, 2019, 204, 14, 2, 15.9, 7, 12.68, 254, 3, 46, -33.6, 4D98F02934D98E0AF8394AFFEB7FEE078E5200
2019-07-23 14:00:00, 43.896668, -56.009500, 2019, 204, 14, 0, 2019, 204, 14, 2, 15.9, 11, 12.68, 148, 3, 48, -33.6, 4D98E02934D98E0AF8394AFFEB4AF00B8E5200
2019-07-23 13:00:00, 43.891680, -56.007952, 2019, 204, 13, 0, 2019, 204, 13, 2, 15.9, 6, 12.68, 136, 3, 48, -33.6, 4D98D02934D98D0AF8320AFFF444F0068E5200
2019-07-23 12:00:00, 43.886520, -56.006232, 2019, 204, 12, 0, 2019, 204, 12, 0, 15.9, 11, 12.68, 42, 2, 48, -33.6, 4D98C02934D98C02F82A8AFFFE15B00B8E5200
2019-07-23 11:00:00, 43.881102, -56.006404, 2019, 204, 11, 0, 2019, 204, 11, 0, 15.9, 6, 12.68, 28, 2, 47, -33.6, 4D98B02934D98B02F822AAFFFD0EAF068E5200
