Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2018-12-06 20:00:00, 41.296200, -57.688392, 2018, 340, 20, 0, 2018, 340, 19, 1, 11.2, 6, 15.00, 254, 3, 48, -33.2, 4AA9402644AA9306E9758AD9CA7FF006C85400
2018-12-06 19:00:00, 41.296200, -57.688392, 2018, 340, 19, 0, 2018, 340, 19, 1, 10.8, 8, 15.08, 106, 3, 32, -33.2, 4AA9302604AA9306E9758AD9CA35E008CA5400
2018-12-06 18:00:00, 41.396562, -57.791162, 2018, 340, 18, 0, 2018, 340, 16, 1, 10.5, 9, 15.08, 254, 3, 45, -33.2, 4AA92025D4AA9006EA076AD774FFED09CA5400
2018-12-06 17:00:00, 41.396562, -57.791162, 2018, 340, 17, 0, 2018, 340, 16, 1, 10.4, 7, 15.08, 254, 3, 48, -33.2, 4AA91025C4AA9006EA076AD774FFF007CA5400
2018-12-06 16:00:00, 41.396562, -57.791162, 2018, 340, 16, 0, 2018, 340, 16, 1, 10.5, 15, 15.08, 88, 3, 45, -33.2, 4AA90025D4AA9006EA076AD774ACED0FCA5400
2018-12-06 15:00:00, 41.413246, -57.802170, 2018, 340, 15, 0, 2018, 340, 15, 3, 10.5, 8, 15.08, 196, 2, 47, -33.2, 4AA8F025D4AA8F0EEA1FAAD734E2AF08CA5400
2018-12-06 14:00:00, 41.429242, -57.805782, 2018, 340, 14, 0, 2018, 340, 14, 2, 10.4, 7, 15.08, 116, 3, 47, -33.2, 4AA8E025C4AA8E0AEA36EAD71FBAEF07CA5400
2018-12-06 13:00:00, 41.444808, -57.801912, 2018, 340, 13, 0, 2018, 340, 13, 3, 10.4, 20, 15.08, 204, 3, 47, -33.2, 4AA8D025C4AA8D0EEA4D8AD73666EF14CA5400
2018-12-06 12:00:00, 41.462352, -57.791248, 2018, 340, 12, 0, 2018, 340, 12, 1, 10.4, 9, 15.08, 90, 3, 47, -33.2, 4AA8C025C4AA8C06EA670AD7742DEF09CA5400
2018-12-06 11:00:00, 41.478176, -57.779982, 2018, 340, 11, 0, 2018, 340, 11, 1, 10.8, 7, 15.08, 90, 3, 46, -33.2, 4AA8B02604AA8B06EA7E0AD7B5ADEE07CA5400
2018-12-06 10:00:00, 41.493226, -57.769318, 2018, 340, 10, 0, 2018, 340, 10, 1, 10.9, 11, 15.08, 54, 3, 47, -33.2, 4AA8A02614AA8A06EA93EAD7F39BEF0BCA5400
2018-12-06 09:00:00, 41.506212, -57.760546, 2018, 340, 9, 0, 2018, 340, 9, 1, 11.0, 8, 15.08, 82, 2, 47, -33.2, 4AA8902624AA8906EAA6CAD826A9AF08CA5400
2018-12-06 08:00:00, 41.519456, -57.753838, 2018, 340, 8, 0, 2018, 340, 8, 2, 11.1, 8, 15.08, 132, 3, 45, -33.2, 4AA8802634AA880AEABA0AD84DC2ED08CA5400
2018-12-06 07:00:00, 41.531926, -57.748162, 2018, 340, 7, 0, 2018, 340, 7, 0, 11.1, 9, 15.08, 48, 2, 45, -33.2, 4AA8702634AA8702EACC2AD86E98AD09CA5400
2018-12-06 06:00:00, 41.546718, -57.742830, 2018, 340, 6, 0, 2018, 340, 6, 1, 11.2, 9, 15.08, 100, 3, 46, -33.2, 4AA8602644AA8606EAE1AAD88DB2EE09CA5400
2018-12-06 05:00:00, 41.561166, -57.738186, 2018, 340, 5, 0, 2018, 340, 5, 1, 11.2, 7, 15.08, 54, 3, 47, -33.2, 4AA8502644AA8506EAF6AAD8A89BEF07CA5400
2018-12-06 04:00:00, 41.575958, -57.732166, 2018, 340, 4, 0, 2018, 340, 4, 1, 11.3, 10, 15.08, 108, 2, 48, -33.2, 4AA8402654AA8406EB0C2AD8CBB6B00ACA5400
2018-12-06 03:00:00, 41.592556, -57.725544, 2018, 340, 3, 0, 2018, 340, 3, 0, 11.3, 10, 15.08, 24, 2, 47, -33.2, 4AA8302654AA8302EB244AD8F20CAF0ACA5400
2018-12-06 02:00:00, 41.612852, -57.719180, 2018, 340, 2, 0, 2018, 340, 2, 1, 11.3, 12, 15.08, 54, 2, 47, -33.2, 4AA8202654AA8206EB41CAD9171BAF0CCA5400
2018-12-06 01:00:00, 41.634180, -57.712816, 2018, 340, 1, 0, 2018, 340, 1, 0, 11.3, 8, 15.08, 36, 3, 45, -33.2, 4AA8102654AA8102EB60CAD93C12ED08CA5400
2018-12-06 00:00:00, 41.657056, -57.704732, 2018, 340, 0, 0, 2018, 340, 0, 1, 11.3, 7, 15.08, 78, 2, 48, -33.2, 4AA8002654AA8006EB820AD96B27B007CA5400
2018-12-05 23:00:00, 41.680276, -57.695530, 2018, 339, 23, 0, 2018, 339, 23, 1, 11.3, 6, 15.08, 72, 3, 46, -33.2, 4AA7702654AA7706EBA3CAD9A0A4EE06CA5400
2018-12-05 22:00:00, 41.704098, -57.684866, 2018, 339, 22, 0, 2018, 339, 22, 1, 11.4, 9, 15.08, 86, 2, 47, -33.2, 4AA7602664AA7606EBC66AD9DEABAF09CA5400
2018-12-05 21:00:00, 41.727060, -57.676610, 2018, 339, 21, 0, 2018, 339, 21, 1, 11.4, 7, 15.08, 72, 2, 48, -33.2, 4AA7502664AA7506EBE7CADA0EA4B007CA5400
2018-12-05 20:00:00, 41.747012, -57.671794, 2018, 339, 20, 0, 2018, 339, 20, 1, 11.4, 9, 15.08, 54, 3, 47, -33.2, 4AA7402664AA7406EC04CADA2A9BEF09CA5400
2018-12-05 19:00:00, 41.764298, -57.669386, 2018, 339, 19, 0, 2018, 339, 19, 0, 11.5, 10, 15.08, 42, 3, 46, -33.2, 4AA7302674AA7302EC1DEADA3895EE0ACA5400
2018-12-05 18:00:00, 41.781584, -57.667494, 2018, 339, 18, 0, 2018, 339, 18, 2, 11.5, 8, 15.08, 138, 3, 48, -33.2, 4AA7202674AA720AEC370ADA43C5F008CA5400
2018-12-05 17:00:00, 41.800418, -57.666806, 2018, 339, 17, 0, 2018, 339, 17, 0, 11.4, 7, 15.08, 32, 3, 49, -33.2, 4AA7102664AA7102EC526ADA4790F107CA5400
2018-12-05 16:00:00, 41.811512, -57.665086, 2018, 339, 16, 0, 2018, 339, 16, 3, 11.4, 10, 15.08, 178, 3, 46, -33.2, 4AA7002664AA700EEC628ADA51D9EE0ACA5400
2018-12-05 15:00:00, 41.821488, -57.661044, 2018, 339, 15, 0, 2018, 339, 15, 2, 11.3, 11, 15.08, 144, 2, 47, -33.2, 4AA6F02654AA6F0AEC710ADA6948AF0BCA5400
2018-12-05 14:00:00, 41.829314, -57.650380, 2018, 339, 14, 0, 2018, 339, 14, 1, 11.3, 7, 15.08, 76, 2, 47, -33.2, 4AA6E02654AA6E06EC7C6ADAA726AF07CA5400
2018-12-05 13:00:00, 41.838172, -57.636620, 2018, 339, 13, 0, 2018, 339, 13, 2, 11.3, 7, 15.08, 132, 3, 47, -33.2, 4AA6D02654AA6D0AEC894ADAF742EF07CA5400
