platform_code,time,latitude,longitude,sst,slp,observation_depth
,UTC,degrees_north,degrees_east,Deg C,hPa,
4401825,2019-09-19T07:01:00Z,45.6435,-58.0327,13.43,1024.2,0
4401825,2019-09-19T09:03:00Z,45.6517,-57.962,13.41,1024.5,0
4401825,2019-09-19T10:00:00Z,45.6517,-57.962,13.41,1024.8,0
4401825,2019-09-19T11:00:00Z,45.6517,-57.962,13.4,1025.2,0
4401825,2019-09-19T13:00:00Z,45.6047,-57.9892,13.43,1025.5,0
4401825,2019-09-19T15:00:00Z,45.5911,-57.9457,13.52,1025,0
4401825,2019-09-19T17:00:00Z,45.6047,-57.9892,13.66,1024.5,0
4401825,2019-09-19T19:00:00Z,45.5911,-57.9457,13.75,1023.9,0
4401825,2019-09-19T21:00:00Z,45.6047,-57.9892,13.75,1023.1,0
4401825,2019-09-19T23:00:00Z,45.6265,-57.962,13.68,1023,0
4401825,2019-09-20T00:00:00Z,45.6129,-57.9185,13.66,1023.3,0
4401825,2019-09-20T01:00:00Z,45.5911,-57.9457,13.64,1022.7,0
4401825,2019-09-20T02:01:00Z,45.6129,-57.9185,13.65,1022.5,0
4401825,2019-09-20T03:00:00Z,45.5992,-57.875,13.65,1022.3,0
4401825,2019-09-20T04:00:00Z,45.5522,-57.9023,13.63,1022,0
4401825,2019-09-20T05:00:00Z,45.5992,-57.875,13.64,1021.2,0
4401825,2019-09-20T06:00:00Z,45.5992,-57.875,13.63,1019.8,0
4401825,2019-09-20T08:00:00Z,45.5522,-57.9023,13.63,1018.5,0
4401825,2019-09-20T09:00:00Z,45.5522,-57.9023,13.62,1018.3,0
4401825,2019-09-20T11:00:00Z,45.5522,-57.9023,13.62,1017.9,0
4401825,2019-09-20T12:00:00Z,45.5659,-57.9457,13.62,1017.4,0
4401825,2019-09-20T13:00:00Z,45.5659,-57.9457,13.64,1016.7,0
4401825,2019-09-20T15:00:00Z,45.6129,-57.9185,13.69,1015.3,0
4401825,2019-09-20T17:00:00Z,45.5992,-57.875,13.73,1012.8,0
4401825,2019-09-20T19:00:00Z,45.5992,-57.875,13.71,1010.3,0
4401825,2019-09-20T21:00:00Z,45.5385,-57.8589,13.69,1009.4,0
4401825,2019-09-20T22:00:00Z,45.5522,-57.9023,13.68,1009,0
4401825,2019-09-21T01:00:00Z,45.4916,-57.8861,13.53,1007.9,0
4401825,2019-09-21T02:00:00Z,45.4916,-57.8861,13.5,1007.8,0
4401825,2019-09-21T03:00:00Z,45.4916,-57.8861,13.47,1007.6,0
4401825,2019-09-21T04:00:00Z,45.4916,-57.8861,13.46,1007.6,0
4401825,2019-09-21T07:00:00Z,45.4916,-57.8861,13.41,1007.1,0
4401825,2019-09-21T08:00:00Z,45.4916,-57.8861,13.4,1007.1,0
4401825,2019-09-21T09:00:00Z,45.4916,-57.8861,13.39,1007.3,0
4401825,2019-09-21T10:00:00Z,45.5133,-57.8589,13.38,1007.5,0
4401825,2019-09-21T11:00:00Z,45.4779,-57.8428,13.36,1008.5,0
4401825,2019-09-21T12:00:00Z,45.4779,-57.8428,13.37,1009.2,0
4401825,2019-09-21T13:02:00Z,45.4779,-57.8428,13.37,1009.7,0
4401825,2019-09-21T15:00:00Z,45.4527,-57.8428,13.36,1011.1,0
4401825,2019-09-21T16:00:00Z,45.4607,-57.7722,13.37,1011.4,0
4401825,2019-09-21T17:00:00Z,45.392,-57.8267,13.36,1012,0
4401825,2019-09-21T19:00:00Z,45.4527,-57.8428,13.36,1013.2,0
4401825,2019-09-21T21:00:00Z,45.4057,-57.87,13.36,1014.9,0
4401825,2019-09-21T23:00:00Z,45.4057,-57.87,13.33,1016.9,0
4401825,2019-09-22T01:00:00Z,45.392,-57.8267,13.25,1017.8,0
4401825,2019-09-22T02:00:00Z,45.4057,-57.87,13.19,1018.3,0
4401825,2019-09-22T03:00:00Z,45.4057,-57.87,13.16,1018.5,0
4401825,2019-09-22T05:00:00Z,45.4137,-57.7995,13.1,1019.2,0
4401825,2019-09-22T06:00:00Z,45.3784,-57.7835,13.07,1018.8,0
4401825,2019-09-22T07:00:00Z,45.392,-57.8267,13.1,1019,0
4401825,2019-09-22T08:03:00Z,45.392,-57.8267,13.07,1019.6,0
4401825,2019-09-22T09:00:00Z,45.4137,-57.7995,13.03,1020.2,0
4401825,2019-09-22T10:00:00Z,45.3531,-57.7835,13.01,1020.3,0
4401825,2019-09-22T11:00:00Z,45.3784,-57.7835,13.01,1020.5,0
4401825,2019-09-22T12:00:00Z,45.3531,-57.7835,13.01,1021.3,0
4401825,2019-09-22T14:00:00Z,45.3864,-57.713,13.07,1021.1,0
4401825,2019-09-22T15:03:00Z,45.3531,-57.7835,13.16,1020.8,0
4401825,2019-09-22T17:00:00Z,45.3531,-57.7835,13.33,1019.1,0
4401825,2019-09-22T19:00:00Z,45.3394,-57.7403,12.69,1018.3,0
4401825,2019-09-22T20:04:00Z,45.3611,-57.713,12.62,1017.5,0
4401825,2019-09-22T21:00:00Z,45.3394,-57.7403,12.58,1017,0
4401825,2019-09-22T23:00:00Z,45.3474,-57.6698,12.23,1016,0
4401825,2019-09-23T01:00:00Z,45.3474,-57.6698,12.11,1015.3,0
4401825,2019-09-23T03:00:00Z,45.3083,-57.6267,12.07,1014.3,0
4401825,2019-09-23T04:00:00Z,45.2867,-57.654,12.07,1013.8,0
4401825,2019-09-23T05:00:00Z,45.3083,-57.6267,12.23,1013.6,0
4401825,2019-09-23T06:00:00Z,45.3083,-57.6267,12.25,1013.2,0
4401825,2019-09-23T08:00:00Z,45.2946,-57.5836,12.23,1011.9,0
4401825,2019-09-23T09:00:00Z,45.3083,-57.6267,12.27,1011.7,0
4401825,2019-09-23T11:00:00Z,45.2809,-57.5405,12.25,1010.2,0
4401825,2019-09-23T12:00:00Z,45.2809,-57.5405,12.27,1010,0
4401825,2019-09-23T13:00:00Z,45.2809,-57.5405,12.29,1009.8,0
4401825,2019-09-23T14:00:00Z,45.2555,-57.5405,12.32,1009,0
4401825,2019-09-23T15:00:00Z,45.2555,-57.5405,12.32,1008.4,0
4401825,2019-09-23T17:00:00Z,45.2418,-57.4975,12.38,1007.5,0
4401825,2019-09-23T18:00:00Z,45.2418,-57.4975,12.38,1007.2,0
4401825,2019-09-23T19:00:00Z,45.2418,-57.4975,12.41,1006.8,0
4401825,2019-09-23T21:04:00Z,45.2027,-57.4546,12.44,1006.9,0
4401825,2019-09-24T01:00:00Z,45.142,-57.4391,12.46,1007.8,0
4401825,2019-09-24T03:00:00Z,45.142,-57.4391,12.5,1007.8,0
4401825,2019-09-24T03:00:00Z,45.142,-57.4391,12.5,1007.8,0
4401825,2019-09-24T05:04:00Z,45.1283,-57.3962,12.54,1008.3,0
4401825,2019-09-24T05:04:00Z,45.1283,-57.3962,12.54,1008.3,0
4401825,2019-09-24T07:00:00Z,45.1283,-57.3962,12.58,1008.9,0
4401825,2019-09-24T07:00:00Z,45.1283,-57.3962,12.58,1008.9,0
4401825,2019-09-24T08:00:00Z,45.142,-57.4391,12.58,1009.1,0
4401825,2019-09-24T08:00:00Z,45.142,-57.4391,12.58,1009.1,0
4401825,2019-09-24T10:00:00Z,45.1283,-57.3962,12.6,1010.2,0
4401825,2019-09-24T10:00:00Z,45.1283,-57.3962,12.6,1010.2,0
4401825,2019-09-24T11:00:00Z,45.1029,-57.3962,12.57,1010.8,0
4401825,2019-09-24T11:00:00Z,45.1029,-57.3962,12.57,1010.8,0
4401825,2019-09-24T12:00:00Z,45.1029,-57.3962,12.56,1011.2,0
4401825,2019-09-24T12:00:00Z,45.1029,-57.3962,12.56,1011.2,0
4401825,2019-09-24T13:00:00Z,45.1029,-57.3962,12.57,1011.7,0
