Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2019-11-05 13:00:00, 45.339146, -60.995522, 2019, 309, 13, 0, 2019, 309, 13, 0, 12.3, 7, 16.04, 42, 2, 47, -33.0, 4E6AD026F4E6AD030069EA8EAE95AF07E25500
2019-11-05 12:27:00, 45.366150, -61.006702, 2019, 309, 12, 27, 2019, 309, 12, 27, 9.5, 0, 15.72, 36, 3, 47, -33.0, 4E6AC6E534E6AC6F00912A8E6D92EF00DA5500
2019-11-05 12:23:00, 45.374578, -61.009024, 2019, 309, 12, 23, 2019, 309, 12, 23, 10.4, 0, 15.80, 34, 2, 47, -32.8, 4E6AC5E5C4E6AC5F009D6A8E6011AF00DC5600
2019-11-05 10:00:00, 45.377674, -61.057442, 2019, 309, 10, 0, 2019, 309, 10, 0, 10.0, 10, 16.04, 24, 2, 47, -33.1, 4E6AA02584E6AA0300A1EA8D468CAF0AE25480
2019-11-05 09:00:00, 45.378534, -61.056840, 2019, 309, 9, 0, 2019, 309, 9, 0, 10.0, 7, 16.04, 24, 3, 48, -33.1, 4E6A902584E6A90300A32A8D4A0CF007E25480
2019-11-05 08:00:00, 45.379136, -61.056152, 2019, 309, 8, 0, 2019, 309, 8, 0, 9.9, 9, 16.04, 36, 2, 48, -33.1, 4E6A802574E6A80300A40A8D4E12B009E25480
2019-11-05 07:00:00, 45.379910, -61.056324, 2019, 309, 7, 0, 2019, 309, 7, 0, 10.0, 8, 16.04, 20, 2, 48, -33.1, 4E6A702584E6A70300A52A8D4D0AB008E25480
2019-11-05 06:00:00, 45.380512, -61.057614, 2019, 309, 6, 0, 2019, 309, 6, 0, 10.0, 8, 16.04, 22, 2, 47, -33.1, 4E6A602584E6A60300A60A8D458BAF08E25480
2019-11-05 05:00:00, 45.381028, -61.058732, 2019, 309, 5, 0, 2019, 309, 5, 0, 10.0, 7, 16.04, 24, 2, 47, -33.1, 4E6A502584E6A50300A6CA8D3F0CAF07E25480
2019-11-05 04:00:00, 45.381114, -61.058216, 2019, 309, 4, 0, 2019, 309, 4, 0, 10.0, 9, 16.04, 24, 2, 46, -33.1, 4E6A402584E6A40300A6EA8D420CAE09E25480
2019-11-05 03:00:00, 45.380512, -61.056238, 2019, 309, 3, 0, 2019, 309, 3, 0, 10.0, 7, 16.04, 30, 3, 45, -33.1, 4E6A302584E6A30300A60A8D4D8FED07E25480
