Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2020-01-07 18:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 18, 0, 2.43, 1, 15.4, 0, 48, 22, 10, 002823C80FFE5CFFF0740AFF000A50A4457AF0BC
2020-01-07 17:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 17, 0, 1.20, 2, 15.4, 0, 48, 24, 9, 002823C40FFE4D9FF0B409FF000A50A4457AF0CC
2020-01-07 16:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 16, 0, 0.03, 1, 15.4, 0, 48, 24, 9, 002823C00FFE3EFFF07409FF000A50A4457AF0CC
2020-01-07 15:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 15, 0, -0.36, 2, 15.4, 0, 48, 24, 12, 002823BC0FFE3A1FF0B40CFF000A50A4457AF0CC
2020-01-07 14:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 14, 0, -4.05, 0, 15.4, 0, 44, 28, 7, 002823B80FFE0BFFF03407FF000A50A4457AF0EB
2020-01-07 13:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 13, 0, -4.95, 1, 15.4, 0, 48, 24, 8, 002823B40FFE00BFF07408FF000A50A4457AF0CC
2020-01-07 12:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 12, 0, -3.75, 1, 15.4, 0, 48, 22, 17, 002823B00FFE0FBFF07411FF000A50A4457AF0BC
2020-01-07 11:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 11, 0, -2.41, 1, 15.4, 0, 48, 24, 7, 002823AC0FFE207FF07407FF000A50A4457AF0CC
2020-01-07 10:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 10, 0, -0.64, 1, 15.4, 0, 48, 28, 7, 002823A80FFE369FF07407FF000A50A4457AF0EC
2020-01-07 09:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 9, 0, -1.37, 0, 15.4, 0, 48, 28, 9, 002823A40FFE2D7FF03409FF000A50A4457AF0EC
2020-01-07 08:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 8, 0, -2.03, 1, 15.4, 0, 48, 22, 10, 002823A00FFE253FF0740AFF000A50A4457AF0BC
2020-01-07 07:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 7, 0, -2.64, 1, 15.4, 0, 48, 24, 8, 0028239C0FFE1D9FF07408FF000A50A4457AF0CC
2020-01-07 06:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 6, 0, -5.00, 0, 15.4, 0, 48, 24, 8, 002823980FFE001FF03408FF000A50A4457AF0CC
2020-01-07 05:00:00, 45.200800, -66.163600, 0, 2020, 1, 7, 5, 0, -5.00, 0, 15.4, 0, 48, 24, 10, 002823940FFE001FF0340AFF000A50A4457AF0CC
