Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2019-05-12 13:30:00, 45.120018, -60.419150, 2019, 132, 13, 30, 2019, 130, 10, 2, 2.5, 8, 10.04, 254, 2, 46, -33.7, 4D08D7A0D4D04A0AFF2B6A9BC5FFAE084C5180
2019-05-11 13:10:00, 45.120018, -60.419150, 2019, 131, 13, 10, 2019, 130, 10, 2, 2.4, 6, 10.04, 254, 2, 44, -33.7, 4D06D2A0C4D04A0AFF2B6A9BC5FFAC064C5180
2019-05-11 13:00:00, 45.120018, -60.419150, 2019, 131, 13, 0, 2019, 130, 10, 2, 2.4, 9, 10.04, 254, 2, 47, -33.7, 4D06D020C4D04A0AFF2B6A9BC5FFAF094C5180
2019-05-11 12:50:00, 45.120018, -60.419150, 2019, 131, 12, 50, 2019, 130, 10, 2, 2.4, 24, 10.04, 254, 2, 46, -33.7, 4D06CCA0C4D04A0AFF2B6A9BC5FFAE184C5180
2019-05-11 12:40:00, 45.120018, -60.419150, 2019, 131, 12, 40, 2019, 130, 10, 2, 2.4, 4, 10.12, 254, 2, 47, -33.7, 4D06CA20C4D04A0AFF2B6A9BC5FFAF044E5180
2019-05-11 12:20:00, 45.120018, -60.419150, 2019, 131, 12, 20, 2019, 130, 10, 2, 2.4, 18, 10.12, 254, 2, 43, -33.7, 4D06C520C4D04A0AFF2B6A9BC5FFAB124E5180
2019-05-11 12:10:00, 45.120018, -60.419150, 2019, 131, 12, 10, 2019, 130, 10, 2, 2.4, 11, 10.12, 254, 2, 45, -33.7, 4D06C2A0C4D04A0AFF2B6A9BC5FFAD0B4E5180
2019-05-11 12:00:00, 45.120018, -60.419150, 2019, 131, 12, 0, 2019, 130, 10, 2, 2.4, 17, 10.12, 254, 2, 46, -33.7, 4D06C020C4D04A0AFF2B6A9BC5FFAE114E5180
2019-05-11 11:50:00, 45.120018, -60.419150, 2019, 131, 11, 50, 2019, 130, 10, 2, 2.4, 7, 10.20, 254, 2, 46, -33.7, 4D06BCA0C4D04A0AFF2B6A9BC5FFAE07505180
2019-05-11 11:40:00, 45.120018, -60.419150, 2019, 131, 11, 40, 2019, 130, 10, 2, 2.4, 9, 10.20, 254, 2, 44, -33.7, 4D06BA20C4D04A0AFF2B6A9BC5FFAC09505180
2019-05-11 11:30:00, 45.120018, -60.419150, 2019, 131, 11, 30, 2019, 130, 10, 2, 2.4, 19, 10.20, 254, 2, 46, -33.7, 4D06B7A0C4D04A0AFF2B6A9BC5FFAE13505180
2019-05-11 11:20:00, 45.120018, -60.419150, 2019, 131, 11, 20, 2019, 130, 10, 2, 2.4, 7, 10.20, 254, 2, 45, -33.7, 4D06B520C4D04A0AFF2B6A9BC5FFAD07505180
2019-05-11 11:10:00, 45.120018, -60.419150, 2019, 131, 11, 10, 2019, 130, 10, 2, 2.4, 11, 10.20, 254, 2, 46, -33.7, 4D06B2A0C4D04A0AFF2B6A9BC5FFAE0B505180
