Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2020-01-11 15:00:00, 44.901406, -65.351680, 2020, 11, 15, 0, 2020, 11, 2, 2, 1.4, 1, 15.40, 254, 3, 30, -34.1, 5016F0202501620AFDEDAA2BC07FDE01D24F80
2020-01-11 11:00:00, 44.901406, -65.351680, 2020, 11, 11, 0, 2020, 11, 2, 2, 0.6, 16, 15.48, 254, 3, 29, -34.1, 5016B01FA501620AFDEDAA2BC07FDD10D44F80
2020-01-11 10:00:00, 44.901406, -65.351680, 2020, 11, 10, 0, 2020, 11, 2, 2, 0.6, 2, 15.48, 254, 3, 29, -34.1, 5016A01FA501620AFDEDAA2BC07FDD02D44F80
2020-01-11 09:00:00, 44.901406, -65.351680, 2020, 11, 9, 0, 2020, 11, 2, 2, 0.6, 11, 15.48, 254, 3, 27, -34.1, 5016901FA501620AFDEDAA2BC07FDB0BD44F80
2020-01-11 08:00:00, 44.901406, -65.351680, 2020, 11, 8, 0, 2020, 11, 2, 2, 0.5, 18, 15.48, 254, 3, 28, -34.1, 5016801F9501620AFDEDAA2BC07FDC12D44F80
2020-01-11 07:00:00, 44.901406, -65.351680, 2020, 11, 7, 0, 2020, 11, 2, 2, 0.5, 9, 15.48, 254, 3, 28, -34.1, 5016701F9501620AFDEDAA2BC07FDC09D44F80
2020-01-11 06:00:00, 44.901406, -65.351680, 2020, 11, 6, 0, 2020, 11, 2, 2, 0.5, 11, 15.48, 254, 3, 30, -34.1, 5016601F9501620AFDEDAA2BC07FDE0BD44F80
2020-01-11 05:00:00, 44.901406, -65.351680, 2020, 11, 5, 0, 2020, 11, 2, 2, 0.7, 9, 15.48, 254, 3, 29, -34.1, 5016501FB501620AFDEDAA2BC07FDD09D44F80
2020-01-11 04:00:00, 44.901406, -65.351680, 2020, 11, 4, 0, 2020, 11, 2, 2, 0.5, 4, 15.48, 254, 3, 36, -34.1, 5016401F9501620AFDEDAA2BC07FE404D44F80
2020-01-11 03:00:00, 44.901406, -65.351680, 2020, 11, 3, 0, 2020, 11, 2, 2, 0.4, 18, 15.48, 254, 3, 30, -34.1, 5016301F8501620AFDEDAA2BC07FDE12D44F80
2020-01-11 02:00:00, 44.901406, -65.351680, 2020, 11, 2, 0, 2020, 11, 2, 2, -0.2, 15, 15.48, 158, 3, 43, -34.1, 5016201F2501620AFDEDAA2BC04FEB0FD44F80
2020-01-11 01:00:00, 44.901406, -65.351680, 2020, 11, 1, 0, 2020, 11, 1, 0, -0.5, 13, 15.48, 30, 3, 48, -34.1, 5016101EF5016102FDEDAA2BC00FF00DD44F80
