Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2019-12-14 22:00:00, 45.163200, -66.176400, 0, 2019, 12, 14, 22, 0, 7.43, 12, 15.8, 0, 48, 42, 9, 002787580FFE9B7FF33609FF000A4FE84578F15C
2019-12-14 21:00:00, 45.163400, -66.176200, 0, 2019, 12, 14, 21, 0, 7.63, 3, 15.8, 0, 48, 24, 9, 002787540FFE9DFFF0F609FF000A4FE94578F8CC
2019-12-14 20:00:00, 45.163400, -66.176400, 0, 2019, 12, 14, 20, 0, 7.85, 4, 15.8, 0, 48, 52, 26, 002787500FFEA0BFF1361AFF000A4FE94578F1AC
2019-12-14 19:00:00, 45.163200, -66.176400, 0, 2019, 12, 14, 19, 0, 7.62, 3, 15.8, 0, 48, 46, 7, 0027874C0FFE9DDFF0F607FF000A4FE84578F17C
2019-12-14 18:00:00, 45.163600, -66.176000, 0, 2019, 12, 14, 18, 0, 7.55, 4, 15.8, 0, 48, 28, 9, 002787480FFE9CFFF13609FF000A4FEA457900EC
2019-12-14 17:00:00, 45.163600, -66.175800, 0, 2019, 12, 14, 17, 0, 7.17, 3, 15.8, 0, 48, 54, 10, 002787440FFE983FF0F60AFF000A4FEA457909BC
2019-12-14 16:00:00, 45.163800, -66.175600, 0, 2019, 12, 14, 16, 0, 6.98, 3, 15.8, 0, 48, 54, 8, 002787400FFE95DFF0F608FF000A4FEB457911BC
2019-12-14 15:00:00, 45.164000, -66.175200, 0, 2019, 12, 14, 15, 0, 6.84, 3, 15.8, 0, 48, 26, 10, 0027873C0FFE941FF0F60AFF000A4FEC457920DC
2019-12-14 14:00:00, 45.164000, -66.175200, 0, 2019, 12, 14, 14, 0, 6.68, 2, 15.8, 0, 52, 30, 7, 002787380FFE921FF0B607FF000A4FEC457920FD
2019-12-14 13:00:00, 45.164000, -66.175200, 0, 2019, 12, 14, 13, 0, 6.42, 2, 15.8, 0, 48, 24, 10, 002787340FFE8EDFF0B60AFF000A4FEC457920CC
2019-12-14 12:00:00, 45.164000, -66.175200, 0, 2019, 12, 14, 12, 0, 6.54, 2, 15.8, 0, 48, 24, 10, 002787300FFE905FF0B60AFF000A4FEC457920CC
2019-12-14 11:00:00, 45.164000, -66.175200, 0, 2019, 12, 14, 11, 0, 6.12, 2, 15.8, 0, 48, 28, 10, 0027872C0FFE8B1FF0B60AFF000A4FEC457920EC
2019-12-14 10:00:00, 45.164000, -66.175000, 0, 2019, 12, 14, 10, 0, 6.90, 2, 15.8, 0, 48, 24, 10, 002787280FFE94DFF0B60AFF000A4FEC457928CC
2019-12-14 09:00:00, 45.164000, -66.175200, 0, 2019, 12, 14, 9, 0, 7.41, 3, 15.8, 0, 48, 24, 10, 002787240FFE9B3FF0F60AFF000A4FEC457920CC
2019-12-14 08:00:00, 45.164200, -66.175200, 0, 2019, 12, 14, 8, 0, 8.44, 2, 15.8, 0, 48, 54, 6, 002787200FFEA81FF0B606FF000A4FED457921BC
2019-12-14 07:00:00, 45.164000, -66.175200, 0, 2019, 12, 14, 7, 0, 8.43, 2, 15.8, 0, 48, 24, 10, 0027871C0FFEA7FFF0B60AFF000A4FEC457920CC
