Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2019-07-07 23:00:00, 37.114400, -44.276600, 0, 2019, 7, 7, 23, 0, 22.74, 6, 14.6, 0, 44, 130, 17, 0026E3DC0FFF5ADFF1B011FF0009B2B452D6CC1B
2019-07-07 22:00:00, 37.121400, -44.286000, 0, 2019, 7, 7, 22, 0, 22.75, 2, 14.6, 0, 44, 24, 7, 0026E3D80FFF5AFFF0B007FF0009B2D752D550CB
2019-07-07 21:00:00, 37.117200, -44.292800, 0, 2019, 7, 7, 21, 0, 22.78, 3, 14.6, 0, 44, 46, 8, 0026E3D40FFF5B5FF0F008FF0009B2C252D4417B
2019-07-07 20:00:00, 37.115000, -44.298400, 0, 2019, 7, 7, 20, 0, 22.83, 3, 14.6, 0, 44, 114, 10, 0026E3D00FFF5BFFF0F00AFF0009B2B752D3639B
2019-07-07 19:00:00, 37.113200, -44.304600, 0, 2019, 7, 7, 19, 0, 22.82, 3, 14.6, 0, 48, 132, 11, 0026E3CC0FFF5BDFF0F00BFF0009B2AE52D26C2C
2019-07-07 18:00:00, 37.111000, -44.308800, 0, 2019, 7, 7, 18, 0, 22.83, 3, 14.6, 0, 44, 84, 7, 0026E3C80FFF5BFFF0F007FF0009B2A352D1C2AB
2019-07-07 17:00:00, 37.109600, -44.317400, 0, 2019, 7, 7, 17, 0, 22.77, 2, 14.6, 0, 44, 48, 7, 0026E3C40FFF5B3FF0B007FF0009B29C52D0698B
2019-07-07 16:00:00, 37.103600, -44.327200, 0, 2019, 7, 7, 16, 0, 22.73, 3, 14.6, 0, 44, 54, 9, 0026E3C00FFF5ABFF0F009FF0009B27E52CEE1BB
2019-07-07 15:00:00, 37.094600, -44.337200, 0, 2019, 7, 7, 15, 0, 22.69, 3, 14.6, 0, 48, 60, 9, 0026E3BC0FFF5A3FF0F009FF0009B25152CD51EC
2019-07-07 14:00:00, 37.087000, -44.347000, 0, 2019, 7, 7, 14, 0, 22.65, 3, 14.6, 0, 44, 58, 10, 0026E3B80FFF59BFF0F00AFF0009B22B52CBC9DB
2019-07-07 13:00:00, 37.082600, -44.355000, 0, 2019, 7, 7, 13, 0, 22.64, 3, 14.6, 0, 44, 40, 6, 0026E3B40FFF599FF0F006FF0009B21552CA894B
2019-07-07 12:00:00, 37.079400, -44.360800, 0, 2019, 7, 7, 12, 0, 22.61, 3, 14.6, 0, 44, 76, 8, 0026E3B00FFF593FF0F008FF0009B20552C9A26B
2019-07-07 11:00:00, 37.074000, -44.368400, 0, 2019, 7, 7, 11, 0, 22.53, 3, 14.6, 0, 44, 24, 9, 0026E3AC0FFF583FF0F009FF0009B1EA52C870CB
2019-07-07 10:00:00, 37.068600, -44.375400, 0, 2019, 7, 7, 10, 0, 22.52, 3, 14.6, 0, 44, 76, 6, 0026E3A80FFF581FF0F006FF0009B1CF52C75A6B
2019-07-07 09:00:00, 37.064200, -44.383400, 0, 2019, 7, 7, 9, 0, 22.53, 2, 14.6, 0, 44, 78, 9, 0026E3A40FFF583FF0B009FF0009B1B952C61A7B
2019-07-07 08:00:00, 37.059200, -44.391000, 0, 2019, 7, 7, 8, 0, 22.57, 2, 14.6, 0, 44, 24, 11, 0026E3A00FFF58BFF0B00BFF0009B1A052C4E8CB
2019-07-07 07:00:00, 37.056600, -44.397600, 0, 2019, 7, 7, 7, 0, 22.55, 3, 14.6, 0, 44, 42, 7, 0026E39C0FFF587FF0F007FF0009B19352C3E15B
2019-07-07 06:00:00, 37.051200, -44.402000, 0, 2019, 7, 7, 6, 0, 22.57, 2, 14.6, 0, 44, 48, 8, 0026E3980FFF58BFF0B008FF0009B17852C3318B
2019-07-07 05:00:00, 37.046800, -44.412400, 0, 2019, 7, 7, 5, 0, 22.61, 2, 14.6, 0, 44, 24, 7, 0026E3940FFF593FF0B007FF0009B16252C190CB
2019-07-07 04:00:00, 37.046400, -44.420600, 0, 2019, 7, 7, 4, 0, 22.62, 3, 14.6, 0, 44, 40, 10, 0026E3900FFF595FF0F00AFF0009B16052C0494B
2019-07-07 03:00:00, 37.046400, -44.428800, 0, 2019, 7, 7, 3, 0, 22.63, 3, 14.6, 0, 48, 54, 12, 0026E38C0FFF597FF0F00CFF0009B16052BF01BC
2019-07-07 02:00:00, 37.048400, -44.441600, 0, 2019, 7, 7, 2, 0, 22.67, 2, 14.6, 0, 48, 76, 8, 0026E3880FFF59FFF0B008FF0009B16A52BD026C
