Data Date (UTC), Latitude, Longitude, Voltage, Temperature, Report Body
2021-12-09 16:34:37, 47.409500, -48.710780, 10.074, 37.44, latitude=47.4095;longitude=-48.71078;fixValid=True;timeToFix=46;fixTime=1639067677;orientation=1;voltage=10.074;temperature=37.4375
2021-12-09 15:33:55, 47.391160, -48.708830, 10.31, 37.41, latitude=47.39116;longitude=-48.70883;fixValid=True;timeToFix=43;fixTime=1639064035;orientation=0;voltage=10.31;temperature=37.40625
2021-12-09 14:33:16, 47.376020, -48.694030, 10.605, 37.35, latitude=47.37602;longitude=-48.69403;fixValid=True;timeToFix=18;fixTime=1639060396;orientation=1;voltage=10.605;temperature=37.35156
2021-12-09 13:33:02, 47.366010, -48.669830, 10.546, 37.35, latitude=47.36601;longitude=-48.66983;fixValid=True;timeToFix=59;fixTime=1639056782;orientation=1;voltage=10.546;temperature=37.35156
2021-12-09 12:32:07, 47.358780, -48.644790, 10.723, 37.33, latitude=47.35878;longitude=-48.64479;fixValid=True;timeToFix=42;fixTime=1639053127;orientation=1;voltage=10.723;temperature=37.32813
2021-12-09 11:31:29, 47.354520, -48.619360, 10.959, 37.35, latitude=47.35452;longitude=-48.61936;fixValid=True;timeToFix=15;fixTime=1639049489;orientation=0;voltage=10.959;temperature=37.35156
2021-12-09 10:31:18, 47.351960, -48.599700, 11.077, 37.29, latitude=47.35196;longitude=-48.5997;fixValid=True;timeToFix=14;fixTime=1639045878;orientation=1;voltage=11.077;temperature=37.28906
2021-12-09 09:31:08, 47.348740, -48.584300, 11.018, 37.33, latitude=47.34874;longitude=-48.5843;fixValid=True;timeToFix=34;fixTime=1639042268;orientation=1;voltage=11.018;temperature=37.32813
2021-12-09 08:30:38, 47.345820, -48.570870, 11.254, 37.32, latitude=47.34582;longitude=-48.57087;fixValid=True;timeToFix=11;fixTime=1639038638;orientation=1;voltage=11.254;temperature=37.32032
2021-12-09 07:30:31, 47.345580, -48.559900, 11.136, 37.32, latitude=47.34558;longitude=-48.5599;fixValid=True;timeToFix=40;fixTime=1639035031;orientation=1;voltage=11.136;temperature=37.32032
2021-12-09 06:29:54, 47.346980, -48.551570, 11.372, 37.34, latitude=47.34698;longitude=-48.55157;fixValid=True;timeToFix=13;fixTime=1639031394;orientation=1;voltage=11.372;temperature=37.34375
2021-12-09 05:29:45, 47.347710, -48.547780, 11.431, 37.35, latitude=47.34771;longitude=-48.54778;fixValid=True;timeToFix=13;fixTime=1639027785;orientation=1;voltage=11.431;temperature=37.35156
2021-12-09 04:29:36, 47.349800, -48.548400, 11.313, 37.32, latitude=47.3498;longitude=-48.5484;fixValid=True;timeToFix=44;fixTime=1639024176;orientation=1;voltage=11.313;temperature=37.32032
2021-12-09 03:28:56, 47.351570, -48.550680, 11.549, 37.38, latitude=47.35157;longitude=-48.55068;fixValid=True;timeToFix=14;fixTime=1639020536;orientation=1;voltage=11.549;temperature=37.38282
2021-12-09 02:28:46, 47.353680, -48.551570, 11.431, 37.38, latitude=47.35368;longitude=-48.55157;fixValid=True;timeToFix=56;fixTime=1639016926;orientation=1;voltage=11.431;temperature=37.375
2021-12-09 01:27:54, 47.356630, -48.554490, 11.667, 37.4, latitude=47.35663;longitude=-48.55449;fixValid=True;timeToFix=13;fixTime=1639013274;orientation=1;voltage=11.667;temperature=37.39844
2021-12-08 23:27:37, 47.363920, -48.562650, 11.667, 37.39, latitude=47.36392;longitude=-48.56265;fixValid=True;timeToFix=14;fixTime=1639006057;orientation=1;voltage=11.667;temperature=37.39063
2021-12-08 23:27:36, 47.363920, -48.562650, 11.608, 37.36, latitude=47.36392;longitude=-48.56265;fixValid=True;timeToFix=43;fixTime=1639006056;orientation=1;voltage=11.608;temperature=37.35937
2021-12-08 22:26:58, 47.367890, -48.569360, 11.726, 37.37, latitude=47.36789;longitude=-48.56936;fixValid=True;timeToFix=14;fixTime=1639002418;orientation=1;voltage=11.726;temperature=37.36718
2021-12-08 21:26:48, 47.371690, -48.577520, 11.844, 37.37, latitude=47.37169;longitude=-48.57752;fixValid=True;timeToFix=14;fixTime=1638998808;orientation=1;voltage=11.844;temperature=37.36718
2021-12-08 20:26:37, 47.372680, -48.588240, 11.726, 37.36, latitude=47.37268;longitude=-48.58824;fixValid=True;timeToFix=45;fixTime=1638995197;orientation=1;voltage=11.726;temperature=37.35937
2021-12-08 19:25:57, 47.374790, -48.597810, 11.903, 37.42, latitude=47.37479;longitude=-48.59781;fixValid=True;timeToFix=14;fixTime=1638991557;orientation=0;voltage=11.903;temperature=37.42188
2021-12-08 18:25:47, 47.376950, -48.608590, 11.844, 37.39, latitude=47.37695;longitude=-48.60859;fixValid=True;timeToFix=35;fixTime=1638987947;orientation=0;voltage=11.844;temperature=37.39063
2021-12-08 17:25:16, 47.377250, -48.620730, 11.903, 37.41, latitude=47.37725;longitude=-48.62073;fixValid=True;timeToFix=34;fixTime=1638984316;orientation=1;voltage=11.903;temperature=37.40625
2021-12-08 16:24:46, 47.378260, -48.632300, 11.962, 37.42, latitude=47.37826;longitude=-48.6323;fixValid=True;timeToFix=13;fixTime=1638980686;orientation=0;voltage=11.962;temperature=37.42188
2021-12-08 15:24:37, 47.380350, -48.643510, 11.962, 37.43, latitude=47.38035;longitude=-48.64351;fixValid=True;timeToFix=53;fixTime=1638977077;orientation=0;voltage=11.962;temperature=37.42969
2021-12-08 14:23:48, 47.380720, -48.653660, 12.08, 37.5, latitude=47.38072;longitude=-48.65366;fixValid=True;timeToFix=14;fixTime=1638973428;orientation=1;voltage=12.08;temperature=37.5
