Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2022-02-11 08:00:00, 46.653400, -49.410000, 0, 2022, 2, 11, 8, 0, 2.15, 1015.1, 0.1, 5, 15.0, 0, 48, 52, 7, 002C45A00CE65970017207FF000A6D034FB4B1AC
2022-02-11 07:00:00, 46.652000, -49.404200, 0, 2022, 2, 11, 7, 0, 2.06, 1014.9, -0.4, 5, 15.0, 0, 48, 28, 13, 002C459C0CE2584FB1720DFF000A6CFC4FB598EC
2022-02-11 06:00:00, 46.651400, -49.398200, 0, 2022, 2, 11, 6, 0, 2.12, 1015.2, 0.1, 6, 15.0, 0, 44, 80, 13, 002C45980CE8591001B20DFF000A6CF94FB68A8B
2022-02-11 05:00:00, 46.651400, -49.392200, 0, 2022, 2, 11, 5, 0, 2.13, 1015.0, -0.5, 5, 15.0, 0, 44, 76, 8, 002C45940CE4592FA17208FF000A6CF94FB77A6B
2022-02-11 04:00:00, 46.652200, -49.386000, 0, 2022, 2, 11, 4, 0, 2.15, 1015.3, -1.1, 5, 15.0, 0, 48, 136, 7, 002C45900CEA596F417207FF000A6CFD4FB8744C
2022-02-11 03:00:00, 46.653800, -49.381400, 0, 2022, 2, 11, 3, 0, 2.15, 1015.1, -1.5, 4, 15.0, 0, 48, 82, 7, 002C458C0CE6596F013207FF000A6D054FB92A9C
2022-02-11 02:00:00, 46.655200, -49.378000, 0, 2022, 2, 11, 2, 0, 2.13, 1015.5, -1.4, 6, 15.0, 0, 48, 162, 20, 002C45880CEE592F11B214FF000A6D0C4FB9B51C
2022-02-11 01:00:00, 46.657000, -49.375600, 0, 2022, 2, 11, 1, 0, 2.16, 1016.4, -1.0, 5, 15.0, 0, 48, 76, 10, 002C45840D00598F51720AFF000A6D154FBA126C
2022-02-11 00:00:00, 46.658600, -49.375000, 0, 2022, 2, 11, 0, 0, 2.16, 1016.6, -1.4, 6, 15.0, 0, 44, 56, 18, 002C45800D04598F11B212FF000A6D1D4FBA29CB
2022-02-10 23:00:00, 46.659800, -49.375600, 0, 2022, 2, 10, 23, 0, 2.14, 1016.9, -0.5, 6, 15.0, 0, 44, 106, 10, 002C455C0D0A594FA1B20AFF000A6D234FBA135B
2022-02-10 22:00:00, 46.660200, -49.377200, 0, 2022, 2, 10, 22, 0, 2.09, 1017.5, 0.2, 5, 15.0, 0, 44, 134, 8, 002C45580D1658B0117208FF000A6D254FB9D43B
2022-02-10 21:00:00, 46.660200, -49.378200, 0, 2022, 2, 10, 21, 0, 2.09, 1018.1, 0.9, 7, 15.0, 0, 44, 116, 12, 002C45540D2258B081F20CFF000A6D254FB9ABAB
2022-02-10 20:00:00, 46.660200, -49.378600, 0, 2022, 2, 10, 20, 0, 2.14, 1017.4, 0.3, 6, 15.0, 0, 48, 134, 7, 002C45500D14595021B207FF000A6D254FB99C3C
2022-02-10 19:00:00, 46.660200, -49.377200, 0, 2022, 2, 10, 19, 0, 2.15, 1017.3, 0.5, 7, 15.0, 0, 48, 130, 9, 002C454C0D12597041F209FF000A6D254FB9D41C
2022-02-10 18:00:00, 46.660800, -49.375600, 0, 2022, 2, 10, 18, 0, 2.14, 1017.2, -0.1, 6, 15.0, 0, 44, 128, 10, 002C45480D10594FE1B20AFF000A6D284FBA140B
2022-02-10 17:00:00, 46.662200, -49.373600, 0, 2022, 2, 10, 17, 0, 2.15, 1017.0, -0.6, 6, 15.0, 0, 44, 216, 10, 002C45440D0C596F91B20AFF000A6D2F4FBA66CB
2022-02-10 16:00:00, 46.664400, -49.370600, 0, 2022, 2, 10, 16, 0, 2.15, 1016.7, 0.2, 6, 15.0, 0, 48, 144, 9, 002C45400D06597011B209FF000A6D3A4FBADC8C
2022-02-10 15:00:00, 46.667800, -49.367800, 0, 2022, 2, 10, 15, 0, 2.09, 1017.3, 1.8, 9, 15.0, 0, 48, 118, 18, 002C453C0D1258B1127212FF000A6D4B4FBB4BBC
2022-02-10 14:00:00, 46.672200, -49.366800, 0, 2022, 2, 10, 14, 0, 2.17, 1017.6, 3.6, 6, 15.0, 0, 48, 164, 22, 002C45380D1859B231B216FF000A6D614FBB752C
2022-02-10 13:00:00, 46.676400, -49.367200, 0, 2022, 2, 10, 13, 0, 2.13, 1016.6, 4.1, 6, 15.0, 0, 48, 168, 8, 002C45340D04593281B208FF000A6D764FBB654C
2022-02-10 12:00:00, 46.680000, -49.368600, 0, 2022, 2, 10, 12, 0, 2.12, 1015.4, 4.0, 7, 15.0, 0, 48, 222, 12, 002C45300CEC591271F20CFF000A6D884FBB2EFC
2022-02-10 11:00:00, 46.682200, -49.372000, 0, 2022, 2, 10, 11, 0, 2.10, 1014.1, 3.7, 7, 15.0, 0, 44, 134, 24, 002C452C0CD258D241F218FF000A6D934FBAA43B
2022-02-10 10:00:00, 46.683600, -49.376200, 0, 2022, 2, 10, 10, 0, 2.12, 1012.5, 3.6, 6, 15.0, 0, 48, 166, 9, 002C45280CB2591231B209FF000A6D9A4FB9FD3C
2022-02-10 09:00:00, 46.684400, -49.382000, 0, 2022, 2, 10, 9, 0, 2.14, 1011.4, 3.3, 10, 15.0, 0, 44, 192, 17, 002C45240C9C595202B211FF000A6D9E4FB9160B
2022-02-10 08:00:00, 46.684400, -49.387000, 0, 2022, 2, 10, 8, 0, 2.18, 1010.4, 3.7, 7, 15.0, 0, 44, 224, 10, 002C45200C8859D241F20AFF000A6D9E4FB84F0B
