Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2022-02-11 08:00:00, 45.291400, -41.258200, 0, 2022, 2, 11, 8, 0, 15.04, 1017.1, -1.2, 1, 15.2, 0, 48, 46, 7, 002C45A00D0EFA8F307307FF000A526954AE697C
2022-02-11 07:00:00, 45.296800, -41.265000, 0, 2022, 2, 11, 7, 0, 15.04, 1017.3, -0.8, 1, 15.2, 0, 48, 22, 7, 002C459C0D12FA8F707307FF000A528454AD58BC
2022-02-11 06:00:00, 45.304600, -41.272400, 0, 2022, 2, 11, 6, 0, 15.10, 1017.7, -1.3, 1, 15.2, 0, 44, 40, 11, 002C45980D1AFB4F20730BFF000A52AB54AC314B
2022-02-11 05:00:00, 45.314800, -41.279800, 0, 2022, 2, 11, 5, 0, 15.11, 1018.3, -1.1, 1, 15.2, 0, 48, 26, 7, 002C45940D26FB6F407307FF000A52DE54AB08DC
2022-02-11 04:00:00, 45.327200, -41.291800, 0, 2022, 2, 11, 4, 0, 15.23, 1018.1, -1.6, 1, 15.2, 0, 44, 46, 10, 002C45900D22FCEEF0730AFF000A531C54A9297B
2022-02-11 03:00:00, 45.341200, -41.308200, 0, 2022, 2, 11, 3, 0, 15.31, 1019.0, -0.5, 1, 15.2, 0, 48, 46, 8, 002C458C0D34FDEFA07308FF000A536254A6997C
2022-02-11 02:00:00, 45.356400, -41.329200, 0, 2022, 2, 11, 2, 0, 15.39, 1019.3, 0.1, 1, 15.2, 0, 48, 26, 7, 002C45880D3AFEF0007307FF000A53AE54A350DC
2022-02-11 01:00:00, 45.371000, -41.354600, 0, 2022, 2, 11, 1, 0, 15.51, 1019.7, 1.1, 1, 15.2, 0, 48, 28, 11, 002C45840D430070A0730BFF000A53F7549F58EC
2022-02-11 00:00:00, 45.381600, -41.384000, 0, 2022, 2, 11, 0, 0, 15.62, 1019.5, 0.7, 1, 15.2, 0, 44, 52, 9, 002C45800D3F01D0607309FF000A542C549AC1AB
2022-02-10 23:00:00, 45.391000, -41.415800, 0, 2022, 2, 10, 23, 0, 15.72, 1019.3, 0.6, 1, 15.2, 0, 48, 46, 11, 002C455C0D3B031050730BFF000A545B5495C97C
2022-02-10 22:00:00, 45.400000, -41.448800, 0, 2022, 2, 10, 22, 0, 15.62, 1018.6, 0.6, 1, 15.2, 0, 48, 42, 10, 002C45580D2D01D050730AFF000A54885490A15C
2022-02-10 21:00:00, 45.409200, -41.481600, 0, 2022, 2, 10, 21, 0, 15.72, 1018.7, 1.7, 1, 15.2, 0, 48, 26, 10, 002C45540D2F031100730AFF000A54B6548B80DC
2022-02-10 20:00:00, 45.419400, -41.515400, 0, 2022, 2, 10, 20, 0, 15.73, 1018.7, 1.9, 1, 15.2, 0, 48, 28, 7, 002C45500D2F0331207307FF000A54E9548638EC
2022-02-10 19:00:00, 45.430800, -41.550600, 0, 2022, 2, 10, 19, 0, 15.67, 1018.0, 1.4, 1, 15.2, 0, 48, 26, 6, 002C454C0D210270D07306FF000A55225480B8DC
2022-02-10 18:00:00, 45.445600, -41.586600, 0, 2022, 2, 10, 18, 0, 16.30, 1017.0, 0.2, 1, 15.2, 0, 44, 40, 10, 002C45480D0D0A5010730AFF000A556C547B194B
2022-02-10 17:00:00, 45.464200, -41.622600, 0, 2022, 2, 10, 17, 0, 16.34, 1016.8, 0.0, 1, 15.2, 0, 48, 52, 8, 002C45440D090ACFF07308FF000A55C9547579AC
2022-02-10 16:00:00, 45.482000, -41.660600, 0, 2022, 2, 10, 16, 0, 16.40, 1016.6, 0.5, 1, 15.2, 0, 48, 50, 10, 002C45400D050B9040730AFF000A5622546F899C
2022-02-10 15:00:00, 45.498000, -41.699400, 0, 2022, 2, 10, 15, 0, 16.37, 1016.8, 1.3, 1, 15.2, 0, 48, 46, 19, 002C453C0D090B30C07313FF000A56725469797C
2022-02-10 14:00:00, 45.514800, -41.738000, 0, 2022, 2, 10, 14, 0, 16.41, 1016.8, 2.4, 1, 15.2, 0, 48, 52, 10, 002C45380D090BB170730AFF000A56C6546371AC
2022-02-10 13:00:00, 45.530200, -41.779200, 0, 2022, 2, 10, 13, 0, 16.43, 1016.1, 3.0, 1, 15.2, 0, 48, 40, 7, 002C45340CFB0BF1D07307FF000A5713545D014C
2022-02-10 12:00:00, 45.546200, -41.820400, 0, 2022, 2, 10, 12, 0, 16.46, 1015.5, 3.9, 1, 15.2, 0, 44, 76, 9, 002C45300CEF0C52607309FF000A57635456926B
2022-02-10 11:00:00, 45.563600, -41.865400, 0, 2022, 2, 10, 11, 0, 16.48, 1014.4, 3.0, 1, 15.2, 0, 48, 56, 7, 002C452C0CD90C91D07307FF000A57BA544F89CC
2022-02-10 10:00:00, 45.582000, -41.912800, 0, 2022, 2, 10, 10, 0, 16.49, 1013.1, 2.3, 2, 15.2, 0, 48, 82, 7, 002C45280CBF0CB160B307FF000A58165448229C
2022-02-10 09:00:00, 45.600200, -41.964600, 0, 2022, 2, 10, 9, 0, 16.54, 1011.7, 1.2, 1, 15.2, 0, 48, 70, 9, 002C45240CA30D50B07309FF000A587154400A3C
2022-02-10 08:00:00, 45.616000, -42.015200, 0, 2022, 2, 10, 8, 0, 16.60, 1011.3, 0.7, 1, 15.2, 0, 48, 44, 7, 002C45200C9B0E10607307FF000A58C05438216C
2022-02-10 07:00:00, 45.630400, -42.065800, 0, 2022, 2, 10, 7, 0, 16.61, 1010.8, 0.8, 1, 15.2, 0, 48, 26, 7, 002C451C0C910E30707307FF000A5908543038DC
2022-02-10 06:00:00, 45.645200, -42.115200, 0, 2022, 2, 10, 6, 0, 16.59, 1010.4, 0.8, 1, 15.2, 0, 44, 50, 11, 002C45180C890DF070730BFF000A59525428819B
2022-02-10 05:00:00, 45.658800, -42.168200, 0, 2022, 2, 10, 5, 0, 16.61, 1010.6, 0.7, 1, 15.2, 0, 48, 44, 12, 002C45140C8D0E3060730CFF000A59965420396C
2022-02-10 04:00:00, 45.671000, -42.223600, 0, 2022, 2, 10, 4, 0, 16.65, 1010.0, -0.7, 1, 15.2, 0, 48, 46, 7, 002C45100C810EAF807307FF000A59D35417917C
2022-02-10 03:00:00, 45.680400, -42.281000, 0, 2022, 2, 10, 3, 0, 16.64, 1009.6, -2.2, 1, 15.2, 0, 48, 52, 10, 002C450C0C790E8E90730AFF000A5A02540E99AC
2022-02-10 02:00:00, 45.680800, -42.334000, 0, 2022, 2, 10, 2, 0, 16.68, 1010.0, -3.2, 1, 15.2, 0, 48, 24, 7, 002C45080C810F0DF07307FF000A5A04540650CC
