Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2022-05-26 08:00:00, 47.817400, -50.033200, 0, 2022, 5, 26, 8, 0, 3.16, 1021.2, -1.3, 3, 15.4, 0, 48, 26, 10, 002CAD200D60660F20F40AFF000A83BF4F5350DC
2022-05-26 07:00:00, 47.814600, -50.033400, 0, 2022, 5, 26, 7, 0, 3.17, 1021.6, -0.9, 3, 15.4, 0, 48, 50, 6, 002CAD1C0D68662F60F406FF000A83B14F53499C
2022-05-26 06:00:00, 47.812800, -50.031200, 0, 2022, 5, 26, 6, 0, 3.16, 1022.3, -1.5, 2, 15.4, 0, 52, 22, 7, 002CAD180D76660F00B407FF000A83A84F53A0BD
2022-05-26 05:00:00, 47.812200, -50.028000, 0, 2022, 5, 26, 5, 0, 3.15, 1022.5, -2.0, 3, 15.4, 0, 44, 28, 11, 002CAD140D7A65EEB0F40BFF000A83A54F5420EB
2022-05-26 04:00:00, 47.811800, -50.024600, 0, 2022, 5, 26, 4, 0, 3.19, 1022.5, -2.5, 3, 15.4, 0, 48, 22, 9, 002CAD100D7A666E60F409FF000A83A34F54A8BC
2022-05-26 03:00:00, 47.812200, -50.021800, 0, 2022, 5, 26, 3, 0, 3.19, 1023.8, -1.6, 3, 15.4, 0, 48, 22, 11, 002CAD0C0D94666EF0F40BFF000A83A54F5518BC
2022-05-26 02:00:00, 47.813800, -50.021000, 0, 2022, 5, 26, 2, 0, 3.21, 1024.5, -0.6, 3, 15.4, 0, 48, 76, 13, 002CAD080DA266AF90F40DFF000A83AD4F553A6C
2022-05-26 01:00:00, 47.816600, -50.023400, 0, 2022, 5, 26, 1, 0, 3.23, 1025.0, -0.1, 3, 15.4, 0, 48, 30, 7, 002CAD040DAC66EFE0F407FF000A83BB4F54D8FC
2022-05-26 00:00:00, 47.819200, -50.028800, 0, 2022, 5, 26, 0, 0, 3.25, 1025.4, 0.4, 4, 15.4, 0, 48, 50, 10, 002CAD000DB4673031340AFF000A83C84F54019C
2022-05-25 23:00:00, 47.819200, -50.035400, 0, 2022, 5, 25, 23, 0, 3.28, 1025.1, -0.2, 3, 15.4, 0, 48, 40, 7, 002CACDC0DAE678FD0F407FF000A83C84F52F94C
2022-05-25 22:00:00, 47.818400, -50.041800, 0, 2022, 5, 25, 22, 0, 3.31, 1025.2, -0.7, 4, 15.4, 0, 48, 52, 6, 002CACD80DB067EF813406FF000A83C44F51F9AC
2022-05-25 21:00:00, 47.816800, -50.046600, 0, 2022, 5, 25, 21, 0, 3.32, 1025.0, -1.3, 3, 15.4, 0, 48, 52, 9, 002CACD40DAC680F20F409FF000A83BC4F5139AC
2022-05-25 20:00:00, 47.815200, -50.049800, 0, 2022, 5, 25, 20, 0, 3.33, 1025.3, -1.2, 4, 15.4, 0, 48, 22, 10, 002CACD00DB2682F31340AFF000A83B44F50B8BC
2022-05-25 19:00:00, 47.813200, -50.050600, 0, 2022, 5, 25, 19, 0, 3.29, 1025.9, -1.2, 4, 15.4, 0, 48, 32, 11, 002CACCC0DBE67AF31340BFF000A83AA4F50990C
2022-05-25 18:00:00, 47.812000, -50.050600, 0, 2022, 5, 25, 18, 0, 3.29, 1026.3, -0.9, 4, 15.4, 0, 48, 86, 10, 002CACC80DC667AF61340AFF000A83A44F509ABC
2022-05-25 17:00:00, 47.811000, -50.050200, 0, 2022, 5, 25, 17, 0, 3.28, 1026.5, -0.7, 4, 15.4, 0, 44, 26, 7, 002CACC40DCA678F813407FF000A839F4F50A8DB
2022-05-25 16:00:00, 47.810600, -50.049800, 0, 2022, 5, 25, 16, 0, 3.27, 1027.1, 0.0, 3, 15.4, 0, 48, 104, 9, 002CACC00DD6676FF0F409FF000A839D4F50BB4C
2022-05-25 15:00:00, 47.812200, -50.049200, 0, 2022, 5, 25, 15, 0, 3.23, 1027.2, 0.0, 3, 15.4, 0, 44, 56, 9, 002CACBC0DD866EFF0F409FF000A83A54F50D1CB
2022-05-25 15:00:00, 47.812200, -50.049200, 0, 2022, 5, 25, 15, 0, 3.23, 1027.2, 0.0, 3, 15.4, 0, 44, 56, 9, 002CACBC0DD866EFF0F409FF000A83A54F50D1CB
2022-05-25 14:00:00, 47.812800, -50.050400, 0, 2022, 5, 25, 14, 0, 3.19, 1027.2, 0.4, 4, 15.4, 0, 44, 82, 9, 002CACB80DD86670313409FF000A83A84F50A29B
2022-05-25 13:00:00, 47.813400, -50.052800, 0, 2022, 5, 25, 13, 0, 3.15, 1027.2, 0.5, 3, 15.4, 0, 48, 100, 11, 002CACB40DD865F040F40BFF000A83AB4F50432C
2022-05-25 12:00:00, 47.812600, -50.054800, 0, 2022, 5, 25, 12, 0, 3.12, 1027.2, 0.8, 5, 15.4, 0, 48, 70, 7, 002CACB00DD86590717407FF000A83A74F4FF23C
2022-05-25 11:00:00, 47.812400, -50.056200, 0, 2022, 5, 25, 11, 0, 3.10, 1026.8, 1.0, 4, 15.4, 0, 44, 80, 12, 002CACAC0DD0655091340CFF000A83A64F4FBA8B
2022-05-25 10:00:00, 47.812200, -50.057600, 0, 2022, 5, 25, 10, 0, 3.09, 1026.7, 1.0, 4, 15.4, 0, 44, 82, 13, 002CACA80DCE653091340DFF000A83A54F4F829B
2022-05-25 09:00:00, 47.812600, -50.059400, 0, 2022, 5, 25, 9, 0, 3.09, 1026.4, 0.9, 4, 15.4, 0, 44, 106, 10, 002CACA40DC8653081340AFF000A83A74F4F3B5B
2022-05-25 08:00:00, 47.813400, -50.060800, 0, 2022, 5, 25, 8, 0, 3.09, 1025.8, 0.4, 5, 15.4, 0, 44, 138, 19, 002CACA00DBC6530317413FF000A83AB4F4F045B
2022-05-25 07:00:00, 47.815000, -50.062000, 0, 2022, 5, 25, 7, 0, 3.10, 1025.6, 0.3, 4, 15.4, 0, 44, 142, 6, 002CAC9C0DB86550213406FF000A83B34F4ED47B
2022-05-25 06:00:00, 47.817000, -50.063200, 0, 2022, 5, 25, 6, 0, 3.11, 1025.5, 0.3, 4, 15.4, 0, 52, 76, 14, 002CAC980DB6657021340EFF000A83BD4F4EA26D
2022-05-25 05:00:00, 47.820000, -50.065000, 0, 2022, 5, 25, 5, 0, 3.11, 1025.3, 0.1, 4, 15.4, 0, 44, 100, 9, 002CAC940DB26570013409FF000A83CC4F4E5B2B
2022-05-25 04:00:00, 47.823200, -50.066800, 0, 2022, 5, 25, 4, 0, 3.12, 1025.3, 0.0, 5, 15.4, 0, 48, 118, 8, 002CAC900DB2658FF17408FF000A83DC4F4E13BC
2022-05-25 03:00:00, 47.824400, -50.069600, 0, 2022, 5, 25, 3, 0, 3.13, 1025.2, 0.3, 5, 15.4, 0, 48, 108, 7, 002CAC8C0DB065B0217407FF000A83E24F4DA36C
2022-05-25 02:00:00, 47.824400, -50.073000, 0, 2022, 5, 25, 2, 0, 3.14, 1025.2, 1.0, 4, 15.4, 0, 48, 134, 21, 002CAC880DB065D0913415FF000A83E24F4D1C3C
2022-05-25 01:00:00, 47.823400, -50.075600, 0, 2022, 5, 25, 1, 0, 3.13, 1025.3, 1.6, 5, 15.4, 0, 48, 224, 11, 002CAC840DB265B0F1740BFF000A83DD4F4CB70C
2022-05-25 00:00:00, 47.821600, -50.078800, 0, 2022, 5, 25, 0, 0, 3.15, 1024.9, 1.6, 6, 15.4, 0, 44, 134, 9, 002CAC800DAA65F0F1B409FF000A83D44F4C343B
2022-05-24 23:00:00, 47.820600, -50.081000, 0, 2022, 5, 24, 23, 0, 3.17, 1024.2, 1.2, 6, 15.4, 0, 48, 86, 17, 002CAC5C0D9C6630B1B411FF000A83CF4F4BDABC
2022-05-24 22:00:00, 47.819400, -50.082400, 0, 2022, 5, 24, 22, 0, 3.19, 1023.6, 1.1, 3, 15.4, 0, 44, 138, 10, 002CAC580D906670A0F40AFF000A83C94F4BA45B
2022-05-24 21:00:00, 47.818600, -50.082000, 0, 2022, 5, 24, 21, 0, 3.20, 1023.3, 1.1, 4, 15.4, 0, 44, 76, 9, 002CAC540D8A6690A13409FF000A83C54F4BB26B
2022-05-24 20:00:00, 47.818200, -50.080400, 0, 2022, 5, 24, 20, 0, 3.20, 1023.0, 1.2, 4, 15.4, 0, 48, 170, 10, 002CAC500D846690B1340AFF000A83C34F4BF55C
2022-05-24 19:00:00, 47.818600, -50.077000, 0, 2022, 5, 24, 19, 0, 3.21, 1022.6, 1.2, 5, 15.4, 0, 40, 134, 7, 002CAC4C0D7C66B0B17407FF000A83C54F4C7C3A
2022-05-24 18:00:00, 47.821600, -50.073000, 0, 2022, 5, 24, 18, 0, 3.21, 1022.2, 1.1, 6, 15.4, 0, 48, 82, 10, 002CAC480D7466B0A1B40AFF000A83D44F4D1A9C
2022-05-24 17:00:00, 47.827000, -50.069600, 0, 2022, 5, 24, 17, 0, 3.21, 1021.8, 0.7, 5, 15.4, 0, 44, 80, 10, 002CAC440D6C66B061740AFF000A83EF4F4DA28B
2022-05-24 16:00:00, 47.833000, -50.069000, 0, 2022, 5, 24, 16, 0, 3.19, 1021.4, 0.8, 5, 15.4, 0, 44, 202, 7, 002CAC400D646670717407FF000A840D4F4DBE5B
2022-05-24 15:00:00, 47.838800, -50.071200, 0, 2022, 5, 24, 15, 0, 3.19, 1021.1, 0.9, 4, 15.4, 0, 48, 86, 8, 002CAC3C0D5E6670813408FF000A842A4F4D62BC
2022-05-24 14:00:00, 47.845200, -50.075600, 0, 2022, 5, 24, 14, 0, 3.19, 1021.0, 1.4, 5, 15.4, 0, 44, 134, 12, 002CAC380D5C6670D1740CFF000A844A4F4CB43B
2022-05-24 13:00:00, 47.850000, -50.081200, 0, 2022, 5, 24, 13, 0, 3.19, 1020.5, 1.7, 4, 15.4, 0, 48, 76, 11, 002CAC340D52667101340BFF000A84624F4BD26C
2022-05-24 12:00:00, 47.853600, -50.089000, 0, 2022, 5, 24, 12, 0, 3.19, 1020.2, 1.9, 4, 15.4, 0, 48, 104, 10, 002CAC300D4C667121340AFF000A84744F4A9B4C
2022-05-24 11:00:00, 47.856000, -50.097800, 0, 2022, 5, 24, 11, 0, 3.19, 1019.7, 2.3, 4, 15.4, 0, 44, 82, 10, 002CAC2C0D42667161340AFF000A84804F493A9B
2022-05-24 10:00:00, 47.857200, -50.106600, 0, 2022, 5, 24, 10, 0, 3.19, 1018.9, 1.8, 4, 15.4, 0, 48, 40, 8, 002CAC280D326671113408FF000A84864F47D94C
2022-05-24 09:00:00, 47.856800, -50.114000, 0, 2022, 5, 24, 9, 0, 3.19, 1018.3, 1.6, 4, 15.4, 0, 48, 100, 8, 002CAC240D266670F13408FF000A84844F46B32C
2022-05-24 08:00:00, 47.856400, -50.119200, 0, 2022, 5, 24, 8, 0, 3.20, 1017.4, 0.7, 5, 15.4, 0, 48, 106, 8, 002CAC200D146690617408FF000A84824F45E35C
2022-05-24 07:00:00, 47.858600, -50.123600, 0, 2022, 5, 24, 7, 0, 3.18, 1017.1, 0.1, 5, 15.4, 0, 48, 112, 19, 002CAC1C0D0E6650017413FF000A848D4F45338C
2022-05-24 06:00:00, 47.861000, -50.126400, 0, 2022, 5, 24, 6, 0, 3.16, 1016.7, -0.4, 4, 15.4, 0, 48, 46, 20, 002CAC180D06660FB13414FF000A84994F44C17C
2022-05-24 05:00:00, 47.864200, -50.128000, 0, 2022, 5, 24, 5, 0, 3.16, 1016.7, -0.1, 4, 15.4, 0, 44, 102, 10, 002CAC140D06660FE1340AFF000A84A94F44833B
2022-05-24 04:00:00, 47.869200, -50.129800, 0, 2022, 5, 24, 4, 0, 3.16, 1017.0, 0.3, 5, 15.4, 0, 48, 158, 7, 002CAC100D0C6610217407FF000A84C24F443CFC
2022-05-24 03:00:00, 47.876000, -50.133000, 0, 2022, 5, 24, 3, 0, 3.16, 1017.2, 0.2, 4, 15.4, 0, 48, 76, 20, 002CAC0C0D106610113414FF000A84E44F43BA6C
2022-05-24 02:00:00, 47.881800, -50.137800, 0, 2022, 5, 24, 2, 0, 3.17, 1016.8, 0.3, 5, 15.4, 0, 48, 140, 7, 002CAC080D086630217407FF000A85014F42FC6C
2022-05-24 01:00:00, 47.888200, -50.145200, 0, 2022, 5, 24, 1, 0, 3.17, 1016.7, 0.1, 4, 15.4, 0, 44, 112, 7, 002CAC040D066630013407FF000A85214F41D38B
2022-05-24 00:00:00, 47.894600, -50.153800, 0, 2022, 5, 24, 0, 0, 3.19, 1017.0, 0.4, 5, 15.4, 0, 44, 126, 11, 002CAC000D0C667031740BFF000A85414F407BFB
2022-05-23 23:00:00, 47.900400, -50.165400, 0, 2022, 5, 23, 23, 0, 3.23, 1016.5, -0.4, 5, 15.4, 0, 48, 74, 10, 002CABDC0D0266EFB1740AFF000A855E4F3EAA5C
2022-05-23 22:00:00, 47.904200, -50.179200, 0, 2022, 5, 23, 22, 0, 3.22, 1016.5, -0.8, 4, 15.4, 0, 48, 50, 13, 002CABD80D0266CF71340DFF000A85714F3C819C
2022-05-23 21:00:00, 47.906200, -50.193000, 0, 2022, 5, 23, 21, 0, 3.23, 1016.6, -1.2, 4, 15.4, 0, 44, 80, 6, 002CABD40D0466EF313406FF000A857B4F3A5A8B
2022-05-23 20:00:00, 47.907000, -50.205800, 0, 2022, 5, 23, 20, 0, 3.29, 1016.9, -0.8, 5, 15.4, 0, 44, 130, 8, 002CABD00D0A67AF717408FF000A857F4F385C1B
2022-05-23 19:00:00, 47.906000, -50.216400, 0, 2022, 5, 23, 19, 0, 3.30, 1017.4, -1.1, 4, 15.4, 0, 48, 26, 9, 002CABCC0D1467CF413409FF000A857A4F36B0DC
2022-05-23 18:00:00, 47.905200, -50.224200, 0, 2022, 5, 23, 18, 0, 3.30, 1017.8, -1.3, 5, 15.4, 0, 48, 194, 16, 002CABC80D1C67CF217410FF000A85764F357E1C
2022-05-23 17:00:00, 47.904200, -50.230000, 0, 2022, 5, 23, 17, 0, 3.34, 1017.7, -1.9, 4, 15.4, 0, 44, 72, 6, 002CABC40D1A684EC13406FF000A85714F34924B
2022-05-23 16:00:00, 47.904400, -50.234000, 0, 2022, 5, 23, 16, 0, 3.31, 1018.5, -1.9, 4, 15.4, 0, 48, 134, 11, 002CABC00D2A67EEC1340BFF000A85724F33F43C
2022-05-23 15:00:00, 47.905800, -50.237200, 0, 2022, 5, 23, 15, 0, 3.29, 1019.1, -1.6, 4, 15.4, 0, 48, 22, 7, 002CABBC0D3667AEF13407FF000A85794F3370BC
2022-05-23 14:00:00, 47.908000, -50.240600, 0, 2022, 5, 23, 14, 0, 3.25, 1019.6, -1.6, 4, 15.4, 0, 44, 50, 15, 002CABB80D40672EF1340FFF000A85844F32E99B
2022-05-23 13:00:00, 47.910000, -50.243600, 0, 2022, 5, 23, 13, 0, 3.19, 1020.4, -0.9, 4, 15.4, 0, 48, 56, 12, 002CABB40D50666F61340CFF000A858E4F3271CC
2022-05-23 12:00:00, 47.911200, -50.247400, 0, 2022, 5, 23, 12, 0, 3.16, 1020.7, -0.8, 3, 15.4, 0, 48, 74, 10, 002CABB00D56660F70F40AFF000A85944F31DA5C
2022-05-23 11:00:00, 47.912800, -50.251400, 0, 2022, 5, 23, 11, 0, 3.13, 1021.3, 0.0, 5, 15.4, 0, 44, 62, 7, 002CABAC0D6265AFF17407FF000A859C4F3139FB
2022-05-23 10:00:00, 47.914600, -50.256200, 0, 2022, 5, 23, 10, 0, 3.11, 1021.2, -0.9, 4, 15.4, 0, 48, 44, 7, 002CABA80D60656F613407FF000A85A54F30796C
2022-05-23 09:00:00, 47.916000, -50.261200, 0, 2022, 5, 23, 9, 0, 3.10, 1021.5, -0.8, 3, 15.4, 0, 48, 76, 10, 002CABA40D66654F70F40AFF000A85AC4F2FB26C
2022-05-23 08:00:00, 47.917000, -50.266800, 0, 2022, 5, 23, 8, 0, 3.11, 1021.3, -1.6, 5, 15.4, 0, 48, 28, 11, 002CABA00D62656EF1740BFF000A85B14F2ED0EC
2022-05-23 07:00:00, 47.918400, -50.271600, 0, 2022, 5, 23, 7, 0, 3.14, 1022.1, -1.0, 4, 15.4, 0, 48, 100, 9, 002CAB9C0D7265CF513409FF000A85B84F2E132C
2022-05-23 06:00:00, 47.920800, -50.276800, 0, 2022, 5, 23, 6, 0, 3.17, 1022.3, -1.2, 4, 15.4, 0, 48, 80, 7, 002CAB980D76662F313407FF000A85C44F2D428C
2022-05-23 05:00:00, 47.922800, -50.281600, 0, 2022, 5, 23, 5, 0, 3.23, 1022.8, -1.7, 3, 15.4, 0, 44, 76, 9, 002CAB940D8066EEE0F409FF000A85CE4F2C826B
2022-05-23 04:00:00, 47.924800, -50.285000, 0, 2022, 5, 23, 4, 0, 3.28, 1023.1, -1.6, 4, 15.4, 0, 44, 52, 8, 002CAB900D86678EF13408FF000A85D84F2BF9AB
