Data Date (UTC), Latitude, Longitude, Voltage, Sea Surface Temperature, Report Body
2022-05-20 03:07:58, 90.0100200, 180.0300000, 13.496, 4.49, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653016078;orientation=0;voltage=13.496;temperature=4.492191
2022-05-20 02:04:52, 90.0100200, 180.0300000, 13.496, 4.57, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653012292;orientation=0;voltage=13.496;temperature=4.570316
2022-05-17 09:00:08, 48.694460, -53.102910, 13.673, 4.2, latitude=48.69446;longitude=-53.10291;fixValid=True;timeToFix=38;fixTime=1652778008;orientation=0;voltage=13.673;temperature=4.195313
2022-05-17 07:59:34, 48.694440, -53.102820, 13.673, 4.2, latitude=48.69444;longitude=-53.10282;fixValid=True;timeToFix=58;fixTime=1652774374;orientation=0;voltage=13.673;temperature=4.195313
2022-05-17 06:58:40, 48.694430, -53.102840, 13.673, 4.19, latitude=48.69443;longitude=-53.10284;fixValid=True;timeToFix=40;fixTime=1652770720;orientation=0;voltage=13.673;temperature=4.187502
2022-05-17 05:58:05, 48.694490, -53.102860, 13.673, 4.16, latitude=48.69449;longitude=-53.10286;fixValid=True;timeToFix=42;fixTime=1652767085;orientation=0;voltage=13.673;temperature=4.164068
2022-05-16 20:40:18, 90.0100200, 180.0300000, 13.732, 4.42, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1652733618;orientation=0;voltage=13.732;temperature=4.421877
2022-05-16 19:36:18, 48.694570, -53.102870, 13.732, 8, latitude=48.69457;longitude=-53.10287;fixValid=True;timeToFix=44;fixTime=1652729778;orientation=0;voltage=13.732;temperature=8
2022-05-16 18:35:40, 48.694610, -53.102960, 13.732, 7.12, latitude=48.69461;longitude=-53.10296;fixValid=True;timeToFix=37;fixTime=1652726140;orientation=0;voltage=13.732;temperature=7.125
2022-05-16 17:35:07, 48.694430, -53.102910, 13.732, 8.58, latitude=48.69443;longitude=-53.10291;fixValid=True;timeToFix=75;fixTime=1652722507;orientation=0;voltage=13.732;temperature=8.578121
2022-05-16 16:33:56, 48.694390, -53.102870, 13.732, 6.98, latitude=48.69439;longitude=-53.10287;fixValid=True;timeToFix=55;fixTime=1652718836;orientation=0;voltage=13.732;temperature=6.984373
2022-05-16 15:33:06, 48.694490, -53.102880, 13.732, 6.73, latitude=48.69449;longitude=-53.10288;fixValid=True;timeToFix=58;fixTime=1652715186;orientation=0;voltage=13.732;temperature=6.726563
2022-05-15 05:35:43, 48.694460, -53.102910, 13.732, 3.3, latitude=48.69446;longitude=-53.10291;fixValid=True;timeToFix=187;fixTime=1652592943;orientation=0;voltage=13.732;temperature=3.29688
2022-05-15 04:32:40, 48.694490, -53.102860, 13.791, 2.51, latitude=48.69449;longitude=-53.10286;fixValid=True;timeToFix=43;fixTime=1652589160;orientation=0;voltage=13.791;temperature=2.507817
2022-05-14 02:43:08, 48.694500, -53.102880, 13.909, 3.5, latitude=48.6945;longitude=-53.10288;fixValid=True;timeToFix=53;fixTime=1652496188;orientation=0;voltage=13.909;temperature=3.499999
2022-05-14 01:42:20, 48.694470, -53.102910, 13.909, 3.63, latitude=48.69447;longitude=-53.10291;fixValid=True;timeToFix=104;fixTime=1652492540;orientation=0;voltage=13.909;temperature=3.632815
2022-05-13 16:24:40, 48.694260, -53.102780, 13.968, 9.52, latitude=48.69426;longitude=-53.10278;fixValid=True;timeToFix=44;fixTime=1652459080;orientation=0;voltage=13.968;temperature=9.523435
2022-05-13 15:24:00, 48.694310, -53.102800, 13.968, 7.43, latitude=48.69431;longitude=-53.1028;fixValid=True;timeToFix=37;fixTime=1652455440;orientation=0;voltage=13.968;temperature=7.429689
2022-05-11 15:28:44, 48.694310, -53.102860, 14.027, 9.64, latitude=48.69431;longitude=-53.10286;fixValid=True;timeToFix=46;fixTime=1652282924;orientation=0;voltage=14.027;temperature=9.640628
2022-05-11 14:28:02, 48.694320, -53.102820, 14.027, 8.71, latitude=48.69432;longitude=-53.10282;fixValid=True;timeToFix=98;fixTime=1652279282;orientation=0;voltage=14.027;temperature=8.710938
2022-05-09 04:21:41, 90.0100200, 180.0300000, 14.027, 2.83, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1652070101;orientation=0;voltage=14.027;temperature=2.828129
2022-05-09 03:17:42, 48.694560, -53.102910, 14.027, 2.86, latitude=48.69456;longitude=-53.10291;fixValid=True;timeToFix=130;fixTime=1652066262;orientation=0;voltage=14.027;temperature=2.859375
2022-05-09 02:15:38, 48.694520, -53.102910, 14.027, 3.1, latitude=48.69452;longitude=-53.10291;fixValid=True;timeToFix=84;fixTime=1652062538;orientation=0;voltage=14.027;temperature=3.101562
2022-05-09 01:14:19, 48.694430, -53.102910, 14.027, 3.02, latitude=48.69443;longitude=-53.10291;fixValid=True;timeToFix=65;fixTime=1652058859;orientation=0;voltage=14.027;temperature=3.015625
2022-05-09 00:13:18, 48.694500, -53.102830, 14.027, 3.21, latitude=48.6945;longitude=-53.10283;fixValid=True;timeToFix=112;fixTime=1652055198;orientation=0;voltage=14.027;temperature=3.210932
2022-05-08 23:11:30, 48.694420, -53.102910, 14.027, 3.12, latitude=48.69442;longitude=-53.10291;fixValid=True;timeToFix=50;fixTime=1652051490;orientation=0;voltage=14.027;temperature=3.124996
2022-05-01 19:29:32, 48.694420, -53.102750, 14.794, 3.73, latitude=48.69442;longitude=-53.10275;fixValid=True;timeToFix=53;fixTime=1651433372;orientation=0;voltage=14.794;temperature=3.734374
2022-05-01 18:28:43, 48.694460, -53.102940, 14.735, 4.05, latitude=48.69446;longitude=-53.10294;fixValid=True;timeToFix=141;fixTime=1651429723;orientation=0;voltage=14.735;temperature=4.046875
2022-05-01 17:26:26, 48.694460, -53.102860, 14.794, 4.01, latitude=48.69446;longitude=-53.10286;fixValid=True;timeToFix=51;fixTime=1651425986;orientation=0;voltage=14.794;temperature=4.007817
2022-05-01 16:25:41, 48.694490, -53.102910, 14.794, 3.65, latitude=48.69449;longitude=-53.10291;fixValid=True;timeToFix=35;fixTime=1651422341;orientation=0;voltage=14.794;temperature=3.648438
2022-05-01 15:25:09, 48.694460, -53.102730, 14.794, 3.3, latitude=48.69446;longitude=-53.10273;fixValid=True;timeToFix=47;fixTime=1651418709;orientation=0;voltage=14.794;temperature=3.304691
2022-05-01 14:24:26, 48.694460, -53.102830, 14.794, 3.05, latitude=48.69446;longitude=-53.10283;fixValid=True;timeToFix=105;fixTime=1651415066;orientation=0;voltage=14.794;temperature=3.046871
2022-05-01 13:23:38, 90.0100200, 180.0300000, 14.794, 2.19, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=241;fixTime=1651411418;orientation=0;voltage=14.794;temperature=2.187505
2022-05-01 12:20:32, 90.0100200, 180.0300000, 14.794, 2.26, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=241;fixTime=1651407632;orientation=0;voltage=14.794;temperature=2.257808
2022-05-01 11:17:26, 90.0100200, 180.0300000, 14.794, 2.06, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1651403846;orientation=0;voltage=14.794;temperature=2.0625
2022-05-01 10:14:20, 90.0100200, 180.0300000, 14.794, 2.02, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1651400060;orientation=0;voltage=14.794;temperature=2.015621
2022-05-01 09:11:14, 90.0100200, 180.0300000, 14.853, 1.91, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1651396274;orientation=0;voltage=14.853;temperature=1.914062
2022-05-01 08:07:15, 48.694390, -53.103580, 14.912, 1.9, latitude=48.69439;longitude=-53.10358;fixValid=True;timeToFix=32;fixTime=1651392435;orientation=0;voltage=14.912;temperature=1.898439
2022-05-01 07:06:46, 48.690950, -53.114270, 14.912, 2.08, latitude=48.69095;longitude=-53.11427;fixValid=True;timeToFix=13;fixTime=1651388806;orientation=0;voltage=14.912;temperature=2.078123
2022-05-01 06:06:37, 48.687840, -53.124790, 14.912, 2.05, latitude=48.68784;longitude=-53.12479;fixValid=True;timeToFix=34;fixTime=1651385197;orientation=0;voltage=14.912;temperature=2.046878
2022-05-01 05:06:08, 48.685670, -53.136050, 14.912, 2.04, latitude=48.68567;longitude=-53.13605;fixValid=True;timeToFix=28;fixTime=1651381568;orientation=0;voltage=14.912;temperature=2.039066
2022-05-01 04:05:44, 48.685070, -53.146920, 14.912, 1.91, latitude=48.68507;longitude=-53.14692;fixValid=True;timeToFix=13;fixTime=1651377944;orientation=0;voltage=14.912;temperature=1.90625
2022-05-01 03:05:35, 48.685260, -53.158730, 14.912, 1.91, latitude=48.68526;longitude=-53.15873;fixValid=True;timeToFix=13;fixTime=1651374335;orientation=0;voltage=14.912;temperature=1.914062
