Data Date (UTC), Latitude, Longitude, Voltage, Sea Surface Temperature, Report Body
2022-05-02 17:08:46, 48.696380, -53.091140, 14.735, 2.41, latitude=48.69638;longitude=-53.09114;fixValid=True;timeToFix=29;fixTime=1651511326;orientation=0;voltage=14.735;temperature=2.406247
2022-05-02 16:08:21, 48.696450, -53.091170, 14.735, 2.29, latitude=48.69645;longitude=-53.09117;fixValid=True;timeToFix=17;fixTime=1651507701;orientation=0;voltage=14.735;temperature=2.289064
2022-05-02 15:08:08, 48.696450, -53.091460, 14.735, 2.15, latitude=48.69645;longitude=-53.09146;fixValid=True;timeToFix=45;fixTime=1651504088;orientation=1;voltage=14.735;temperature=2.148437
2022-05-02 14:07:27, 48.696400, -53.091040, 14.735, 2.03, latitude=48.6964;longitude=-53.09104;fixValid=True;timeToFix=100;fixTime=1651500447;orientation=0;voltage=14.735;temperature=2.031255
2022-05-02 13:05:52, 48.696570, -53.090940, 14.794, 1.93, latitude=48.69657;longitude=-53.09094;fixValid=True;timeToFix=17;fixTime=1651496752;orientation=1;voltage=14.794;temperature=1.929685
2022-05-02 12:05:39, 48.696450, -53.091060, 14.735, 1.84, latitude=48.69645;longitude=-53.09106;fixValid=True;timeToFix=29;fixTime=1651493139;orientation=1;voltage=14.735;temperature=1.843748
2022-05-02 11:05:14, 48.696520, -53.091090, 14.794, 1.82, latitude=48.69652;longitude=-53.09109;fixValid=True;timeToFix=12;fixTime=1651489514;orientation=1;voltage=14.794;temperature=1.820314
2022-05-02 10:05:06, 48.696600, -53.090910, 14.735, 1.98, latitude=48.6966;longitude=-53.09091;fixValid=True;timeToFix=44;fixTime=1651485906;orientation=1;voltage=14.735;temperature=1.984375
2022-05-02 09:04:27, 48.696600, -53.090940, 14.794, 2.1, latitude=48.6966;longitude=-53.09094;fixValid=True;timeToFix=15;fixTime=1651482267;orientation=1;voltage=14.794;temperature=2.101558
2022-05-02 08:04:16, 48.696600, -53.090730, 14.794, 2.12, latitude=48.6966;longitude=-53.09073;fixValid=True;timeToFix=36;fixTime=1651478656;orientation=1;voltage=14.794;temperature=2.117191
2022-05-02 07:03:43, 48.696600, -53.090800, 14.794, 2.16, latitude=48.6966;longitude=-53.0908;fixValid=True;timeToFix=13;fixTime=1651475023;orientation=1;voltage=14.794;temperature=2.156249
2022-05-02 06:03:36, 48.696690, -53.090850, 14.794, 2.18, latitude=48.69669;longitude=-53.09085;fixValid=True;timeToFix=43;fixTime=1651471416;orientation=1;voltage=14.794;temperature=2.179683
2022-05-02 05:02:56, 48.696780, -53.090950, 14.794, 2.18, latitude=48.69678;longitude=-53.09095;fixValid=True;timeToFix=13;fixTime=1651467776;orientation=1;voltage=14.794;temperature=2.179683
