Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,df_0,df_1,df_2,df_3,df_4,df_5,df_6,df_7,df_8,df_9,df_10,df_11,df_12,df_13,df_14,df_15,df_16,df_17,df_18,df_19,df_20,df_21,df_22,df_23,df_24,df_25,df_26,df_27,df_28,df_29,df_30,df_31,df_32,df_33,df_34,df_35,df_36,df_37,df_38,a1_0,a1_1,a1_2,a1_3,a1_4,a1_5,a1_6,a1_7,a1_8,a1_9,a1_10,a1_11,a1_12,a1_13,a1_14,a1_15,a1_16,a1_17,a1_18,a1_19,a1_20,a1_21,a1_22,a1_23,a1_24,a1_25,a1_26,a1_27,a1_28,a1_29,a1_30,a1_31,a1_32,a1_33,a1_34,a1_35,a1_36,a1_37,a1_38,b1_0,b1_1,b1_2,b1_3,b1_4,b1_5,b1_6,b1_7,b1_8,b1_9,b1_10,b1_11,b1_12,b1_13,b1_14,b1_15,b1_16,b1_17,b1_18,b1_19,b1_20,b1_21,b1_22,b1_23,b1_24,b1_25,b1_26,b1_27,b1_28,b1_29,b1_30,b1_31,b1_32,b1_33,b1_34,b1_35,b1_36,b1_37,b1_38,a2_0,a2_1,a2_2,a2_3,a2_4,a2_5,a2_6,a2_7,a2_8,a2_9,a2_10,a2_11,a2_12,a2_13,a2_14,a2_15,a2_16,a2_17,a2_18,a2_19,a2_20,a2_21,a2_22,a2_23,a2_24,a2_25,a2_26,a2_27,a2_28,a2_29,a2_30,a2_31,a2_32,a2_33,a2_34,a2_35,a2_36,a2_37,a2_38,b2_0,b2_1,b2_2,b2_3,b2_4,b2_5,b2_6,b2_7,b2_8,b2_9,b2_10,b2_11,b2_12,b2_13,b2_14,b2_15,b2_16,b2_17,b2_18,b2_19,b2_20,b2_21,b2_22,b2_23,b2_24,b2_25,b2_26,b2_27,b2_28,b2_29,b2_30,b2_31,b2_32,b2_33,b2_34,b2_35,b2_36,b2_37,b2_38,varianceDensity_0,varianceDensity_1,varianceDensity_2,varianceDensity_3,varianceDensity_4,varianceDensity_5,varianceDensity_6,varianceDensity_7,varianceDensity_8,varianceDensity_9,varianceDensity_10,varianceDensity_11,varianceDensity_12,varianceDensity_13,varianceDensity_14,varianceDensity_15,varianceDensity_16,varianceDensity_17,varianceDensity_18,varianceDensity_19,varianceDensity_20,varianceDensity_21,varianceDensity_22,varianceDensity_23,varianceDensity_24,varianceDensity_25,varianceDensity_26,varianceDensity_27,varianceDensity_28,varianceDensity_29,varianceDensity_30,varianceDensity_31,varianceDensity_32,varianceDensity_33,varianceDensity_34,varianceDensity_35,varianceDensity_36,varianceDensity_37,varianceDensity_38,direction_0,direction_1,direction_2,direction_3,direction_4,direction_5,direction_6,direction_7,direction_8,direction_9,direction_10,direction_11,direction_12,direction_13,direction_14,direction_15,direction_16,direction_17,direction_18,direction_19,direction_20,direction_21,direction_22,direction_23,direction_24,direction_25,direction_26,direction_27,direction_28,direction_29,direction_30,direction_31,direction_32,direction_33,direction_34,direction_35,direction_36,direction_37,direction_38,directionalSpread_0,directionalSpread_1,directionalSpread_2,directionalSpread_3,directionalSpread_4,directionalSpread_5,directionalSpread_6,directionalSpread_7,directionalSpread_8,directionalSpread_9,directionalSpread_10,directionalSpread_11,directionalSpread_12,directionalSpread_13,directionalSpread_14,directionalSpread_15,directionalSpread_16,directionalSpread_17,directionalSpread_18,directionalSpread_19,directionalSpread_20,directionalSpread_21,directionalSpread_22,directionalSpread_23,directionalSpread_24,directionalSpread_25,directionalSpread_26,directionalSpread_27,directionalSpread_28,directionalSpread_29,directionalSpread_30,directionalSpread_31,directionalSpread_32,directionalSpread_33,directionalSpread_34,directionalSpread_35,directionalSpread_36,directionalSpread_37,directionalSpread_38,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa)
4.1,-0.2,72,1664581291,2.543,11.378,8.353,231.823,19.418,235.492,24.231,62.53158,5.58618,0.0293,0.03906,0.04883,0.05859,0.06836,0.07813,0.08789,0.09766,0.10742,0.11719,0.12695,0.13672,0.14648,0.15625,0.16602,0.17578,0.18555,0.19531,0.20508,0.21484,0.22461,0.23438,0.24414,0.25391,0.26367,0.27344,0.2832,0.29297,0.30273,0.3125,0.32227,0.33203,0.35156,0.38086,0.41016,0.43945,0.46875,0.49805,0.6543,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.2832,0.100684,0.180841,0.247312,0.620723,0.72825,0.719453,0.740958,0.744868,0.769306,0.762463,0.799609,0.812317,0.817204,0.823069,0.812317,0.822092,0.826002,0.779081,0.774194,0.771261,0.702835,0.648094,0.620723,0.617791,0.59824,0.521994,0.466276,0.464321,0.486804,0.532747,0.44868,0.488759,0.360704,0.14956,-0.060606,-0.063539,-0.166178,-0.15347,-0.117302,0.066471,0.103617,0.162268,0.439883,0.560117,0.588465,0.5826,0.56696,0.535679,0.536657,0.478983,0.44868,0.460411,0.443793,0.42522,0.388074,0.343109,0.367546,0.29912,0.302053,0.324536,0.244379,0.262952,0.233627,0.193548,0.223851,0.28739,0.2913,0.292278,0.260997,0.253177,0.349951,0.289345,0.389052,0.435973,0.372434,0.301075,0.277615,0.074291,-0.156403,-0.070381,-0.042033,0.156403,0.230694,0.194526,0.212121,0.204301,0.276637,0.26784,0.388074,0.42522,0.427175,0.44868,0.463343,0.490714,0.554252,0.461388,0.441838,0.449658,0.360704,0.296188,0.211144,0.305963,0.253177,0.049853,-0.064516,0.002933,0.091887,0.186706,-0.076246,0.016618,-0.14956,-0.27957,-0.26002,-0.336266,-0.200391,-0.108504,0.020528,0.15347,0.214076,0.264907,0.597263,0.798631,0.812317,0.825024,0.793744,0.785924,0.772239,0.706745,0.676442,0.740958,0.698925,0.653959,0.59824,0.518084,0.525904,0.428152,0.459433,0.519062,0.482893,0.493646,0.419355,0.369501,0.400782,0.336266,0.298143,0.335288,0.323558,0.368524,0.435973,0.352884,0.106549,-0.16129,-0.146628,-0.12219,-0.121212,0.010753,0.001748992,0.003497984,0.008752128000000001,0.210051072,1.2235489279999998,3.735409664,7.10323712,6.879179776,5.825419264000001,3.675900928,2.6571489280000002,2.0287447039999997,1.6051445759999998,1.3163243519999999,0.922478592,0.8069447679999999,0.5776404480000001,0.45511065600000006,0.339584,0.330831872,0.20830208,0.159287296,0.168039424,0.15228416,0.11377766400000001,0.080518144,0.06651903999999999,0.071766016,0.056010752,0.045509632,0.038506496,0.038506496,0.029754368000000003,0.022758399999999998,0.019253248,0.017504256000000003,0.015755263999999998,0.012250112,0.003497984,236.5674360137863,240.18845826618127,236.73005130125492,234.6762367478385,232.4351304960334,230.71910281872232,231.82275985014238,232.723241818885,235.14994197600186,234.86033105475548,239.07748381717934,241.08611258103775,240.60318183135095,241.66676689279439,242.36948990767343,244.73003486260004,247.44272515156518,244.74353029017263,248.87530719709994,248.61293747425614,245.21473813772639,249.33987561429967,247.0414091848362,249.28513103611346,252.07210063776137,246.7884946228642,238.35232558119478,237.8971676972775,239.01931874979215,243.8993982781859,240.56523397083458,234.3973708835346,231.26454951821066,201.02783914608074,172.08584994487194,170.31828309137174,151.10354869039452,151.06548250424584,122.34735053565288,75.98349971526952,72.09154670618763,67.99664276399227,39.630693067324025,23.098403317768142,21.520009939779865,19.4178165417119,20.483701753700704,20.267705661070504,21.069005942514348,21.115026566612535,21.743142875209735,20.17968402733687,20.64385291255049,23.36078950486055,24.431711575068327,26.327529978862238,30.163117159028655,33.411904865490435,33.57560172983697,38.50812549482533,44.92240065925291,46.255671513816424,47.213238628699216,49.36953808307914,53.25935130352373,54.49257416972968,54.46819568028354,53.26925148418185,51.67785199448231,56.419218542456235,51.174797264934476,59.41020930269081,61.87897014638802,60.627200361154365,63.91419827832967,65.63349044733114,66.95464819867324,75.1929989079821,5.20,137.14,13.16,-,-,-,-,-,-,-,-,-,-,-,-,-
4.1,-0.2,72,1664579491,-,-,-,-,-,-,-,62.5307000,5.5801000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.1,-0.22,67.2,1664559691,1.343,6.827,6.008,231.368,19.68,237.818,31.003,62.53072,5.58012,0.0293,0.03906,0.04883,0.05859,0.06836,0.07813,0.08789,0.09766,0.10742,0.11719,0.12695,0.13672,0.14648,0.15625,0.16602,0.17578,0.18555,0.19531,0.20508,0.21484,0.22461,0.23438,0.24414,0.25391,0.26367,0.27344,0.2832,0.29297,0.30273,0.3125,0.32227,0.33203,0.35156,0.38086,0.41016,0.43945,0.46875,0.49805,0.6543,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.2832,0.020528,0.056696,0.098729,0.190616,0.552297,0.781036,0.83871,0.825024,0.806452,0.787879,0.734115,0.71652,0.735093,0.737048,0.72043,0.737048,0.747801,0.73607,0.718475,0.748778,0.764418,0.737048,0.718475,0.714565,0.692082,0.659824,0.665689,0.656891,0.627566,0.609971,0.565982,0.527859,0.527859,0.377322,0.339198,0.247312,0.078201,-0.025415,-0.050831,0.100684,0.053763,0.01564,0.014663,0.128055,0.152493,0.15347,0.15738,0.246334,0.391007,0.504399,0.577713,0.587488,0.540567,0.519062,0.525904,0.516129,0.526882,0.513196,0.449658,0.451613,0.437928,0.398827,0.352884,0.41349,0.431085,0.419355,0.392962,0.398827,0.384164,0.40567,0.373412,0.351906,0.274682,0.245357,0.206256,0.100684,0.140762,0.065494,0.043011,0.096774,0.012708,0.021505,0.322581,0.580645,0.623656,0.560117,0.477028,0.371457,0.186706,0.110459,0.158358,0.209189,0.193548,0.219941,0.231672,0.229717,0.195503,0.339198,0.357771,0.336266,0.346041,0.377322,0.347996,0.254154,0.220919,0.224829,0.186706,0.231672,0.143695,0.076246,0.113392,0.006843,0.097752,-0.105572,-0.112414,-0.168133,-0.070381,0.243402,0.314761,0.276637,0.239492,0.313783,0.235582,0.229717,0.198436,0.312805,0.54741,0.658847,0.774194,0.840665,0.749756,0.692082,0.735093,0.737048,0.733138,0.7087,0.654936,0.685239,0.620723,0.527859,0.503421,0.589443,0.539589,0.510264,0.453568,0.424242,0.462366,0.459433,0.369501,0.387097,0.215054,0.186706,0.284457,0.135875,-0.059629,-0.029326,0.001501184,0.002000896,0.002000896,0.003500032,0.045510656,0.293070848,0.43260518400000003,0.34158387199999996,0.5491343360000001,0.8572088320000001,1.0672599040000001,1.541376,1.6028917759999999,0.9462312960000001,0.505122816,0.43410636799999996,0.38059212800000003,0.370589696,0.284069888,0.22955622399999998,0.251561984,0.198047744,0.123529216,0.089022464,0.122529792,0.10302464,0.07601766399999998,0.06401638400000001,0.052512768,0.051011584000000006,0.049012735999999994,0.039510016,0.028506112,0.020004864,0.015003648,0.011001855999999999,0.012003327999999999,0.012003327999999999,0.004501504,191.52382779206533,226.52100818970058,260.99837940261295,265.60122568791445,256.9461182056846,258.95229479073,259.63054160197163,259.2001169357682,253.01449799353045,243.60580744139202,235.50764776457373,231.1215950132081,231.3680721751438,233.74286981942512,234.2276592004572,234.49109935714839,235.38673071925223,234.4047534671845,234.4623448387611,239.01423806208467,239.42569252836236,239.28270774638753,240.9652520566892,243.7177899667658,239.1434517115817,236.8420769267682,237.79086345751443,239.1115065863103,237.56346879073328,237.79698950290958,234.36877775530556,234.72408305217687,236.3099324740202,233.94621711713307,234.1201112251978,230.17219538944332,217.83639395140054,169.76533958281658,142.1843570277259,76.75259421901478,77.79856157594163,76.87205789296279,72.87252239244832,53.32214895270255,36.617025710547615,31.10526366236856,32.42145076688824,32.08205518137575,28.119568713489507,26.78868513582291,22.85961330147527,19.679719736953025,23.75794594756835,27.12407724033909,24.917244458879452,24.493815310300672,24.947138367942344,27.723547764544332,28.82848579244749,27.134677610630135,30.605443109047666,34.210166447867664,36.512240800408364,35.6713344744936,37.293903331686174,37.416747834126014,39.24176796624467,41.03163208710747,42.80994225223894,44.650265077736975,48.170412446159915,48.993247939344414,59.17219266418814,61.782010489970006,66.71786674194732,75.68744552290609,75.00987096067865,77.59697134889159,4.80,148.57,13.28,-,-,-,-,-,-,-,-,-,-,-,-,-
4.1,-0.22,67.2,1664557891,-,-,-,-,-,-,-,62.5664833,5.6186667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.1,-0.03,57.6,1664538091,1.238,5.689,5.043,225.467,21.056,233.91,42.187,62.56648,5.61867,0.0293,0.03906,0.04883,0.05859,0.06836,0.07813,0.08789,0.09766,0.10742,0.11719,0.12695,0.13672,0.14648,0.15625,0.16602,0.17578,0.18555,0.19531,0.20508,0.21484,0.22461,0.23438,0.24414,0.25391,0.26367,0.27344,0.2832,0.29297,0.30273,0.3125,0.32227,0.33203,0.35156,0.38086,0.41016,0.43945,0.46875,0.49805,0.6543,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.2832,-0.010753,-0.082111,-0.052786,0.043011,0.504399,0.763441,0.795699,0.802542,0.786901,0.788856,0.777126,0.733138,0.737048,0.699902,0.687195,0.664712,0.667644,0.649071,0.651026,0.653959,0.630499,0.625611,0.650049,0.659824,0.606061,0.515152,0.476051,0.410557,0.281525,0.116325,0.136852,0.070381,-0.091887,-0.13392,-0.191593,-0.198436,-0.160313,-0.085044,-0.095797,-0.147605,-0.095797,-0.048876,-0.013685,-0.006843,0.00782,-0.022483,-0.005865,-0.035191,0.095797,0.199413,0.201369,0.466276,0.58651,0.618768,0.653959,0.631476,0.614858,0.609971,0.587488,0.579668,0.605083,0.580645,0.575758,0.59824,0.646139,0.660802,0.611926,0.585533,0.650049,0.641251,0.617791,0.601173,0.473118,0.374389,0.31085,0.30694,0.249267,0.219941,0.177908,0.182796,0.109482,-0.008798,0.248289,0.527859,0.55132,0.58651,0.626588,0.528837,0.44086,0.311828,0.232649,0.081134,0.062561,-0.009775,0.014663,0.01564,0.004888,0.065494,0.061584,-0.016618,0.029326,0.061584,0.018573,-0.167155,-0.197458,-0.156403,-0.13392,-0.273705,-0.347996,-0.44086,-0.481916,-0.336266,-0.056696,-0.172043,-0.171065,-0.031281,-0.064516,0.214076,0.27957,0.058651,0.093842,0.021505,-0.049853,-0.11437,-0.087977,-0.096774,0.084066,0.231672,0.335288,0.744868,0.828935,0.83871,0.85826,0.829912,0.776149,0.797654,0.770283,0.730205,0.781036,0.777126,0.762463,0.697947,0.687195,0.678397,0.516129,0.288368,0.076246,0.042033,-0.045943,-0.243402,-0.142717,-0.277615,-0.192571,-0.140762,-0.176931,-0.062561,0.0032511999999999997,0.005001216,0.0032511999999999997,0.0035010560000000002,0.08276992,0.39134515200000003,0.42860441600000004,0.452860928,0.45836185599999996,0.44410879999999997,0.315577344,0.167041024,0.338082816,0.5908940800000001,0.769687552,0.942480384,0.702171136,0.439107584,0.379342848,0.30007296,0.20630016,0.202049536,0.184044544,0.146535424,0.13153177600000002,0.128531456,0.108276736,0.08077004800000001,0.087771136,0.10352537599999999,0.119529472,0.107276288,0.091522048,0.058764288,0.041759744,0.038259712,0.024756223999999997,0.013753344,0.0060016639999999994,4.166627625846331,40.60104836937245,47.202554872654446,287.6497393291282,270.7772635702546,269.41313431330246,271.618499400674,270.41871174930725,272.5606184411121,263.07602551270764,255.60823428752914,254.64147487467494,237.68147570522555,230.03737118870782,227.99931656045067,225.4672036177643,226.5947245864892,226.55054749280103,226.86475274830926,228.0648706777163,227.40519764492896,225.95560610603027,228.22773065651523,228.89226724020688,225.37208637380212,218.5645626761352,215.7695055065061,213.85868349030798,205.678305934785,190.1455821922586,192.04700078941892,186.49932310124296,171.30981537051667,164.1953917206842,152.89897284097077,147.4472324495315,152.42219312689616,161.16157370876266,156.4640949240123,74.79256139437328,75.74442956116778,78.05952113131379,79.17871946585349,57.04050726844441,39.40674847633188,36.59612249108748,36.004055995190356,37.335796189542215,36.718378906994865,36.027779108693395,39.67169492534356,28.972151790881057,23.878308359648386,22.231646169937193,21.056147226833644,23.06502126753134,26.373473977839204,26.612396136675326,28.174961502085115,30.697726926671457,29.1755235859435,29.033216401422145,28.566611949690007,31.215699701024647,33.76429770723893,34.90602639814488,41.56275118118957,47.957885039758885,47.22124392883701,47.545729585839474,49.831710606651114,50.72183127002561,57.769012037390326,61.67937383567397,64.37618895785272,65.51372257330819,69.54417913985431,70.6437155514742,6.00,154.29,13.34,-,-,-,-,-,-,-,-,-,-,-,-,-
4.1,-0.03,57.6,1664536291,-,-,-,-,-,-,-,62.5642667,5.6333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4.07,-0.29,72,1664516491,0.962,9.309,4.978,274.363,32.887,254.449,46.573,62.56428,5.63333,0.0293,0.03906,0.04883,0.05859,0.06836,0.07813,0.08789,0.09766,0.10742,0.11719,0.12695,0.13672,0.14648,0.15625,0.16602,0.17578,0.18555,0.19531,0.20508,0.21484,0.22461,0.23438,0.24414,0.25391,0.26367,0.27344,0.2832,0.29297,0.30273,0.3125,0.32227,0.33203,0.35156,0.38086,0.41016,0.43945,0.46875,0.49805,0.6543,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.00977,0.0293,0.0293,0.0293,0.0293,0.0293,0.0293,0.2832,0.012708,0.000978,0.032258,0.189638,0.569892,0.733138,0.794721,0.797654,0.832845,0.800587,0.755621,0.72825,0.651026,0.672532,0.710655,0.762463,0.772239,0.781036,0.782991,0.774194,0.754643,0.733138,0.71261,0.741935,0.665689,0.652981,0.648094,0.629521,0.585533,0.511241,0.477028,0.439883,0.297165,0.02737,-0.065494,-0.080156,-0.135875,-0.02346,-0.041056,-0.101662,-0.080156,-0.031281,0.035191,0.101662,0.031281,0.030303,-0.014663,-0.063539,-0.120235,-0.116325,-0.067449,-0.182796,-0.217009,-0.176931,-0.15347,-0.056696,0.194526,0.372434,0.443793,0.459433,0.489736,0.501466,0.42131,0.504399,0.492669,0.495601,0.502444,0.485826,0.505376,0.504399,0.485826,0.504399,0.549365,0.476051,0.475073,0.392962,0.372434,0.196481,-0.087977,-0.197458,-0.225806,-0.311828,0.099707,0.520039,0.681329,0.628543,0.625611,0.526882,0.488759,0.453568,0.292278,0.29521,0.313783,0.389052,0.437928,0.457478,0.403715,0.347019,0.28739,0.246334,0.216031,0.319648,0.11828,0.119257,0.163245,0.185728,0.085044,-0.131965,-0.106549,-0.085044,-0.204301,-0.315738,-0.228739,-0.198436,-0.16129,-0.182796,-0.094819,0.008798,0.076246,0.130987,0.031281,-0.031281,-0.107527,-0.043011,-0.071359,-0.132942,-0.194526,-0.085044,0.043988,-0.139785,-0.197458,-0.13001,-0.163245,-0.033236,0.360704,0.616813,0.71261,0.722385,0.713587,0.722385,0.648094,0.687195,0.699902,0.645161,0.641251,0.583578,0.585533,0.538612,0.443793,0.391984,0.026393,-0.240469,-0.173021,-0.113392,-0.058651,-0.14174,0.002250752,0.0035010560000000002,0.00150016,0.007251968,0.160789504,0.424103936,0.38709452800000005,0.33783296,0.47461580800000003,0.32207872,0.196798464,0.163040256,0.16403968,0.127780864,0.10627584,0.128531456,0.127281152,0.14853631999999997,0.18729574400000001,0.26606489599999994,0.29757235200000004,0.25031065599999996,0.174542848,0.129531904,0.109776896,0.088271872,0.073767936,0.07276748799999999,0.069266432,0.060014592,0.05151232,0.046011392,0.045510656,0.053763072,0.048512,0.030007296,0.018003968000000002,0.011252736000000001,0.00475136,352.87484492106904,359.3009569843171,314.1190675722498,259.48724335369815,259.88550325790374,267.556827147306,267.81634902213716,271.0531300558634,274.36273018164076,278.5410507136196,278.75176322740697,275.2915200013089,285.68375476717864,287.8835727620533,283.98062795521946,281.38053749490456,274.19898992762353,256.0143765641418,244.56164476661928,240.17727263109538,238.66659367040427,236.25708654689495,234.86582287610278,240.40979428033611,232.84843836453524,232.9657353912697,232.59465977593132,231.40533766130366,230.31696858437013,225.33054337945532,223.40249312474427,222.15873788679073,210.5043245537002,182.85218374825098,172.16655445670753,170.42305095962945,160.92608091117225,176.39564220206313,168.1974907268401,76.76551800704407,77.71293506803562,79.18707186618138,72.79606132128619,52.58188009028703,41.805897300361764,36.660477648021114,36.43680389970069,32.88745537799642,35.35986968527025,39.3198968302158,41.996921281696025,46.107828467815516,43.884462790958274,41.92007372026775,38.19914239250946,38.49343103340116,35.790741672510165,29.544447892353368,26.582717263310784,27.657219461631108,27.8737084679235,29.061172961579828,31.044439477058557,32.893896539347935,34.568916929241794,34.76948234860891,35.74006632262685,39.626245194337876,42.96276281623168,44.804895193440025,47.56717756755968,52.1720451880002,54.35274787947101,58.40038610006421,58.32993731058306,61.93301201630324,64.15223200634789,72.44123478416495,5.20,165.71,12.98,-,-,-,-,-,-,-,-,-,-,-,-,-
