Data Date (UTC), LATITUDE, LONGITUDE, YEAR, DAY, HOUR, MIN, GPS_YEAR, GPS_DAY, GPS_HOUR, GPS_MIN, SST, SBDTIME, VBAT, TTFF, FOM, MAXDB, AT, Report Body
2022-10-13 10:00:00, 45.036082, -66.416016, 2022, 286, 10, 0, 2022, 286, 10, 0, 12.5, 6, 15.24, 26, 3, 47, -32.9, 5A3CA02715A3CA02FEB16A13940DEF06CE5580
2022-10-13 09:00:00, 45.047090, -66.385314, 2022, 286, 9, 0, 2022, 286, 9, 0, 12.5, 7, 15.24, 24, 2, 47, -32.9, 5A3C902715A3C902FEC16A14468CAF07CE5580
2022-10-13 08:00:00, 45.060248, -66.352376, 2022, 286, 8, 0, 2022, 286, 8, 0, 12.5, 9, 15.24, 24, 2, 46, -32.9, 5A3C802715A3C802FED48A15060CAE09CE5580
2022-10-13 07:00:00, 45.073234, -66.328210, 2022, 286, 7, 0, 2022, 286, 7, 0, 12.5, 6, 15.24, 24, 2, 46, -32.9, 5A3C702715A3C702FEE76A15928CAE06CE5580
2022-10-13 06:00:00, 45.081662, -66.313332, 2022, 286, 6, 0, 2022, 286, 6, 0, 12.5, 7, 15.24, 24, 3, 47, -32.9, 5A3C602715A3C602FEF3AA15E90CEF07CE5580
2022-10-13 05:00:00, 45.084070, -66.312816, 2022, 286, 5, 0, 2022, 286, 5, 0, 12.5, 9, 15.24, 24, 3, 47, -32.9, 5A3C502715A3C502FEF72A15EC0CEF09CE5580
2022-10-13 04:00:00, 45.080372, -66.322792, 2022, 286, 4, 0, 2022, 286, 4, 0, 12.5, 8, 15.24, 24, 2, 46, -33.0, 5A3C402715A3C402FEF1CA15B20CAE08CE5500
2022-10-13 03:00:00, 45.069708, -66.339132, 2022, 286, 3, 0, 2022, 286, 3, 0, 12.6, 7, 15.24, 36, 2, 47, -32.9, 5A3C302725A3C302FEE24A155312AF07CE5580
2022-10-13 02:00:00, 45.055432, -66.355902, 2022, 286, 2, 0, 2022, 286, 2, 0, 12.5, 12, 15.24, 22, 2, 48, -33.0, 5A3C202715A3C202FECD8A14F18BB00CCE5500
2022-10-13 01:00:00, 45.042188, -66.364072, 2022, 286, 1, 0, 2022, 286, 1, 0, 12.5, 10, 15.24, 24, 2, 46, -33.0, 5A3C102715A3C102FEBA4A14C20CAE0ACE5500
2022-10-13 00:00:00, 45.034534, -66.359428, 2022, 286, 0, 0, 2022, 286, 0, 0, 12.6, 6, 15.24, 24, 2, 47, -33.0, 5A3C002725A3C002FEAF2A14DD0CAF06CE5500
2022-10-12 23:00:00, 45.035824, -66.341626, 2022, 285, 23, 0, 2022, 285, 23, 0, 12.5, 12, 15.24, 24, 2, 47, -33.0, 5A3B702715A3B702FEB10A15448CAF0CCE5500
2022-10-12 22:00:00, 45.043306, -66.312988, 2022, 285, 22, 0, 2022, 285, 22, 0, 12.4, 6, 15.24, 24, 2, 47, -33.0, 5A3B602705A3B602FEBBEA15EB0CAF06CE5500
