Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2022-10-13 10:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 10, 0, 12.51, 1022.2, 1.1, 1, 15.6, 0, 48, 26, 10, 002D46A80D74DAF0A0750AFF000A4662452948DC
2022-10-13 09:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 9, 0, 12.51, 1021.7, 0.5, 1, 15.6, 0, 48, 22, 8, 002D46A40D6ADAF0407508FF000A4662452948BC
2022-10-13 08:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 8, 0, 12.64, 1021.2, 0.1, 2, 15.6, 0, 48, 22, 10, 002D46A00D60DC9000B50AFF000A4662452948BC
2022-10-13 07:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 7, 0, 12.77, 1021.1, -0.1, 2, 15.6, 0, 44, 22, 6, 002D469C0D5EDE2FE0B506FF000A4662452948BB
2022-10-13 06:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 6, 0, 12.83, 1021.2, 0.0, 3, 15.6, 0, 48, 40, 8, 002D46980D60DEEFF0F508FF000A46624529494C
2022-10-13 05:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 5, 0, 12.86, 1021.2, -0.3, 2, 15.6, 0, 44, 36, 10, 002D46940D60DF4FC0B50AFF000A46624529492B
2022-10-13 04:00:00, 44.675800, -66.686200, 0, 2022, 10, 13, 4, 0, 12.90, 1021.3, -0.4, 2, 15.6, 0, 44, 22, 11, 002D46900D62DFCFB0B50BFF000A4663452948BB
2022-10-13 03:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 3, 0, 12.93, 1021.3, -0.4, 2, 15.6, 0, 48, 22, 9, 002D468C0D62E02FB0B509FF000A4662452948BC
2022-10-13 02:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 2, 0, 12.90, 1021.4, -0.3, 1, 15.6, 0, 44, 22, 12, 002D46880D64DFCFC0750CFF000A4662452948BB
2022-10-13 01:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 1, 0, 12.95, 1021.6, 0.2, 1, 15.6, 0, 44, 22, 20, 002D46840D68E070107514FF000A4662452948BB
2022-10-13 00:00:00, 44.675600, -66.686200, 0, 2022, 10, 13, 0, 0, 13.00, 1021.7, 0.3, 1, 15.6, 0, 48, 26, 8, 002D46800D6AE110207508FF000A4662452948DC
2022-10-12 23:00:00, 44.675600, -66.686200, 0, 2022, 10, 12, 23, 0, 13.08, 1021.7, 0.3, 1, 15.6, 0, 48, 22, 12, 002D465C0D6AE21020750CFF000A4662452948BC
2022-10-12 22:00:00, 44.675600, -66.686200, 0, 2022, 10, 12, 22, 0, 13.10, 1021.5, -0.1, 1, 15.6, 0, 48, 22, 11, 002D46580D66E24FE0750BFF000A4662452948BC
2022-10-12 21:00:00, 44.675600, -66.686200, 0, 2022, 10, 12, 21, 0, 13.22, 1021.4, -0.5, 2, 15.6, 0, 48, 22, 7, 002D46540D64E3CFA0B507FF000A4662452948BC
2022-10-12 20:00:00, 44.675600, -66.686200, 0, 2022, 10, 12, 20, 0, 13.40, 1021.4, -1.0, 1, 15.6, 0, 48, 22, 9, 002D46500D64E60F507509FF000A4662452948BC
2022-10-12 19:00:00, 44.675600, -66.686200, 0, 2022, 10, 12, 19, 0, 12.96, 1021.6, -1.3, 2, 15.6, 0, 48, 22, 8, 002D464C0D68E08F20B508FF000A4662452948BC
2022-10-12 18:00:00, 44.675600, -66.686200, 0, 2022, 10, 12, 18, 0, 13.28, 1021.9, -1.5, 2, 15.6, 0, 48, 22, 11, 002D46480D6EE48F00B50BFF000A4662452948BC
2022-10-12 17:00:00, 44.675600, -66.686400, 0, 2022, 10, 12, 17, 0, 13.27, 1022.4, -1.1, 1, 15.6, 0, 48, 26, 10, 002D46440D78E46F40750AFF000A4662452940DC
2022-10-12 16:00:00, 44.675600, -66.686400, 0, 2022, 10, 12, 16, 0, 13.31, 1022.9, -0.6, 1, 15.6, 0, 48, 22, 12, 002D46400D82E4EF90750CFF000A4662452940BC
2022-10-12 15:00:00, 44.675600, -66.686200, 0, 2022, 10, 12, 15, 0, 12.77, 1023.4, 0.2, 1, 15.6, 0, 48, 22, 8, 002D463C0D8CDE30107508FF000A4662452948BC
2022-10-12 14:00:00, 44.675600, -66.686200, 0, 2022, 10, 12, 14, 0, 12.78, 1023.6, 0.3, 2, 15.6, 0, 48, 22, 11, 002D46380D90DE5020B50BFF000A4662452948BC
