Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, RANGE, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2022-10-13 10:00:00, 45.011600, -65.238800, 0, 2022, 10, 13, 10, 0, 12.88, 1023.1, 1.5, 0, 15.6, 0, 48, 26, 7, 002D46A80D86DF90E03507FF000A4CF2460B70DC
2022-10-13 09:00:00, 45.029800, -65.198800, 0, 2022, 10, 13, 9, 0, 12.87, 1022.3, 0.7, 0, 15.6, 0, 48, 22, 7, 002D46A40D76DF70603507FF000A4D4D4611B0BC
2022-10-13 08:00:00, 45.050200, -65.149400, 0, 2022, 10, 13, 8, 0, 12.89, 1022.1, 0.5, 0, 15.6, 0, 48, 26, 10, 002D46A00D72DFB040350AFF000A4DB3461968DC
2022-10-13 07:00:00, 45.065600, -65.112800, 0, 2022, 10, 13, 7, 0, 12.90, 1021.6, -0.1, 0, 15.6, 0, 48, 22, 6, 002D469C0D68DFCFE03506FF000A4E00461F20BC
2022-10-13 06:00:00, 45.071400, -65.099200, 0, 2022, 10, 13, 6, 0, 12.91, 1021.6, -0.3, 0, 15.6, 0, 48, 24, 7, 002D46980D68DFEFC03507FF000A4E1D462140CC
2022-10-13 05:00:00, 45.066000, -65.108600, 0, 2022, 10, 13, 5, 0, 12.89, 1021.6, -0.5, 0, 15.6, 0, 44, 28, 6, 002D46940D68DFAFA03506FF000A4E02461FC8EB
2022-10-13 04:00:00, 45.053400, -65.135600, 0, 2022, 10, 13, 4, 0, 12.88, 1021.6, -0.5, 0, 15.6, 0, 48, 24, 10, 002D46900D68DF8FA0350AFF000A4DC3461B90CC
2022-10-13 03:00:00, 45.037600, -65.173200, 0, 2022, 10, 13, 3, 0, 12.88, 1021.9, -0.2, 0, 15.6, 0, 48, 22, 7, 002D468C0D6EDF8FD03507FF000A4D744615B0BC
2022-10-13 02:00:00, 45.016800, -65.223200, 0, 2022, 10, 13, 2, 0, 12.91, 1022.1, 0.1, 0, 15.6, 0, 48, 22, 11, 002D46880D72DFF000350BFF000A4D0C460DE0BC
2022-10-13 01:00:00, 44.997800, -65.263600, 0, 2022, 10, 13, 1, 0, 12.91, 1022.2, 0.4, 0, 15.6, 0, 48, 22, 10, 002D46840D74DFF030350AFF000A4CAD460790BC
2022-10-13 00:00:00, 44.987200, -65.286400, 0, 2022, 10, 13, 0, 0, 12.90, 1022.1, 0.6, 0, 15.6, 0, 48, 32, 7, 002D46800D72DFD0503507FF000A4C784604010C
2022-10-12 23:00:00, 44.987400, -65.287000, 0, 2022, 10, 12, 23, 0, 12.89, 1022.1, 0.5, 0, 15.6, 0, 48, 22, 7, 002D465C0D72DFB0403507FF000A4C794603E8BC
2022-10-12 22:00:00, 44.996800, -65.267400, 0, 2022, 10, 12, 22, 0, 12.90, 1021.8, 0.2, 0, 15.6, 0, 48, 22, 7, 002D46580D6CDFD0103507FF000A4CA84606F8BC
2022-10-12 21:00:00, 45.012600, -65.234200, 0, 2022, 10, 12, 21, 0, 12.88, 1021.5, -0.2, 0, 15.6, 0, 48, 26, 7, 002D46540D66DF8FD03507FF000A4CF7460C28DC
2022-10-12 20:00:00, 45.031400, -65.191200, 0, 2022, 10, 12, 20, 0, 12.93, 1021.6, -0.4, 0, 15.6, 0, 48, 50, 7, 002D46500D68E02FB03507FF000A4D554612E19C
2022-10-12 19:00:00, 45.050200, -65.147600, 0, 2022, 10, 12, 19, 0, 12.97, 1021.6, -1.1, 0, 15.6, 0, 48, 28, 10, 002D464C0D68E0AF40350AFF000A4DB34619B0EC
2022-10-12 18:00:00, 45.061200, -65.124600, 0, 2022, 10, 12, 18, 0, 12.90, 1021.7, -1.5, 0, 15.6, 0, 48, 52, 10, 002D46480D6ADFCF00350AFF000A4DEA461D49AC
2022-10-12 17:00:00, 45.060800, -65.128200, 0, 2022, 10, 12, 17, 0, 12.92, 1022.0, -1.3, 0, 15.6, 0, 44, 26, 10, 002D46440D70E00F20350AFF000A4DE8461CB8DB
2022-10-12 16:00:00, 45.050800, -65.153800, 0, 2022, 10, 12, 16, 0, 12.90, 1022.7, -0.5, 0, 15.6, 0, 44, 22, 15, 002D46400D7EDFCFA0350FFF000A4DB64618B8BB
2022-10-12 15:00:00, 45.033800, -65.194400, 0, 2022, 10, 12, 15, 0, 12.88, 1023.2, -0.2, 0, 15.6, 0, 48, 22, 7, 002D463C0D88DF8FD03507FF000A4D61461260BC
2022-10-12 14:00:00, 45.010800, -65.245000, 0, 2022, 10, 12, 14, 0, 12.86, 1023.3, 0.0, 0, 15.6, 0, 48, 22, 8, 002D46380D8ADF4FF03508FF000A4CEE460A78BC
