Data Date (UTC), Latitude, Longitude, Voltage, Sea Surface Temperature, Report Body
2022-09-24 00:10:35, 44.504060, -67.101170, 14.617, 11.31, latitude=44.50406;longitude=-67.10117;fixValid=True;timeToFix=13;fixTime=1663978235;orientation=0;voltage=14.617;temperature=11.3125
2022-09-23 23:10:26, 44.504060, -67.101160, 14.617, 11.58, latitude=44.50406;longitude=-67.10116;fixValid=True;timeToFix=44;fixTime=1663974626;orientation=0;voltage=14.617;temperature=11.57812
2022-09-23 22:09:45, 44.504040, -67.101260, 14.617, 11.69, latitude=44.50404;longitude=-67.10126;fixValid=True;timeToFix=23;fixTime=1663970985;orientation=0;voltage=14.617;temperature=11.6875
2022-09-23 21:09:25, 44.504030, -67.101180, 14.617, 12.02, latitude=44.50403;longitude=-67.10118;fixValid=True;timeToFix=13;fixTime=1663967365;orientation=0;voltage=14.617;temperature=12.01563
2022-09-23 20:09:16, 44.504030, -67.101170, 14.617, 12.52, latitude=44.50403;longitude=-67.10117;fixValid=True;timeToFix=12;fixTime=1663963756;orientation=0;voltage=14.617;temperature=12.51562
2022-09-23 19:09:08, 44.504060, -67.101190, 14.617, 12.64, latitude=44.50406;longitude=-67.10119;fixValid=True;timeToFix=41;fixTime=1663960148;orientation=0;voltage=14.617;temperature=12.64063
2022-09-23 18:08:33, 44.504150, -67.101110, 14.617, 12.41, latitude=44.50415;longitude=-67.10111;fixValid=True;timeToFix=25;fixTime=1663956513;orientation=0;voltage=14.617;temperature=12.41406
2022-09-23 17:08:12, 44.504030, -67.101160, 14.617, 11.9, latitude=44.50403;longitude=-67.10116;fixValid=True;timeToFix=22;fixTime=1663952892;orientation=0;voltage=14.617;temperature=11.89843
2022-09-23 16:07:55, 44.504060, -67.101200, 14.617, 11.9, latitude=44.50406;longitude=-67.1012;fixValid=True;timeToFix=14;fixTime=1663949275;orientation=0;voltage=14.617;temperature=11.89843
2022-09-23 15:07:45, 44.504040, -67.101230, 14.617, 11.13, latitude=44.50404;longitude=-67.10123;fixValid=True;timeToFix=13;fixTime=1663945665;orientation=0;voltage=14.617;temperature=11.13282
2022-09-23 13:07:06, 44.502940, -67.102550, 14.617, 10.34, latitude=44.50294;longitude=-67.10255;fixValid=True;timeToFix=36;fixTime=1663938426;orientation=0;voltage=14.617;temperature=10.34375
2022-09-23 13:07:05, 44.502940, -67.102550, 14.617, 11, latitude=44.50294;longitude=-67.10255;fixValid=True;timeToFix=23;fixTime=1663938425;orientation=0;voltage=14.617;temperature=11
2022-09-23 12:06:45, 44.504060, -67.101210, 14.617, 10.5, latitude=44.50406;longitude=-67.10121;fixValid=True;timeToFix=33;fixTime=1663934805;orientation=0;voltage=14.617;temperature=10.5
2022-09-23 11:06:16, 44.504030, -67.101190, 14.617, 9.93, latitude=44.50403;longitude=-67.10119;fixValid=True;timeToFix=24;fixTime=1663931176;orientation=0;voltage=14.617;temperature=9.929683
2022-09-23 10:05:56, 44.504010, -67.101150, 14.617, 9.8, latitude=44.50401;longitude=-67.10115;fixValid=True;timeToFix=15;fixTime=1663927556;orientation=0;voltage=14.617;temperature=9.796878
2022-09-23 09:05:46, 44.504040, -67.101170, 14.617, 9.95, latitude=44.50404;longitude=-67.10117;fixValid=True;timeToFix=13;fixTime=1663923946;orientation=0;voltage=14.617;temperature=9.953128
2022-09-23 07:04:59, 44.504060, -67.101200, 14.617, 10.56, latitude=44.50406;longitude=-67.1012;fixValid=True;timeToFix=43;fixTime=1663916699;orientation=0;voltage=14.617;temperature=10.5625
