Data Date (UTC), Latitude, Longitude, Voltage, Sea Surface Temperature, Report Body
2022-05-22 01:11:35, 90.0100200, 180.0300000, 11.667, 3.12, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653181895;orientation=0;voltage=11.667;temperature=3.124996
2022-05-22 00:08:29, 90.0100200, 180.0300000, 11.785, 3.03, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653178109;orientation=0;voltage=11.785;temperature=3.031248
2022-05-21 23:05:23, 90.0100200, 180.0300000, 11.903, 3.27, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653174323;orientation=0;voltage=11.903;temperature=3.265623
2022-05-21 22:02:16, 90.0100200, 180.0300000, 11.962, 3.45, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=241;fixTime=1653170536;orientation=0;voltage=11.962;temperature=3.445308
2022-05-21 20:59:11, 90.0100200, 180.0300000, 12.139, 3.64, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653166751;orientation=0;voltage=12.139;temperature=3.640626
2022-05-21 19:56:05, 90.0100200, 180.0300000, 12.375, 4.88, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653162965;orientation=0;voltage=12.375;temperature=4.882817
2022-05-21 18:52:59, 90.0100200, 180.0300000, 12.611, 4.97, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653159179;orientation=0;voltage=12.611;temperature=4.968753
2022-05-21 17:49:53, 90.0100200, 180.0300000, 12.729, 4.64, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653155393;orientation=0;voltage=12.729;temperature=4.64063
2022-05-21 16:46:47, 90.0100200, 180.0300000, 12.847, 4.63, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=241;fixTime=1653151607;orientation=0;voltage=12.847;temperature=4.632808
2022-05-21 15:43:41, 90.0100200, 180.0300000, 12.965, 4.14, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653147821;orientation=0;voltage=12.965;temperature=4.140623
2022-05-21 14:40:34, 90.0100200, 180.0300000, 13.024, 3.78, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=241;fixTime=1653144034;orientation=0;voltage=13.024;temperature=3.781253
2022-05-21 13:37:29, 90.0100200, 180.0300000, 13.024, 3.16, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653140249;orientation=0;voltage=13.024;temperature=3.164064
2022-05-21 12:34:23, 90.0100200, 180.0300000, 13.083, 2.82, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653136463;orientation=0;voltage=13.083;temperature=2.820318
2022-05-21 11:31:17, 90.0100200, 180.0300000, 13.142, 2.72, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653132677;orientation=0;voltage=13.142;temperature=2.718748
2022-05-21 10:28:11, 90.0100200, 180.0300000, 13.142, 2.62, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=242;fixTime=1653128891;orientation=0;voltage=13.142;temperature=2.624999
2022-05-21 09:25:05, 90.0100200, 180.0300000, 13.201, 2.55, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=241;fixTime=1653125105;orientation=0;voltage=13.201;temperature=2.546874
2022-05-21 08:21:58, 90.0100200, 180.0300000, 13.201, 2.34, latitude=90.01002;longitude=180.03;fixValid=False;timeToFix=241;fixTime=1653121318;orientation=0;voltage=13.201;temperature=2.335933
